date, pm10, o3, no2, so2, co
2015/10/17, , 25, 17, , 
2015/10/18, , 24, 21, , 
2015/10/19, , 20, 16, , 
2015/10/20, , 14, 19, , 
2015/10/21, , 16, 15, , 
2015/10/22, , 21, 17, , 
2015/10/23, , 20, 19, , 
2015/10/24, , 21, 22, , 
2015/10/25, , 24, 12, , 
2015/10/26, , 21, 17, , 
2015/10/27, , 19, 20, , 
2015/10/28, , 24, 15, , 
2015/10/29, , 18, 20, , 
2015/10/30, , 19, 22, , 
2015/10/31, , 33, 10, , 
2015/11/1, , 33, 5, , 
2015/11/2, , 32, 6, , 
2015/11/3, , 25, 9, , 
2015/11/4, , 17, 11, , 
2015/11/5, , 10, 18, , 
2015/11/6, , 9, 17, , 
2015/11/7, , 6, 19, , 
2015/11/8, , 23, 12, , 
2015/11/9, , 18, 11, , 
2015/11/10, , 9, 11, , 
2015/11/11, , 11, 12, , 
2015/11/12, , 18, 8, , 
2015/11/13, , 17, 2, , 
2015/11/14, , 16, , , 
2015/11/15, , 16, , , 
2015/11/16, , 12, , , 
2015/11/17, , 20, , , 
2015/11/18, , 6, 35, , 
2015/11/19, , 12, 34, , 
2015/11/20, , 20, 10, , 
2015/11/21, , 27, 3, , 
2015/11/22, , 23, 8, , 
2015/11/23, , 20, 15, , 
2015/11/24, , 20, 14, , 
2015/11/25, , 17, 18, , 
2015/11/26, , 15, 25, , 
2015/11/27, , 14, 27, , 
2015/11/28, , 16, 14, , 
2015/11/30, , 14, 27, , 
2015/12/1, , 9, 29, , 
2015/12/2, , 11, 35, , 
2015/12/3, , 9, 32, , 
2015/12/4, , 9, 29, , 
2015/12/5, , 6, 32, , 
2015/12/6, , 12, 24, , 
2015/12/7, , 5, 27, , 
2015/12/8, , 22, 17, , 
2015/12/9, , 30, 20, , 
2015/12/10, , 9, 28, , 
2015/12/16, , 3, 35, , 
2015/7/1, , 38, 14, , 
2015/7/2, , 38, 18, , 
2015/7/3, , 40, 16, , 
2015/7/4, , 54, 8, , 
2015/7/5, , 54, 17, , 
2015/7/6, , 48, 17, , 
2015/7/7, , 46, 15, , 
2015/7/8, , 43, 8, , 
2015/7/9, , 28, 9, , 
2015/7/10, , 47, 7, , 
2015/7/11, , 40, 6, , 
2015/7/12, , 81, 11, , 
2015/7/13, , 47, 16, , 
2015/7/14, , 31, 18, , 
2015/7/15, , 37, 20, , 
2015/7/16, , 40, 17, , 
2015/7/17, , 32, 10, , 
2015/7/18, , 37, 8, , 
2015/7/19, , 39, 12, , 
2015/7/20, , 34, 13, , 
2015/7/21, , 34, 11, , 
2015/7/22, , 51, 9, , 
2015/7/23, , 38, 7, , 
2015/7/24, , 43, 6, , 
2015/7/25, , 36, 5, , 
2015/7/26, , 39, 10, , 
2015/7/27, , 20, 11, , 
2015/7/28, , 46, 9, , 
2015/7/29, , 106, 10, , 
2015/7/30, , 26, 13, , 
2015/7/31, , 37, 7, , 
2015/8/1, , 35, 6, , 
2015/8/2, , 42, 9, , 
2015/8/3, , 71, 12, , 
2015/8/4, , 46, 14, , 
2015/8/5, , 39, 14, , 
2015/8/6, , 33, 13, , 
2015/8/7, , 34, 8, , 
2015/8/8, , 34, 5, , 
2015/8/9, , 36, 8, , 
2015/8/10, , 34, 8, , 
2015/8/11, , 40, 8, , 
2015/8/12, , 29, 8, , 
2015/8/13, , 43, 7, , 
2015/8/14, , 35, 7, , 
2015/8/15, , 33, 6, , 
2015/8/16, , 37, 7, , 
2015/8/17, , 34, 12, , 
2015/8/18, , 27, 10, , 
2015/8/19, , 38, 8, , 
2015/8/20, , 36, 7, , 
2015/8/21, , 34, 6, , 
2015/8/22, , 38, 4, , 
2015/8/23, , 37, 4, , 
2015/8/24, , 32, 6, , 
2015/8/25, , 29, 6, , 
2015/8/26, , 33, 7, , 
2015/8/27, , 26, 11, , 
2015/8/28, , 27, 7, , 
2015/8/29, , 27, 7, , 
2015/8/30, , 31, 11, , 
2015/8/31, , 36, 10, , 
2015/9/1, , 33, 11, , 
2015/9/2, , 31, 8, , 
2015/9/3, , 37, 15, , 
2015/9/4, , 26, 7, , 
2015/9/5, , 37, 7, , 
2015/9/6, , 35, 13, , 
2015/9/7, , 29, 16, , 
2015/9/8, , 34, 21, , 
2015/9/9, , 38, 18, , 
2015/9/10, , 35, 14, , 
2015/9/11, , 30, 10, , 
2015/9/12, , 37, 9, , 
2015/9/13, , 39, 10, , 
2015/9/14, , 21, 8, , 
2015/9/15, , 4, 12, , 
2015/9/16, , 31, 6, , 
2015/9/17, , 32, 10, , 
2015/9/18, , 30, 8, , 
2015/9/19, , 41, 8, , 
2015/9/20, , 35, 19, , 
2015/9/21, , 30, 16, , 
2015/9/22, , 35, 9, , 
2015/9/23, , 28, 9, , 
2015/9/24, , 32, 19, , 
2015/9/25, , 34, 13, , 
2015/9/26, , 31, 13, , 
2015/9/27, , 30, 13, , 
2015/9/28, , 35, 13, , 
2015/9/29, , 30, 14, , 
2015/9/30, , 30, 15, , 
2015/4/1, , 28, 40, , 
2015/4/2, , 2, 8, , 
2015/4/3, , 37, 7, , 
2015/4/4, , 37, 7, , 
2015/4/5, , 33, 5, , 
2015/4/6, , 39, 12, , 
2015/4/7, , 39, 18, , 
2015/4/8, , 44, 22, , 
2015/4/9, , 38, 17, , 
2015/4/10, , 42, 8, , 
2015/4/11, , 43, 12, , 
2015/4/12, , 47, 34, , 
2015/4/13, , 39, 34, , 
2015/4/14, , 39, 19, , 
2015/4/15, , 40, 20, , 
2015/4/16, , 35, 19, , 
2015/4/17, , 34, 16, , 
2015/4/18, , 38, 7, , 
2015/4/19, , 38, 15, , 
2015/4/20, , 33, 23, , 
2015/4/21, , 34, 33, , 
2015/4/22, , 25, 19, , 
2015/4/23, , 40, 18, , 
2015/4/24, , 39, 9, , 
2015/4/25, , 39, 10, , 
2015/4/26, , 36, 7, , 
2015/4/27, , 32, 11, , 
2015/4/28, , 34, 14, , 
2015/4/29, , 35, 14, , 
2015/4/30, , 38, 14, , 
2015/5/1, , 40, 11, , 
2015/5/2, , 37, 14, , 
2015/5/3, , 42, 17, , 
2015/5/4, , 40, 18, , 
2015/5/5, , 33, 17, , 
2015/5/6, , 38, 18, , 
2015/5/7, , 40, 19, , 
2015/5/8, , 37, 10, , 
2015/5/9, , 42, 11, , 
2015/5/10, , 40, 24, , 
2015/5/11, , 39, 21, , 
2015/5/12, , 39, 20, , 
2015/5/13, , 38, 21, , 
2015/5/14, , 36, 8, , 
2015/5/15, , 37, 6, , 
2015/5/16, , 44, 9, , 
2015/5/17, , 41, 16, , 
2015/5/18, , 39, 17, , 
2015/5/19, , 30, 10, , 
2015/5/20, , 30, 11, , 
2015/5/21, , 32, 9, , 
2015/5/22, , 40, 9, , 
2015/5/23, , 39, 8, , 
2015/5/24, , 41, 14, , 
2015/5/25, , 41, 9, , 
2015/5/26, , 34, 10, , 
2015/5/27, , 35, 11, , 
2015/5/28, , 38, 11, , 
2015/5/29, , 40, 11, , 
2015/5/30, , 41, 12, , 
2015/5/31, , 44, 11, , 
2015/6/1, , 45, 13, , 
2015/6/2, , 36, 25, , 
2015/6/3, , 44, 25, , 
2015/6/4, , 39, 23, , 
2015/6/5, , 39, 21, , 
2015/6/6, , 54, 13, , 
2015/6/7, , 52, 21, , 
2015/6/8, , 46, 19, , 
2015/6/9, , 42, 19, , 
2015/6/10, , 52, 11, , 
2015/6/11, , 42, 11, , 
2015/6/12, , 42, 8, , 
2015/6/13, , 43, 6, , 
2015/6/14, , 27, 13, , 
2015/6/15, , 34, 12, , 
2015/6/16, , 42, 10, , 
2015/6/17, , 42, 9, , 
2015/6/18, , 43, 13, , 
2015/6/19, , 44, 11, , 
2015/6/20, , 49, 13, , 
2015/6/21, , 40, 12, , 
2015/6/22, , 39, 15, , 
2015/6/23, , 40, 7, , 
2015/6/24, , 39, 14, , 
2015/6/25, , 43, 13, , 
2015/6/26, , 42, 12, , 
2015/6/27, , 41, 9, , 
2015/6/28, , 36, 17, , 
2015/6/29, , 42, 18, , 
2015/6/30, , 46, 19, , 
2015/1/1, , 24, 17, , 
2015/1/2, , 21, 7, , 
2015/1/3, , 26, 11, , 
2015/1/4, , 22, 24, 1, 
2015/1/5, , 12, 8, , 
2015/1/6, , 23, 30, 1, 
2015/1/7, , 10, 24, 1, 
2015/1/8, , 17, 15, 4, 
2015/1/9, , 18, 14, 1, 
2015/1/10, , 16, 13, , 
2015/1/11, , 16, 24, 1, 
2015/1/12, , 21, 24, , 
2015/1/13, , 20, 17, 1, 
2015/1/14, , 26, 22, 2, 
2015/1/15, , 21, 22, , 
2015/1/16, , 10, 10, 1, 
2015/1/17, , 25, 14, 1, 
2015/1/18, , 25, 17, , 
2015/1/19, , 25, 10, , 
2015/1/20, , 15, , , 
2015/1/22, , 16, 10, , 
2015/1/23, , 22, 4, , 
2015/1/24, , 27, 9, , 
2015/1/25, , 34, 13, , 
2015/1/26, , 24, 18, , 
2015/1/27, , 19, 20, , 
2015/1/28, , 19, 15, , 
2015/1/29, , 20, 5, , 
2015/1/30, , 26, 4, , 
2015/1/31, , 28, 1, , 
2015/2/1, , 30, 16, , 
2015/2/2, , 27, 18, , 
2015/2/3, , 17, 9, , 
2015/2/4, , 24, 12, , 
2015/2/5, , 24, 8, , 
2015/2/6, , 20, 9, , 
2015/2/7, , 18, , , 
2015/2/11, , 10, 30, , 
2015/2/12, , 9, 28, , 
2015/2/13, , 24, 14, , 
2015/2/14, , 27, 13, , 
2015/2/15, , 25, 24, , 
2015/2/16, , 20, 23, , 
2015/2/17, , 18, 17, , 
2015/2/18, , 25, 21, , 
2015/2/19, , 33, 23, , 
2015/2/20, , 28, 12, , 
2015/2/21, , 32, 4, , 
2015/2/22, , 36, 19, , 
2015/2/23, , 24, 6, , 
2015/2/24, , 32, 13, , 
2015/2/25, , 30, 26, , 
2015/2/26, , 23, 16, , 
2015/2/27, , 28, 10, , 
2015/2/28, , 29, 19, , 
2015/3/1, , 25, 12, , 
2015/3/2, , 22, 18, , 
2015/3/3, , 26, 22, , 
2015/3/4, , 22, 12, , 
2015/3/5, , 32, 21, , 
2015/3/6, , 29, 18, , 
2015/3/7, , 30, 20, , 
2015/3/8, , 37, 28, , 
2015/3/9, , 29, 31, , 
2015/3/10, , 34, 43, , 
2015/3/11, , 30, 28, , 
2015/3/12, , 37, 17, , 
2015/3/13, , 42, 11, , 
2015/3/14, , 31, 14, , 
2015/3/15, , 31, 17, , 
2015/3/16, , 31, 17, , 
2015/3/17, , 33, 10, , 
2015/3/18, , 34, 12, , 
2015/3/19, , 35, 10, , 
2015/3/20, , 39, , , 
2015/3/22, , 25, 7, , 
2015/3/23, , 33, 15, , 
2015/3/24, , 24, 17, , 
2015/3/25, , 27, 21, , 
2015/3/26, , 29, 21, , 
2015/3/27, , 26, 21, , 
2015/3/28, , 12, , , 
2015/3/30, , 28, 14, , 
2015/3/31, , 35, 11, , 
2014/10/1, , 15, 20, 2, 
2014/10/2, , 31, 24, 1, 
2014/10/3, , 29, 14, 1, 
2014/10/4, , 41, 10, 1, 
2014/10/5, , 30, 20, 1, 
2014/10/6, , 28, 9, , 
2014/10/7, , 19, 22, 1, 
2014/10/8, , 32, 19, 1, 
2014/10/9, , 31, 18, , 
2014/10/10, , 13, , , 
2014/10/15, , 22, 12, 1, 
2014/10/16, , 21, 24, 1, 
2014/10/17, , 19, , , 
2014/10/22, , 27, 20, 1, 
2014/10/23, , 21, 29, 1, 
2014/10/24, , 16, 24, 1, 
2014/10/25, , 24, , , 
2014/10/27, , 30, , , 
2014/10/29, , 23, 25, 1, 
2014/10/30, , 18, 17, 1, 
2014/10/31, , 24, 11, 1, 
2014/11/1, , 28, , , 
2014/11/3, , 29, 10, , 
2014/11/4, , 28, 13, , 
2014/11/5, , 21, 13, , 
2014/11/6, , 20, 15, , 
2014/11/7, , 19, 13, , 
2014/11/8, , 18, , , 
2014/11/11, , 22, 11, , 
2014/11/12, , 21, 16, , 
2014/11/13, , 21, 34, 1, 
2014/11/14, , 7, 7, , 
2014/11/15, , 27, 5, , 
2014/11/16, , 26, 9, 1, 
2014/11/17, , 27, 15, 1, 
2014/11/18, , 22, 21, 1, 
2014/11/19, , 21, 26, 1, 
2014/11/20, , 23, 24, , 
2014/11/21, , 21, 17, , 
2014/11/22, , 21, 12, , 
2014/11/23, , 25, 17, , 
2014/11/24, , 21, 20, , 
2014/11/25, , 14, 20, , 
2014/11/26, , 9, 25, , 
2014/11/27, , 13, 17, , 
2014/11/28, , 24, 9, , 
2014/11/29, , 27, 6, , 
2014/11/30, , 26, 18, , 
2014/12/1, , 18, 12, , 
2014/12/2, , 14, 14, 2, 
2014/12/3, , 14, 14, , 
2014/12/4, , 8, 10, , 
2014/12/5, , 11, 8, , 
2014/12/6, , 17, 7, , 
2014/12/7, , 22, 8, , 
2014/12/8, , 24, 7, 2, 
2014/12/9, , 29, 9, 1, 
2014/12/10, , 27, 11, , 
2014/12/11, , 20, 16, , 
2014/12/12, , 23, 18, , 
2014/12/13, , 15, , , 
2014/12/16, , 20, 17, 1, 
2014/12/17, , 15, 13, , 
2014/12/18, , 17, 11, , 
2014/12/19, , 14, 7, , 
2014/12/20, , 14, 10, , 
2014/12/21, , 15, 22, 2, 
2014/12/22, , 3, 28, 1, 
2014/12/23, , 8, 24, 1, 
2014/12/24, , 14, 15, , 
2014/12/25, , 20, 8, , 
2014/12/26, , 19, 6, , 
2014/12/27, , 20, 3, , 
2014/12/28, , 31, , , 
2014/9/25, , 28, 18, 2, 
2014/9/26, , 29, 15, , 
2014/9/27, , 38, 9, , 
2014/9/28, , 35, 23, 1, 
2014/9/29, , 23, 19, , 
2014/9/30, , 21, 21, 1, 
2018/7/14, , , 21, , 
2018/7/15, , , 16, , 
2018/7/19, , , 14, 6, 
2018/7/20, , , 11, 4, 
2014/12/31, , , 13, , 
2015/1/21, , , 15, , 
2015/2/10, , , 42, , 
2015/3/21, , , 15, , 
2015/3/29, , , 11, , 
2014/10/14, , , 19, 6, 
2014/10/21, , , 12, , 
2014/10/26, , , 11, , 
2014/10/28, , , 22, 1, 
2014/11/2, , , 14, , 
2014/11/10, , , 26, 1, 
2014/12/15, , , 11, 7, 
2014/9/24, , , 12, , 
