fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,month,week,year,season,season_name
2018-04-05,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,15.4,0.0,11.3,11.3,19.0,3.1,8.3,10.7,1020.0,1015.3,4,14,2018,2,Spring
2018-04-06,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,13.4,0.0,9.5,9.5,3.0,4.7,12.8,4.3,1017.7,1012.6,4,14,2018,2,Spring
2018-04-07,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,15.7,4.2,13.6,13.6,7.0,10.8,17.5,0.7,1012.8,1005.9,4,14,2018,2,Spring
2018-04-08,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,14.0,1.3,12.4,12.4,36.0,7.2,12.8,0.0,1005.9,1002.4,4,14,2018,2,Spring
2018-04-09,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,13.4,0.0,9.7,9.7,34.0,3.6,9.7,8.6,1007.9,1005.2,4,15,2018,2,Spring
2018-04-10,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,12.0,23.1,7.3,7.3,99.0,3.6,10.8,7.6,1007.0,996.3,4,15,2018,2,Spring
2018-04-11,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,12.5,5.7,9.3,9.3,99.0,6.1,16.1,6.1,996.6,991.6,4,15,2018,2,Spring
2018-04-12,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,12.4,0.0,8.1,8.1,24.0,5.3,11.7,8.8,1004.5,996.2,4,15,2018,2,Spring
2018-04-13,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,13.4,5.8,10.6,10.6,15.0,4.4,9.2,0.4,1014.2,1004.3,4,15,2018,2,Spring
2018-04-14,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,13.9,8.1,12.8,12.8,34.0,4.2,14.4,0.0,1016.6,1013.4,4,15,2018,2,Spring
2018-04-15,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,16.1,0.0,13.0,13.0,23.0,5.0,13.3,9.8,1014.9,1010.4,4,15,2018,2,Spring
2018-04-16,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,14.2,0.6,11.4,11.4,4.0,3.3,9.7,0.0,1019.6,1011.2,4,16,2018,2,Spring
2018-04-17,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,16.8,0.0,11.0,11.0,99.0,5.8,10.3,12.4,1024.1,1019.6,4,16,2018,2,Spring
2018-04-18,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.8,0.0,14.0,14.0,3.0,4.2,11.4,12.1,1025.9,1023.4,4,16,2018,2,Spring
2018-04-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.0,0.0,13.8,13.8,10.0,4.7,9.7,11.6,1025.3,1023.3,4,16,2018,2,Spring
2018-04-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,16.8,0.0,12.7,12.7,1.0,3.1,7.2,11.6,1023.8,1021.1,4,16,2018,2,Spring
2018-04-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.0,0.0,13.1,13.1,23.0,4.7,8.9,11.5,1021.2,1018.1,4,16,2018,2,Spring
2018-04-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.4,0.0,14.4,14.4,99.0,4.4,10.3,9.0,1018.8,1016.2,4,16,2018,2,Spring
2018-04-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.0,0.0,14.7,14.7,99.0,3.3,5.8,7.9,1019.7,1017.2,4,17,2018,2,Spring
