fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,season,season_name,year,month,week,month-year
2020-06-11,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.5,0.0,17.4,03:28,17.4,14:18,10.0,3.6,7.8,11:45,1.1,1012.3,00,1001.8,24,3,Summer,2020,6,24,6-2020
2020-06-12,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.0,0.0,19.0,23:50,19.0,11:10,99.0,6.1,11.7,Varias,11.2,1008.0,Varias,1000.4,04,3,Summer,2020,6,24,6-2020
2020-06-13,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.7,0.0,16.8,04:51,16.8,14:12,26.0,7.2,15.3,17:02,10.3,1017.5,Varias,1007.0,04,3,Summer,2020,6,24,6-2020
2020-06-14,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.6,0.0,16.6,04:32,16.6,14:07,23.0,5.3,9.2,14:18,10.9,1018.4,Varias,1016.4,02,3,Summer,2020,6,24,6-2020
2020-06-15,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.2,0.0,18.1,04:48,18.1,08:59,24.0,5.3,9.2,17:28,12.0,1020.2,Varias,1017.2,18,3,Summer,2020,6,25,6-2020
2020-06-16,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.8,0.3,18.3,22:26,18.3,16:46,99.0,4.2,7.8,13:28,2.1,1018.8,00,1014.3,18,3,Summer,2020,6,25,6-2020
2020-06-17,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.3,5.4,16.8,04:35,16.8,13:46,8.0,4.2,9.2,22:23,7.4,1016.4,Varias,1014.0,16,3,Summer,2020,6,25,6-2020
2020-06-18,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.8,2.9,15.9,07:36,15.9,14:32,36.0,5.0,9.7,07:54,6.9,1017.6,Varias,1013.6,04,3,Summer,2020,6,25,6-2020
2020-06-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.4,0.0,17.2,03:22,17.2,14:35,99.0,3.6,7.8,Varias,6.6,1021.0,Varias,1016.8,01,3,Summer,2020,6,25,6-2020
2020-06-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.8,0.0,18.4,Varias,18.4,14:10,99.0,4.4,9.7,Varias,10.8,1021.2,Varias,1019.1,16,3,Summer,2020,6,25,6-2020
2020-06-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.8,0.0,19.7,02:49,19.7,07:52,24.0,4.2,9.7,16:15,11.8,1021.5,Varias,1019.0,17,3,Summer,2020,6,25,6-2020
2020-06-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.8,0.0,20.1,04:12,20.1,08:12,99.0,2.8,7.2,Varias,12.1,1021.3,00,1018.9,17,3,Summer,2020,6,26,6-2020
2020-06-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.4,0.0,20.5,04:42,20.5,12:32,25.0,5.0,11.7,13:42,12.4,1019.9,00,1016.3,17,3,Summer,2020,6,26,6-2020
2020-06-24,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.6,0.0,19.7,Varias,19.7,12:38,23.0,3.1,8.3,14:48,11.4,1017.7,00,1016.3,18,3,Summer,2020,6,26,6-2020
2020-06-25,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.8,0.0,21.1,04:35,21.1,15:43,16.0,3.3,6.7,11:49,11.6,1016.9,00,1014.9,16,3,Summer,2020,6,26,6-2020
2020-06-26,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.0,21.1,04:43,21.1,08:21,99.0,3.3,6.7,Varias,11.7,1015.9,00,1012.7,18,3,Summer,2020,6,26,6-2020
2020-06-27,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.6,0.0,21.8,04:43,21.8,13:47,13.0,3.6,8.3,12:18,9.9,1016.5,Varias,1013.7,01,3,Summer,2020,6,26,6-2020
2020-06-28,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.4,0.0,21.9,04:29,21.9,08:34,99.0,4.2,8.9,Varias,12.2,1017.7,Varias,1015.5,18,3,Summer,2020,6,26,6-2020
2020-06-29,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.3,0.0,22.1,02:36,22.1,13:22,99.0,3.3,7.2,Varias,10.0,1016.9,Varias,1015.2,19,3,Summer,2020,6,27,6-2020
2020-06-30,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.7,0.0,23.3,05:16,23.3,13:05,99.0,3.1,7.2,Varias,8.4,1015.8,00,1012.3,18,3,Summer,2020,6,27,6-2020
2020-07-01,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.2,0.0,21.9,04:11,21.9,12:27,15.0,3.9,7.2,08:19,12.0,1013.0,Varias,1009.8,16,3,Summer,2020,7,27,7-2020
2020-07-02,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.2,51.7,23.5,03:30,23.5,11:23,24.0,4.4,10.3,11:39,11.1,1016.0,24,1012.2,02,3,Summer,2020,7,27,7-2020
2020-07-03,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.6,6.8,19.3,04:57,19.3,Varias,36.0,5.3,10.8,03:10,4.9,1020.0,Varias,1015.2,03,3,Summer,2020,7,27,7-2020
2020-07-04,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.2,0.0,20.0,05:09,20.0,16:32,2.0,5.0,9.2,07:26,11.4,1021.6,Varias,1018.8,03,3,Summer,2020,7,27,7-2020
2020-07-05,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.2,0.0,20.0,03:54,20.0,14:09,24.0,6.4,11.7,15:04,12.6,1020.7,00,1016.0,19,3,Summer,2020,7,27,7-2020
2020-07-06,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.9,0.0,21.9,03:55,21.9,13:00,13.0,3.1,7.2,Varias,12.7,1016.4,00,1014.4,16,3,Summer,2020,7,28,7-2020
2020-07-07,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.9,0.0,22.6,05:06,22.6,13:30,99.0,4.4,8.3,Varias,10.2,1017.0,Varias,1014.2,04,3,Summer,2020,7,28,7-2020
2020-07-08,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.2,0.0,21.6,04:04,21.6,08:25,17.0,3.9,8.3,14:27,11.7,1018.0,Varias,1015.6,24,3,Summer,2020,7,28,7-2020
2020-07-09,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.4,0.0,21.6,00:50,21.6,13:00,99.0,3.6,8.3,Varias,8.6,1017.2,07,1014.7,19,3,Summer,2020,7,28,7-2020
2020-07-10,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.4,0.0,22.7,03:02,22.7,15:56,8.0,4.4,11.4,14:30,7.7,1016.4,Varias,1011.1,01,3,Summer,2020,7,28,7-2020
2020-07-11,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.8,0.0,21.0,04:24,21.0,11:31,21.0,4.2,9.2,13:51,11.9,1018.1,Varias,1015.7,00,3,Summer,2020,7,28,7-2020
2020-07-12,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.0,22.0,04:58,22.0,09:31,11.0,3.3,8.9,15:02,4.5,1020.3,Varias,1016.6,03,3,Summer,2020,7,28,7-2020
2020-07-13,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.8,0.3,23.1,23:16,23.1,09:16,21.0,3.6,8.3,12:20,6.8,1018.8,Varias,1016.7,18,3,Summer,2020,7,29,7-2020
2020-07-14,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.2,0.0,21.7,05:16,21.7,14:21,99.0,4.4,8.3,Varias,8.1,1016.8,00,1014.1,16,3,Summer,2020,7,29,7-2020
2020-07-15,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.6,51.6,20.8,04:50,20.8,12:37,22.0,4.4,10.3,Varias,9.5,1018.1,Varias,1014.9,02,3,Summer,2020,7,29,7-2020
2020-07-16,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.7,0.1,19.6,05:57,19.6,13:12,7.0,3.3,11.7,03:20,2.9,1019.4,Varias,1016.7,18,3,Summer,2020,7,29,7-2020
2020-07-17,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.7,22.6,04:48,22.6,14:17,99.0,3.9,9.2,Varias,7.4,1017.2,00,1014.5,16,3,Summer,2020,7,29,7-2020
2020-07-18,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.2,0.0,22.3,02:48,22.3,12:57,22.0,4.2,9.2,13:49,10.1,1016.1,Varias,1014.1,16,3,Summer,2020,7,29,7-2020
2020-07-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.2,0.0,21.8,04:39,21.8,13:13,22.0,5.3,11.9,14:35,12.9,1016.1,Varias,1014.3,17,3,Summer,2020,7,29,7-2020
2020-07-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.2,0.0,21.6,03:43,21.6,14:06,99.0,3.3,8.3,Varias,7.5,1018.1,Varias,1015.1,02,3,Summer,2020,7,30,7-2020
2020-07-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.0,21.7,04:56,21.7,Varias,99.0,3.3,6.7,Varias,12.5,1019.4,Varias,1017.7,02,3,Summer,2020,7,30,7-2020
2020-07-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.8,0.0,21.4,03:25,21.4,10:09,99.0,3.9,7.2,Varias,9.0,1019.6,Varias,1015.5,19,3,Summer,2020,7,30,7-2020
2020-07-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.8,0.0,22.8,03:13,22.8,10:44,99.0,3.3,6.7,Varias,10.4,1016.0,00,1012.5,17,3,Summer,2020,7,30,7-2020
2020-07-24,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.8,0.0,23.6,03:28,23.6,10:33,99.0,4.4,8.9,Varias,10.3,1015.4,Varias,1012.2,03,3,Summer,2020,7,30,7-2020
2020-07-25,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.8,0.0,23.9,04:51,23.9,14:19,22.0,4.2,8.3,Varias,12.0,1015.4,Varias,1012.5,17,3,Summer,2020,7,30,7-2020
2020-07-26,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.0,0.0,23.0,04:39,23.0,Varias,99.0,3.3,7.2,Varias,11.8,1017.1,Varias,1013.5,03,3,Summer,2020,7,30,7-2020
2020-07-27,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.4,0.0,22.9,03:36,22.9,13:26,99.0,4.7,8.9,Varias,12.1,1016.8,00,1014.0,17,3,Summer,2020,7,31,7-2020
2020-07-28,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.9,0.0,23.8,02:16,23.8,10:11,7.0,4.2,9.2,22:26,8.3,1015.8,Varias,1013.9,17,3,Summer,2020,7,31,7-2020
2020-07-29,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.6,0.0,22.8,04:30,22.8,10:20,13.0,3.9,8.3,12:40,8.0,1016.5,Varias,1014.5,18,3,Summer,2020,7,31,7-2020
2020-07-30,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.4,0.0,23.1,04:17,23.1,Varias,99.0,3.9,7.8,Varias,11.6,1016.3,Varias,1014.3,18,3,Summer,2020,7,31,7-2020
2020-07-31,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.4,0.0,23.6,03:58,23.6,Varias,11.0,4.2,8.9,09:37,8.9,1015.5,Varias,1013.5,17,3,Summer,2020,7,31,7-2020
2020-08-01,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,28.0,0.0,23.9,02:36,23.9,10:17,99.0,3.6,7.2,Varias,12.0,1015.2,Varias,1011.6,17,3,Summer,2020,8,31,8-2020
2020-08-02,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,28.4,3.1,25.2,05:18,25.2,09:39,99.0,5.8,11.4,Varias,9.7,1014.3,Varias,1011.7,16,3,Summer,2020,8,31,8-2020
2020-08-03,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.2,0.1,18.9,05:41,18.9,Varias,3.0,3.9,9.2,07:13,7.5,1013.7,Varias,1011.2,15,3,Summer,2020,8,32,8-2020
2020-08-04,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.0,22.3,05:27,22.3,13:45,99.0,3.9,10.3,03:25,9.0,1014.6,Varias,1012.1,04,3,Summer,2020,8,32,8-2020
2020-08-05,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.0,0.0,21.0,05:21,21.0,14:17,22.0,4.4,8.3,13:57,11.3,1015.1,Varias,1012.3,15,3,Summer,2020,8,32,8-2020
2020-08-06,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.2,0.0,22.0,04:47,22.0,12:28,99.0,5.6,10.8,Varias,13.0,1017.2,Varias,1014.6,04,3,Summer,2020,8,32,8-2020
2020-08-07,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.9,0.0,21.9,04:35,21.9,13:11,99.0,6.1,12.8,Varias,12.6,1018.8,Varias,1016.2,17,3,Summer,2020,8,32,8-2020
2020-08-08,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.7,0.0,22.8,04:22,22.8,13:09,99.0,6.4,11.4,Varias,10.6,1019.4,Varias,1015.4,24,3,Summer,2020,8,32,8-2020
2020-08-09,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.9,0.0,23.9,05:10,23.9,15:45,25.0,3.1,9.2,21:40,10.6,1016.5,Varias,1012.5,20,3,Summer,2020,8,32,8-2020
2020-08-10,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.2,0.0,23.3,05:12,23.3,11:38,99.0,5.0,9.2,Varias,8.3,1014.2,Varias,1011.9,19,3,Summer,2020,8,33,8-2020
2020-08-11,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.5,0.0,23.5,02:12,23.5,09:24,11.0,3.9,7.8,14:54,5.9,1014.8,Varias,1012.1,18,3,Summer,2020,8,33,8-2020
2020-08-12,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,28.2,0.0,25.2,05:08,25.2,11:13,99.0,5.0,9.7,Varias,9.1,1014.3,03,1010.9,16,3,Summer,2020,8,33,8-2020
2020-08-13,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.3,0.0,24.1,05:11,24.1,13:46,99.0,4.4,8.9,Varias,9.3,1015.3,Varias,1012.2,18,3,Summer,2020,8,33,8-2020
2020-08-14,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.4,0.0,25.0,23:30,25.0,09:18,11.0,3.6,8.3,00:04,6.3,1015.5,Varias,1013.2,18,3,Summer,2020,8,33,8-2020
2020-08-15,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.4,0.0,22.8,05:03,22.8,14:46,24.0,4.7,10.3,12:27,10.2,1014.2,00,1009.6,19,3,Summer,2020,8,33,8-2020
2020-08-16,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.0,0.0,23.8,05:17,23.8,09:34,11.0,4.7,10.3,11:27,8.9,1012.2,Varias,1009.2,03,3,Summer,2020,8,33,8-2020
2020-08-17,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.0,0.0,22.6,05:19,22.6,11:42,15.0,3.9,8.9,Varias,11.0,1013.9,Varias,1011.5,16,3,Summer,2020,8,34,8-2020
2020-08-18,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.1,0.0,24.9,23:50,24.9,10:51,99.0,4.2,8.9,Varias,1.9,1014.0,09,1011.6,17,3,Summer,2020,8,34,8-2020
2020-08-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.2,0.0,22.1,05:12,22.1,12:14,99.0,5.6,10.3,Varias,12.3,1012.4,00,1007.9,18,3,Summer,2020,8,34,8-2020
2020-08-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.0,0.0,23.1,05:27,23.1,13:54,13.0,4.2,7.2,09:59,12.2,1012.0,Varias,1008.2,02,3,Summer,2020,8,34,8-2020
2020-08-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.6,0.0,23.8,05:02,23.8,11:05,13.0,3.6,9.2,12:25,9.2,1015.6,Varias,1011.3,02,3,Summer,2020,8,34,8-2020
2020-08-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.8,0.0,24.7,23:42,24.7,12:11,36.0,4.4,8.9,22:24,11.2,1019.3,Varias,1015.4,00,3,Summer,2020,8,34,8-2020
2020-08-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.6,1.2,23.6,04:07,23.6,12:15,22.0,4.4,11.7,12:01,4.2,1020.1,Varias,1016.8,24,3,Summer,2020,8,34,8-2020
2020-08-24,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.5,0.0,22.4,23:31,22.4,13:45,99.0,4.2,10.3,Varias,4.9,1017.3,Varias,1014.4,18,3,Summer,2020,8,35,8-2020
2020-08-25,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.3,0.0,21.8,04:53,21.8,11:58,99.0,6.1,11.7,Varias,11.1,1016.9,Varias,1013.8,17,3,Summer,2020,8,35,8-2020
2020-08-26,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.1,0.0,23.5,04:30,23.5,12:45,21.0,4.7,8.9,11:06,11.5,1018.6,Varias,1016.2,18,3,Summer,2020,8,35,8-2020
2020-08-27,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,27.0,0.0,23.3,04:30,23.3,14:34,22.0,3.9,8.9,14:35,10.5,1017.8,00,1012.0,24,3,Summer,2020,8,35,8-2020
2020-08-28,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,26.4,13.5,22.4,23:57,22.4,12:53,10.0,4.2,15.0,20:24,8.0,1012.0,00,1003.4,18,3,Summer,2020,8,35,8-2020
2020-08-29,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.1,1.8,17.8,Varias,17.8,13:29,8.0,2.8,12.5,00:04,1.7,1007.5,Varias,1002.9,03,3,Summer,2020,8,35,8-2020
2020-08-30,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.8,2.8,16.1,04:34,16.1,13:54,8.0,4.7,15.0,19:37,11.9,1017.2,Varias,1007.0,00,3,Summer,2020,8,35,8-2020
2020-08-31,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.8,0.0,15.7,04:51,15.7,15:52,99.0,5.6,10.8,Varias,12.3,1018.4,10,1015.0,17,3,Summer,2020,8,36,8-2020
2020-09-01,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.1,1.3,17.3,04:49,17.3,14:20,99.0,3.1,7.2,Varias,7.6,1016.4,00,1011.4,16,4,Autumn,2020,9,36,9-2020
2020-09-02,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.9,0.0,19.2,05:22,19.2,Varias,23.0,5.3,10.8,13:46,10.8,1019.5,Varias,1013.7,02,4,Autumn,2020,9,36,9-2020
2020-09-03,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.5,0.0,19.3,04:41,19.3,13:45,19.0,3.9,8.9,14:21,10.1,1023.6,Varias,1018.9,03,4,Autumn,2020,9,36,9-2020
2020-09-04,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.4,0.0,20.3,04:30,20.3,09:28,22.0,4.7,8.3,Varias,11.8,1024.7,Varias,1021.3,18,4,Autumn,2020,9,36,9-2020
2020-09-05,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.2,0.0,20.5,04:15,20.5,13:20,21.0,3.9,7.2,12:48,10.7,1021.5,00,1016.5,24,4,Autumn,2020,9,36,9-2020
2020-09-06,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.4,62.7,18.9,22:46,18.9,10:21,10.0,3.9,12.5,22:09,11.1,1016.5,00,1013.9,16,4,Autumn,2020,9,36,9-2020
2020-09-07,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.6,9.7,16.7,23:18,16.7,Varias,26.0,4.4,10.8,13:56,4.3,1021.6,Varias,1015.7,01,4,Autumn,2020,9,37,9-2020
2020-09-08,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.3,34.9,15.8,05:25,15.8,12:12,10.0,5.8,14.4,15:04,0.5,1022.6,Varias,1020.4,03,4,Autumn,2020,9,37,9-2020
2020-09-09,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.6,25.1,17.3,03:47,17.3,16:00,99.0,3.6,9.2,Varias,1.4,1021.4,Varias,1018.7,24,4,Autumn,2020,9,37,9-2020
2020-09-10,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.0,2.0,17.3,05:01,17.3,12:20,25.0,5.0,9.7,13:04,8.1,1018.8,00,1014.3,24,4,Autumn,2020,9,37,9-2020
2020-09-11,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.0,0.0,19.2,03:30,19.2,10:36,1.0,3.3,7.8,08:27,10.6,1015.6,Varias,1012.7,05,4,Autumn,2020,9,37,9-2020
2020-09-12,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.8,0.0,20.0,04:37,20.0,09:57,99.0,3.9,7.8,Varias,11.1,1020.7,Varias,1015.2,01,4,Autumn,2020,9,37,9-2020
2020-09-13,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,25.4,0.0,20.5,05:23,20.5,10:14,99.0,3.3,6.7,Varias,11.5,1023.3,Varias,1020.0,02,4,Autumn,2020,9,37,9-2020
2020-09-14,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.5,0.0,19.4,05:30,19.4,10:08,99.0,3.9,7.2,06:32,10.8,1023.4,Varias,1020.9,18,4,Autumn,2020,9,38,9-2020
2020-09-15,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.8,0.0,19.8,05:39,19.8,14:59,99.0,3.9,7.8,Varias,9.4,1021.8,01,1018.7,16,4,Autumn,2020,9,38,9-2020
2020-09-16,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.2,0.0,20.7,05:36,20.7,13:16,99.0,4.4,8.9,Varias,9.6,1019.3,00,1015.9,18,4,Autumn,2020,9,38,9-2020
2020-09-17,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.9,0.0,21.0,04:30,21.0,11:19,22.0,4.7,9.7,14:20,1.3,1016.5,00,1014.5,15,4,Autumn,2020,9,38,9-2020
2020-09-18,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.5,11.3,20.1,11:59,20.1,10:12,1.0,4.2,9.7,11:02,0.8,1018.4,Varias,1014.6,03,4,Autumn,2020,9,38,9-2020
2020-09-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,24.0,0.0,20.3,03:30,20.3,10:13,99.0,4.2,9.2,Varias,8.0,1015.4,01,1011.4,16,4,Autumn,2020,9,38,9-2020
2020-09-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.1,0.2,18.8,05:52,18.8,14:05,99.0,5.0,9.7,Varias,10.9,1015.4,Varias,1013.0,02,4,Autumn,2020,9,38,9-2020
2020-09-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.4,6.0,19.7,23:56,19.7,09:59,10.0,3.6,9.2,12:06,3.4,1016.4,Varias,1014.4,04,4,Autumn,2020,9,39,9-2020
2020-09-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.4,0.0,18.4,04:35,18.4,14:03,24.0,4.2,7.8,16:01,9.8,1015.1,00,1011.1,00,4,Autumn,2020,9,39,9-2020
2020-09-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.3,0.0,17.6,06:06,17.6,14:16,99.0,5.8,11.4,Varias,10.3,1012.1,00,1009.2,17,4,Autumn,2020,9,39,9-2020
2020-09-24,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,23.6,0.0,19.5,05:46,19.5,12:20,25.0,5.6,15.3,14:14,5.0,1011.3,Varias,1008.6,17,4,Autumn,2020,9,39,9-2020
2020-09-25,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.8,0.0,14.9,23:32,14.9,13:33,34.0,9.7,18.6,08:55,11.2,1015.6,Varias,1008.0,02,4,Autumn,2020,9,39,9-2020
2020-09-26,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.2,0.0,13.3,Varias,13.3,16:35,32.0,4.4,13.3,00:03,9.3,1014.8,00,1004.3,23,4,Autumn,2020,9,39,9-2020
2020-09-27,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,17.5,0.0,12.8,06:03,12.8,15:25,10.0,3.1,12.5,02:16,3.2,1012.7,Varias,1003.9,00,4,Autumn,2020,9,39,9-2020
2020-09-28,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.3,0.0,13.6,05:46,13.6,16:07,99.0,4.4,8.9,Varias,11.0,1018.2,Varias,1012.2,02,4,Autumn,2020,9,40,9-2020
2020-09-29,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.0,0.0,14.2,05:27,14.2,10:37,99.0,3.9,7.2,Varias,8.7,1019.6,Varias,1016.3,16,4,Autumn,2020,9,40,9-2020
2020-09-30,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.0,0.0,14.2,05:36,14.2,12:28,23.0,4.7,9.2,12:57,9.7,1016.8,00,1011.5,24,4,Autumn,2020,9,40,9-2020
2020-10-01,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.2,0.0,16.6,05:30,16.6,14:07,25.0,6.4,11.7,13:15,7.6,1011.5,00,1001.0,24,4,Autumn,2020,10,40,10-2020
2020-10-02,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,16.9,0.3,12.1,23:11,12.1,11:23,99.0,4.4,18.1,Varias,0.0,1001.0,00,988.7,12,4,Autumn,2020,10,40,10-2020
2020-10-03,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,16.3,0.0,12.1,00:33,12.1,14:44,99.0,8.3,17.5,Varias,8.3,1007.4,Varias,997.3,00,4,Autumn,2020,10,40,10-2020
2020-10-04,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,17.0,0.0,11.2,04:48,11.2,14:14,99.0,6.4,13.3,Varias,8.6,1009.7,24,1003.5,13,4,Autumn,2020,10,40,10-2020
2020-10-05,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,17.2,0.0,10.9,05:45,10.9,13:51,99.0,3.9,9.7,Varias,10.3,1018.9,Varias,1009.7,00,4,Autumn,2020,10,41,10-2020
2020-10-06,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.3,0.0,12.2,03:38,12.2,13:59,26.0,6.1,14.2,Varias,9.3,1019.4,Varias,1016.5,16,4,Autumn,2020,10,41,10-2020
2020-10-07,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.2,0.0,18.0,00:36,18.0,09:17,99.0,3.3,9.7,Varias,3.6,1023.8,Varias,1016.1,03,4,Autumn,2020,10,41,10-2020
2020-10-08,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.0,1.6,18.4,08:40,18.4,14:20,24.0,3.6,10.3,15:40,6.6,1024.8,09,1021.6,24,4,Autumn,2020,10,41,10-2020
2020-10-09,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.8,0.0,17.2,05:45,17.2,12:19,99.0,4.4,9.7,Varias,5.2,1022.3,Varias,1020.5,14,4,Autumn,2020,10,41,10-2020
2020-10-10,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.9,74.5,14.0,23:15,14.0,10:41,8.0,4.2,16.1,19:43,0.6,1022.0,Varias,1019.3,19,4,Autumn,2020,10,41,10-2020
