fecha,pm10,no2,tmed,velmedia,racha,presmax,intensidad
2019-06-25,31.5,14.5,26.700000000000006,1.9,9.4,939.45,201.0
2019-06-26,44.0,13.0,28.65,1.9,11.7,940.0,207.0
2019-06-27,43.0,14.5,30.65,4.2,14.4,940.75,212.0
2019-06-28,27.0,12.0,32.2,3.6,10.6,941.8,219.0
2019-06-29,29.5,11.0,32.1,1.9,8.1,939.5,159.0
2019-06-30,32.0,15.0,31.6,1.7,8.3,940.45,143.0
2019-07-01,28.5,13.5,29.6,2.5,12.8,939.6,204.0
2019-07-02,26.5,11.0,28.7,1.1,10.0,939.15,199.0
2019-07-03,27.0,9.5,28.6,2.5,12.8,937.65,202.0
2019-07-04,30.0,14.5,27.9,2.5,10.8,939.0,207.0
2019-07-05,22.0,12.5,27.2,1.9,9.4,940.5,209.0
2019-07-06,18.0,10.5,26.6,2.2,11.4,939.15,147.0
2019-07-07,20.5,11.5,26.7,1.4,7.8,938.05,134.0
2019-07-08,17.5,11.5,24.4,2.2,13.3,936.7,208.0
2019-07-09,14.5,14.0,22.8,2.2,8.9,939.25,191.0
2019-07-10,21.0,25.5,25.0,1.1,7.8,939.85,195.0
2019-07-11,28.5,22.0,28.9,1.7,7.5,939.15,206.0
2019-07-12,46.0,14.5,30.9,1.7,8.6,939.55,228.0
2019-07-13,38.5,6.0,29.1,3.3,12.5,938.7,140.0
2019-07-14,17.0,14.0,26.8,0.8,7.8,936.6,127.0
2019-07-15,19.0,13.0,28.0,3.1,11.4,937.5,189.0
2019-07-16,27.5,14.5,28.5,2.2,8.3,938.4,188.0
2019-07-17,25.0,14.5,27.5,2.2,6.9,937.3,192.0
2019-07-18,25.0,14.0,28.2,1.7,9.7,938.7,194.0
2019-07-19,27.0,7.5,30.1,2.2,9.2,938.95,192.0
2019-07-20,33.0,6.0,30.8,2.2,8.6,939.0,134.0
2019-07-21,36.0,10.5,31.2,1.9,12.5,943.75,120.0
2019-07-22,32.5,11.5,30.4,2.8,10.6,944.1,181.0
2019-07-23,31.0,15.5,31.1,3.1,14.4,942.15,182.0
2019-07-24,31.0,18.0,29.5,1.7,8.1,939.95,184.0
2019-07-25,26.0,14.0,29.8,2.8,11.4,937.9,190.0
2019-07-26,13.0,8.0,26.8,3.1,11.4,935.5,189.0
2019-07-27,10.0,5.0,23.0,3.3,12.2,934.7,132.0
2019-07-28,14.0,13.0,23.1,1.7,8.3,936.25,116.0
2019-07-29,14.0,10.0,25.6,2.5,11.9,936.7,180.0
2019-07-30,20.0,6.0,23.7,1.1,13.3,941.25,180.0
2019-07-31,28.5,9.0,26.3,2.2,11.7,939.2,183.0
2019-08-01,25.0,13.0,27.6,2.5,10.0,936.95,172.0
2019-08-02,22.5,11.5,28.0,1.9,8.3,938.7,164.0
2019-08-03,21.0,10.5,28.6,2.5,10.6,938.55,117.0
2019-08-04,21.5,14.0,28.6,1.9,9.2,938.55,104.0
2019-08-05,20.0,11.0,28.4,2.8,10.3,938.7,147.0
2019-08-06,16.0,8.0,28.2,1.9,10.0,937.35,143.0
2019-08-07,13.0,7.0,24.2,2.5,9.7,938.25,144.0
2019-08-08,13.0,4.0,26.0,2.5,11.4,938.7,145.0
2019-08-09,11.0,5.0,26.6,4.7,15.3,940.4,144.0
2019-08-10,13.0,6.0,24.3,1.9,10.0,942.25,106.0
2019-08-11,12.0,7.0,24.4,3.1,11.4,940.2,109.0
2019-08-12,12.0,8.0,21.4,1.9,11.7,942.65,132.0
2019-08-13,14.0,13.0,22.8,2.2,10.3,942.8,132.0
2019-08-14,17.0,10.5,25.3,1.1,7.5,943.6,133.0
2019-08-15,14.0,7.0,28.0,1.7,10.3,942.25,93.0
2019-08-16,17.0,13.5,28.7,2.2,8.9,941.5,120.0
2019-08-17,17.0,13.0,29.4,2.2,11.1,939.55,95.0
2019-08-18,12.0,10.0,27.8,2.8,12.5,937.45,92.0
2019-08-19,13.0,6.0,27.0,2.2,10.8,937.95,135.0
2019-08-20,14.0,7.5,25.2,3.3,10.0,942.7,133.0
2019-08-21,18.5,13.5,24.0,1.7,15.8,943.45,135.0
2019-08-22,17.5,19.0,24.0,1.7,6.7,944.1,136.0
2019-08-23,18.0,17.0,26.2,0.8,5.3,944.1,136.0
2019-08-24,18.5,7.5,27.0,1.4,7.8,942.75,105.0
2019-08-25,16.5,9.5,27.5,2.8,9.7,941.0,99.0
2019-08-26,15.5,12.5,21.0,1.9,10.3,939.85,146.0
2019-08-27,18.5,23.0,21.1,0.8,6.1,940.1,148.0
2019-08-28,21.5,23.0,24.2,1.7,4.7,941.3,154.0
2019-08-29,20.5,16.0,26.0,0.8,6.9,943.4,160.0
2019-08-30,19.5,23.0,26.8,1.7,12.8,943.95,166.0
2019-08-31,20.5,20.0,25.0,0.6,5.3,942.05,129.0
2019-09-01,15.0,12.0,26.2,1.9,12.2,938.8,124.0
2019-09-02,18.0,17.0,25.0,2.8,11.4,942.05,185.0
2019-09-03,19.0,18.5,26.0,1.7,8.3,944.0,189.0
2019-09-04,17.0,7.0,26.1,1.1,11.1,942.8,194.0
2019-09-05,9.0,10.0,21.6,3.6,13.3,943.55,198.0
2019-09-06,11.0,8.0,19.2,3.1,11.9,943.7,204.0
2019-09-07,13.0,9.0,21.6,1.9,10.6,942.7,155.0
2019-09-08,16.0,15.0,22.9,1.9,8.3,941.15,134.0
2019-09-09,14.0,9.0,23.2,3.3,11.9,940.0,196.0
2019-09-10,9.5,8.5,18.0,3.3,13.9,941.4,198.0
2019-09-11,13.5,14.0,19.2,4.2,14.4,947.0,203.0
2019-09-12,18.5,15.0,22.4,3.3,12.5,948.65,208.0
2019-09-13,14.0,11.0,18.2,3.3,11.7,948.85,217.0
2019-09-14,16.0,13.0,18.0,2.8,9.7,946.5,153.0
2019-09-15,18.0,20.5,18.8,2.35,7.2,943.65,128.0
2019-09-16,23.0,19.5,21.0,1.35,9.45,942.75,210.0
2019-09-17,16.5,20.0,22.4,2.8,12.1,941.4,200.0
2019-09-18,19.5,21.0,22.0,1.65,5.949999999999998,939.95,204.0
2019-09-19,23.5,13.0,23.2,1.7999999999999998,6.25,939.95,210.0
2019-09-20,23.0,13.0,20.7,3.2,14.0,939.35,219.0
2019-09-21,19.0,9.0,17.9,1.4,6.25,936.9,161.0
2019-09-22,12.0,20.0,19.2,3.2,9.3,940.95,140.0
2019-09-23,17.0,19.5,17.5,1.65,6.95,943.6,198.0
2019-09-24,14.0,15.5,19.4,3.2,10.55,942.55,201.0
2019-09-25,14.0,21.0,19.0,1.65,8.75,941.5,207.0
2019-09-26,21.5,30.0,20.8,1.95,5.85,943.05,210.0
2019-09-27,16.0,26.5,21.5,1.65,7.5,942.65,222.0
2019-09-28,19.0,21.0,21.1,1.5499999999999998,6.55,943.85,165.0
2019-09-29,18.0,28.5,21.2,2.4,8.2,942.15,146.0
2019-09-30,22.5,28.5,21.5,1.8,8.9,941.6,203.0
2019-10-01,16.0,12.5,20.2,2.9000000000000004,11.4,938.55,204.0
2019-10-02,14.0,24.5,18.1,2.05,10.7,941.85,207.0
2019-10-03,21.5,30.5,18.0,1.25,5.4,942.5,214.0
2019-10-04,19.0,19.5,19.9,1.65,7.050000000000002,941.45,224.0
2019-10-05,16.5,20.0,20.2,1.65,5.85,940.1,168.0
2019-10-06,15.0,32.5,20.0,1.8,8.3,942.75,145.0
2019-10-07,20.5,31.5,20.8,1.25,6.949999999999998,942.45,200.0
2019-10-08,22.0,26.0,21.6,1.4,6.25,942.7,203.0
2019-10-09,18.5,24.0,21.5,0.8500000000000001,9.05,940.2,207.0
2019-10-10,25.0,24.5,20.4,1.9,9.7,943.7,212.0
2019-10-11,23.5,11.0,20.6,1.4,6.4,944.2,224.0
2019-10-12,19.5,15.5,20.8,2.1,15.15,940.75,152.0
2019-10-13,22.0,12.5,18.9,1.5499999999999998,7.5,939.4,141.0
2019-10-14,7.5,13.5,14.0,5.7,18.45,940.1,199.0
2019-10-15,10.0,19.0,11.6,2.25,8.2,943.15,201.0
2019-10-16,14.5,22.0,13.1,2.35,8.35,943.25,204.0
2019-10-17,11.0,15.0,12.8,1.95,7.8,941.85,212.0
2019-10-18,9.0,10.5,16.6,3.6,11.1,940.45,222.0
2019-10-19,6.5,8.0,14.3,3.2,12.65,935.95,170.0
2019-10-20,6.5,20.0,9.6,4.05,12.1,937.5,144.0
2019-10-21,8.0,19.0,10.3,1.4,5.85,940.25,200.0
2019-10-22,7.5,15.5,9.5,2.8,10.4,938.65,203.0
2019-10-23,7.0,21.0,8.6,2.65,7.35,934.0,205.0
2019-10-24,19.5,31.0,12.0,2.5,7.35,945.35,212.0
2019-10-25,25.5,28.5,13.6,0.95,4.45,946.4,224.0
2019-10-26,19.0,25.0,15.2,0.95,4.9,944.3,172.0
2019-10-27,21.0,28.5,15.0,1.1,4.9,944.15,145.0
2019-10-28,29.5,30.0,17.0,1.7,6.699999999999998,941.4,201.0
2019-10-29,43.5,26.0,14.3,0.7,4.0,943.35,225.0
2019-10-30,16.5,15.0,14.4,1.35,7.8,945.55,214.0
2019-10-31,12.0,8.0,18.0,2.35,8.649999999999999,946.25,212.0
2019-11-01,12.5,5.5,17.0,4.45,12.35,944.75,137.0
2019-11-02,8.0,5.0,16.0,5.4,13.45,937.75,140.0
2019-11-03,8.0,8.0,14.6,6.55,19.450000000000006,934.7,130.0
2019-11-04,7.0,12.5,13.0,7.25,16.65,936.8,199.0
2019-11-05,6.0,14.5,11.2,3.9,15.0,936.8,202.0
2019-11-06,8.0,12.5,10.6,2.6,11.4,938.6,207.0
2019-11-07,6.0,11.5,8.3,4.55,12.9,934.75,212.0
2019-11-08,6.0,9.5,8.2,3.6,14.45,942.35,226.0
2019-11-09,6.0,10.0,8.4,4.0,13.05,942.3,162.0
2019-11-10,7.5,22.0,7.0,3.6,12.75,940.4,152.0
2019-11-11,11.0,21.0,7.8,2.1,8.05,940.3,201.0
2019-11-12,9.0,11.0,8.0,2.4,11.8,938.8,207.0
2019-11-13,7.0,11.5,12.3,3.2,15.0,934.05,231.0
2019-11-14,5.0,14.5,7.8,4.7,16.1,930.25,211.0
2019-11-15,6.0,13.0,6.7,2.8,11.9,930.0,224.0
2019-11-16,8.0,12.5,5.7,1.7,9.2,937.75,174.0
2019-11-17,7.5,23.0,5.0,2.2,8.9,937.5,143.0
2019-11-18,15.5,32.0,6.8,2.5,7.5,938.85,198.0
2019-11-19,19.0,27.5,5.0,0.8,5.8,940.6,201.0
2019-11-20,18.5,26.5,5.9,0.6,5.3,935.45,205.0
2019-11-21,9.5,20.5,7.2,0.8,6.1,930.8,210.0
2019-11-22,6.0,9.0,9.0,3.1,13.3,928.95,224.0
2019-11-23,7.0,9.0,9.2,6.1,16.1,933.7,175.0
2019-11-24,9.0,14.0,9.1,3.1,10.3,937.6,145.0
2019-11-25,10.5,16.5,12.0,2.2,8.6,938.2,198.0
2019-11-26,10.0,11.0,11.4,1.7,11.4,937.75,204.0
2019-11-27,11.0,13.5,11.0,2.5,10.8,936.95,208.0
2019-11-28,10.5,14.0,9.7,2.8,9.2,939.75,214.0
2019-11-29,10.5,11.0,12.6,1.9,9.4,943.15,232.0
2019-11-30,7.5,14.0,11.4,3.1,11.4,943.0,184.0
2019-12-01,6.0,13.0,7.4,0.8,7.8,936.25,149.0
2019-12-02,6.5,15.5,8.0,5.0,13.1,939.1,203.0
2019-12-03,8.0,20.5,6.5,3.1,10.6,938.9,208.0
2019-12-04,7.5,15.5,8.4,2.8,10.8,935.3,212.0
2019-12-05,8.5,15.5,10.0,3.9,12.5,943.45,221.0
2019-12-06,20.0,24.0,9.6,1.1,6.1,945.3,133.0
2019-12-07,23.0,23.0,7.8,0.8,3.6,946.6,140.0
2019-12-08,20.0,21.0,5.0,0.3,3.1,947.9,122.0
2019-12-09,32.0,29.0,8.2,1.4,5.8,951.3,120.0
2019-12-10,20.5,20.5,6.0,0.6,4.2,951.35,207.0
2019-12-11,8.5,15.0,7.2,2.8,11.7,946.35,212.0
2019-12-12,6.0,12.0,7.1,3.9,15.6,945.25,220.0
2019-12-13,7.5,13.5,11.5,6.4,14.7,940.15,238.0
2019-12-14,7.0,16.5,9.6,2.5,7.8,941.25,192.0
2019-12-15,12.0,16.5,9.5,1.9,6.7,939.4,159.0
2019-12-16,12.0,18.0,10.5,3.3,9.2,931.95,225.0
2019-12-17,12.5,23.0,9.8,1.7,6.7,936.5,213.0
2019-12-18,8.5,17.5,5.8,0.6,5.0,941.05,217.0
2019-12-19,5.5,11.5,9.9,1.9,16.1,937.8,228.0
2019-12-20,7.5,5.0,11.9,4.2,18.1,925.85,242.0
2019-12-21,13.0,6.0,13.3,6.7,22.5,931.95,180.0
2019-12-22,14.0,23.0,10.9,4.4,16.9,945.25,150.0
2019-12-23,20.5,29.0,9.0,1.5,10.95,949.9,129.0
2019-12-24,15.0,21.5,10.0,1.25,4.45,951.2,103.0
2019-12-25,19.0,25.0,10.3,1.0,4.300000000000002,948.75,90.0
2019-12-26,13.5,28.0,10.3,1.4,6.1,950.4,170.0
2019-12-27,24.0,33.5,8.9,0.8,6.1,951.45,188.0
2019-12-28,18.5,31.5,8.2,0.6,4.15,950.75,148.0
2019-12-29,16.5,17.0,7.8,0.8,3.75,952.25,131.0
2019-12-31,35.5,28.5,6.8,0.55,3.1,953.1,142.0
