fecha,pm10,no2,intensidad,PCA1,PCA2,PCA3,PCA4
2018-09-14,22.0,12.0,227.0,-13.47402331512075,-1.541823059787359,7.287695836295717,1.4735915602478304
2018-09-15,15.0,15.5,162.0,-10.657326067025112,-3.202747684973065,7.280454425874441,1.384207790999574
2018-09-16,25.5,21.5,142.0,-3.164753766513367,-6.762141747432615,7.275646425016149,1.954009816932309
2018-09-17,26.5,25.0,212.0,-6.114729452611816,-0.5807476952402686,7.724164296048377,1.9252053119419128
2018-09-18,26.5,31.0,213.0,4.51647348660521,-4.481730664725056,7.300317862604369,2.4525992723429217
2018-09-19,31.0,31.5,217.0,0.5315711431531721,-8.280589304881309,8.006804848090342,2.1438051194812413
2018-09-20,30.0,30.0,222.0,-2.1466730566711987,-5.8523386485204725,8.460923422515858,2.1762727472469052
2018-09-21,26.0,21.5,232.0,-14.658252710688908,-3.2761271827180227,6.142469361234761,1.7937835369605666
2018-09-22,24.5,21.5,170.0,-0.022212314520047138,-9.849741646730372,9.455538081722242,3.2736520668527995
2018-09-23,17.5,15.5,150.0,-17.577825343321646,-6.712334379566825,7.116026138124938,2.5073719138614923
2018-09-24,21.5,23.0,213.0,1.0153552921150202,-9.503453859575105,10.02057036519004,2.8580104173732495
2018-09-25,24.0,12.5,214.0,-9.12657236864967,-6.692610573712032,6.260727866364898,1.7514278542577582
2018-09-26,28.0,26.5,218.0,-8.524970733857884,-12.180499265416305,1.5579023477984248,6.684075715795582
2018-09-27,30.5,30.5,223.0,-11.901263583799643,-13.374421637842508,2.246130945382779,2.778622361206209
2018-09-28,28.5,26.0,237.0,-12.38757096599299,-4.5416874993651115,3.668404585966739,0.9159871510920914
2018-09-29,26.5,23.0,178.0,-14.670595566289355,0.20924838106338736,4.365558729426433,-0.08019028066052658
2018-09-30,19.0,15.5,153.0,-14.641927134571114,0.21855909253073752,4.273826108035247,0.4058853197461206
2018-10-01,19.0,23.0,218.0,-15.709967592391068,-2.2822434554649655,1.7562302629117832,0.004608583704872944
2018-10-02,21.5,26.0,217.0,14.133423507750942,-11.361386348639382,3.820865004008196,0.8238124913064572
2018-10-03,24.0,32.0,220.0,-15.487153646142174,-6.23007014203215,1.6173466465850626,0.8196863895259681
2018-10-04,33.0,37.0,224.0,-10.889784508944526,-3.1061324313006593,2.5158681743439963,0.16965579633127614
2018-10-05,31.5,29.5,232.0,2.1379686084928493,-2.8607105507708455,5.289486827622127,-0.04613195044767173
2018-10-06,21.0,6.5,176.0,2.698915493688156,-0.038103227470166846,5.7078851988048065,-0.5928227081383306
2018-10-07,16.0,17.0,153.0,-16.202878543251618,1.8400832195604542,-2.3011420498848274,-2.2723540318019095
2018-10-08,16.0,15.0,212.0,-8.172579657931674,0.44175662593704834,-2.876200754717298,-1.9594229867789175
2018-10-09,17.0,24.0,215.0,-8.134089509039905,6.941649426678579,-1.7481562164213305,-0.10310717929100385
2018-10-10,25.0,24.0,222.0,-11.525975232613845,10.782528266528121,-2.1433142759831467,0.38479812803796265
2018-10-11,19.0,18.0,232.0,4.081862780835507,2.8078329661653223,-0.14175489399708532,4.380163197580303
2018-10-12,21.0,27.0,134.0,1.9956245249988411,-7.196093394714363,0.49484298087805884,3.571682120649896
2018-10-13,17.0,11.0,144.0,76.46547125799566,-14.480940291280413,16.18330283229694,3.9340467258371357
2018-10-14,12.0,18.0,135.0,9.623805650856434,9.935932016765449,1.2769538254191568,-2.7736681668534997
2018-10-15,20.0,27.0,214.0,9.420662132260837,5.965789478392832,-2.715676046107999,-0.9395379966845323
2018-10-16,20.0,24.0,216.0,-13.979916217243632,3.202751896246471,-1.9661749511075406,-2.3875734141089233
2018-10-17,19.0,25.0,216.0,5.231904062922563,-0.4861117989876231,2.3435511013573525,-1.6709133746452953
2018-10-18,13.0,21.0,225.0,-13.221768235276045,12.58214908226324,-3.2721528578973063,7.498167227175081
2018-10-19,13.0,15.0,240.0,78.30502672760302,-9.69912314089674,10.310745494677914,7.666303652472145
2018-10-20,20.0,16.0,178.0,-11.660445203256325,-0.23506439554629596,-2.1873813831934594,3.6820950616572987
2018-10-21,31.0,32.0,152.0,-14.482693576460697,-3.591052623966953,-1.151941054221175,0.5369728747598045
2018-10-22,31.0,31.0,212.0,-15.734193810068774,-5.274539714843175,-1.7615017738002736,0.11282036791400332
2018-10-23,42.0,44.0,216.0,-17.368321961918276,-9.015369408521021,-2.8488164122680515,1.3475707921923923
2018-10-24,43.0,42.0,219.0,-0.6640758768827567,-11.115805156652044,-0.22123704235902056,0.8003883922284847
2018-10-25,39.0,42.0,225.0,2.312492115800054,-5.468183092768888,1.2257570212784348,-0.20533600003640334
2018-10-26,26.0,22.0,237.0,4.414533517431054,1.751841350950033,-3.3285098205783146,2.65610502796483
2018-10-27,12.0,13.0,178.0,-10.885051178855743,17.51852578156516,-9.900255206412227,0.4719009775355498
2018-10-28,9.0,14.0,149.0,-7.28806301731847,20.47650317373086,-8.037619713353658,-7.5749421704833155
2018-10-29,11.0,20.0,215.0,15.620505997884603,14.750931334206701,-3.640785302981381,-5.9923646406784785
2018-10-30,12.0,18.0,220.0,3.2683676296075297,23.141466378909005,-9.302770450711254,7.87022931776461
2018-10-31,19.0,22.0,237.0,8.739002459259053,15.815684360406353,-4.918601410779828,-3.805264744353264
2018-11-01,14.0,15.0,148.0,4.985440775304681,2.242221552905629,-4.920025768510799,-3.4960419385663704
2018-11-02,16.0,27.0,189.0,8.60509355007274,-6.916405109316327,-0.6681762523363604,-0.3309186676698778
2018-11-03,22.0,22.0,157.0,-6.647424013278109,-5.091107337971473,-6.26721503724874,-1.6313909288590132
2018-11-04,14.0,18.0,140.0,6.867534745899383,8.372986300092261,-5.477776846947714,10.21023853385816
2018-11-05,12.0,16.0,212.0,12.830691774326267,15.581607293975999,-5.314276637633945,-1.7611226689792
2018-11-06,14.0,23.0,216.0,9.11793259125485,7.310523055373263,-5.012523905220231,-2.679452016827889
2018-11-07,19.0,27.0,220.0,4.943195057679987,2.7130311304047625,-5.292241578097418,3.0437434470632896
2018-11-08,13.0,11.0,231.0,5.467679585045719,3.2211108296829116,-7.5534987191213,2.5610435609312496
2018-11-09,10.0,12.0,149.0,9.329329062366517,-1.7806530097933413,-4.645627105689213,-2.4455575135900536
2018-11-10,12.0,14.0,137.0,5.239290099448751,3.842079560782858,-4.850085652410112,0.82703914654326
2018-11-11,17.0,28.0,125.0,5.574567871356288,3.3506915872506187,-1.404749874906728,-0.3864641251220846
2018-11-12,22.0,25.0,217.0,3.7384154070231825,1.0727124804608457,-6.148405021170523,3.0451246579673157
2018-11-13,33.0,23.0,216.0,-9.236499473778142,-6.489932036356455,-5.019576359742507,-0.17647033106891083
2018-11-14,25.0,22.0,244.0,-12.686511676957668,-4.204144227102726,-6.398976955660247,0.5961637798199116
2018-11-15,24.0,22.0,220.0,-7.115426268508284,-0.14161468506169,-4.216579914092285,1.27748191764596
2018-11-16,20.0,15.0,235.0,-7.992893599657952,-0.11163454161656691,-5.360335174886935,2.4015582664045585
2018-11-17,17.0,13.0,182.0,-6.289973620401328,4.393696654744191,-3.3365572169875137,-1.1582844826794128
2018-11-18,13.0,17.0,150.0,-4.361743320195957,17.131681696827854,-7.8631907592561,8.419453494759619
2018-11-19,11.0,17.0,210.0,-9.632983978193263,21.687000209533316,-6.073428915134123,-2.22018518602276
2018-11-20,13.0,20.0,212.0,9.210293772809338,19.475204755035865,-4.200628214508345,0.6195143268556449
2018-11-21,18.0,25.0,217.0,6.270737096784225,8.403576477623956,-5.120710034574701,-3.064237495463619
2018-11-22,15.0,22.0,223.0,2.540077558380998,3.2408783782731905,-8.90884474201705,2.3342092047781007
2018-11-23,21.0,26.0,236.0,6.132285396088259,2.161360933820203,-5.681477320752087,-3.119237942899315
2018-11-24,18.0,15.0,184.0,6.584132465603667,1.0533260605942423,-10.581613486315895,0.4617051244022043
2018-11-25,11.0,15.0,154.0,9.638937482516033,10.907337550542525,-4.7531587980382435,2.0146665988308117
2018-11-26,19.0,29.0,213.0,12.403014989747424,3.8713692454432236,-3.3295904210111087,-3.479709908568543
2018-11-27,37.0,37.0,214.0,3.1598754413028134,-8.774166619191988,-7.635187627384292,-0.841660468059877
2018-11-28,41.0,33.0,216.0,0.2734610075776997,-9.628288008695039,-10.082533841675883,-0.3117719291745891
2018-11-29,30.0,28.0,226.0,8.132457005081115,-5.314654860129738,-9.126998589501463,2.0031602338384427
2018-11-30,24.0,30.0,240.0,7.605173621501946,-7.173725714378814,-7.61666557794327,-0.6432998778150048
2018-12-01,29.0,25.0,187.0,4.560151380924382,-8.953039928003212,-10.30902862627921,0.5926978415219247
2018-12-02,38.0,26.0,151.0,3.373131037349067,-10.372699795305293,-11.27640336741191,1.4902744393109983
2018-12-03,41.0,35.0,208.0,12.904455835936602,-12.745989364589855,-9.492034293950155,2.610578602378929
2018-12-04,43.0,39.0,211.0,13.898375609512478,-14.233741321744091,-4.503865094701036,0.36835654259822104
2018-12-05,44.0,31.0,220.0,-3.0200254437232017,-12.055906442379595,-5.751647692648201,0.3713877683079475
2018-12-06,31.0,25.0,137.0,-5.40220636671946,-15.01137286200751,-7.4231904079259525,0.8616110051975168
2018-12-07,25.0,26.0,181.0,8.355353197205437,-14.032588606295517,-7.582519241879234,-0.21026895449806549
2018-12-08,37.0,35.0,138.0,9.648934779957045,-16.160299915956433,-5.859744195384178,1.5086608324848798
2018-12-09,44.5,46.5,134.0,2.075080141398331,-18.936146992516857,-7.490681186319453,1.493851721300016
2018-12-10,41.5,34.5,211.0,7.613980820645494,-16.925503185792703,-7.215145886586014,1.4038687430898444
2018-12-11,36.0,27.0,211.0,4.108929312011431,-9.5784859756947,-8.28814618118621,0.25046356055254976
2018-12-12,23.0,16.5,212.0,5.1299064830027445,-2.1119089006190164,-12.263232804012592,3.8323256096066847
2018-12-13,11.0,20.0,223.0,14.763300519943288,7.657814639629541,-8.112150880216715,1.956993925159872
2018-12-14,20.0,26.5,247.0,11.11248529702395,-5.127728321174945,-6.9505897872982105,-2.3370975613306375
2018-12-15,14.0,14.0,241.0,4.614521656525861,-10.359054769980979,-12.169138164256404,1.098588826181377
2018-12-16,20.5,29.0,209.0,4.8735399554501395,-6.043200587364552,-8.16304914530334,0.7968938673816269
2018-12-17,27.0,31.5,244.0,10.173718585959556,-16.694582012510395,-9.554682185383706,0.4166691398601512
2018-12-18,25.0,24.5,215.0,-12.517590792416025,-6.201886520542259,-16.236427253845186,1.4933074055496762
2018-12-19,17.5,22.5,222.0,4.626732943033398,-7.665431711363037,-8.83841007507654,-0.5349580500342082
2018-12-20,19.0,22.5,234.0,3.7879801779773823,-12.409318814354103,-9.876626250531949,2.136681436284823
2018-12-21,26.0,21.5,247.0,7.8237604442576645,-19.470370366288353,-11.933913386714963,4.42970731997921
2018-12-22,25.5,18.5,177.0,-14.817802739058486,-16.71369067613242,-15.385189834995183,4.151831385093329
2018-12-23,30.5,29.5,147.0,-8.925234148953711,-16.569153829960754,-13.062069561635536,2.146974451767377
2018-12-24,22.0,25.0,149.0,-15.032769241475549,-15.84660615248323,-12.59878741536333,1.6576762103925413
2018-12-25,24.5,32.0,122.0,4.862065168639359,-15.222469098934175,-7.299145472739636,1.286604539095638
2018-12-26,38.5,34.0,177.0,-9.809477571199311,-13.545909614610881,-10.141702349435855,0.07653371345421278
2018-12-27,39.5,27.5,187.0,4.457413710338959,-14.250552622698125,-9.705350362372807,-0.3321489278003478
2018-12-28,23.5,19.5,192.0,-10.190163748280483,-11.402072210902915,-11.152104462454167,-0.7488706987967717
2018-12-29,18.0,23.5,152.0,-16.327697315980533,-11.445030730433137,-11.565365986125608,-0.5569065962360592
2018-12-30,11.0,17.0,134.0,-15.61271139500346,-12.555003885985526,-11.032357184486807,-0.2732237927311315
2018-12-31,30.0,32.0,140.0,2.4812895345958736,-18.868164799715192,-9.62982616470921,0.6709172426030116
2019-01-01,35.0,39.0,123.0,-11.973031325670892,-16.002081978227658,-12.439627203922578,0.09537370340765187
2019-01-02,23.0,30.0,171.0,-13.02026198626269,-11.408350970873355,-12.638780264576884,-1.118466920028202
2019-01-03,32.5,37.5,184.0,-12.157369531425212,-11.490596365488074,-11.948396159290722,-0.3049532197119706
2019-01-04,34.5,37.0,196.0,6.823911659286214,-17.988905025535775,-9.781954784648159,0.15864575800658826
2019-01-05,34.0,42.0,156.0,4.364407548162247,-20.979207078405338,-11.073248578799022,0.7311944884188079
2019-01-06,22.5,39.5,136.0,7.607369842613953,-18.5907006545344,-9.035204931338795,0.4274094941784191
2019-01-07,27.5,36.5,122.0,-10.470245752853309,-12.770231605855814,-11.235287993104093,-0.6017932658372571
2019-01-08,22.0,31.5,199.0,10.873493919556354,-16.772510837721466,-7.753170261485103,0.11481798582276093
2019-01-09,11.0,20.0,200.0,-15.783576962194047,-3.179759674472664,-10.819581265185624,-2.5063192255823163
2019-01-10,22.0,35.0,209.0,-11.913949447461585,-1.0466659515141647,-12.68084866629496,-3.747222824626092
2019-01-11,24.5,31.0,219.0,4.593570980865156,-11.161204778689555,-12.58912470244053,-2.2065300585684158
2019-01-12,27.0,30.5,168.0,-9.061492813165646,-13.052051047605575,-13.690508869615655,-1.130257292839962
2019-01-13,51.5,54.5,140.0,6.78898019621516,-13.56654786002598,-10.31345832153891,-0.9027039091485917
2019-01-14,49.5,40.0,197.0,4.2466812513767955,-9.23565953047419,-8.449602858306045,-1.5364824141366316
2019-01-15,39.5,29.5,199.0,30.85732042665685,-10.99608257091341,-2.835452741740192,-1.177796955398432
2019-01-16,42.5,28.0,191.0,6.783492725722426,-2.382163106106919,-8.9155507829365,-3.1555939414979424
2019-01-17,35.5,28.0,202.0,-9.309268828133765,0.6827761005071097,-14.68740681521582,-0.25992262134767447
2019-01-18,26.5,25.5,218.0,9.231473576026398,-2.8633608528731185,-12.153437638365375,-0.8846405589811297
2019-01-19,17.5,16.0,166.0,8.27137777152838,6.20643781443064,-15.024654876273797,2.9553998497864105
2019-01-20,13.5,24.0,139.0,-11.22470297898989,8.954889613092561,-10.888172896710365,-4.113890524777862
2019-01-21,16.5,24.5,184.0,-12.91731993248816,-0.28407165546778634,-11.944999081058196,-3.721762197484485
2019-01-22,10.0,10.5,184.0,10.971246795503392,1.3036453269380814,-10.903361966072483,-1.075139573538117
2019-01-23,12.0,19.0,188.0,13.717407279663018,11.132056150250419,-2.515704066598404,-4.459460480108477
2019-01-24,12.5,27.5,192.0,13.258925848778862,5.645332072908107,-0.7247244430637096,-2.758791169776399
2019-01-25,16.0,25.0,205.0,-14.358249693455473,1.658471891375171,-7.235368449261327,-3.242582979345843
2019-01-26,10.0,11.0,153.0,5.11432963420373,-3.8463851133647875,-6.9814849262154635,-2.7839107615369643
2019-01-27,8.5,11.5,126.0,12.182294524868226,1.6835162369061516,-4.872761462880305,-4.094945283717578
2019-01-28,10.5,15.0,181.0,11.108225950604346,2.012616454287538,-4.014398845765307,-3.9545492718511506
2019-01-29,10.5,13.5,184.0,11.99416394145266,4.917095185737654,-6.248214514569798,-2.371891917495501
2019-01-30,8.0,10.0,188.0,13.911207455243353,10.408733432233293,-5.542963996489007,-1.0294073573408151
2019-01-31,7.0,12.5,196.0,8.962698610461029,23.547374273774935,-3.833158685140264,0.8898941779050861
2019-02-01,6.0,8.0,208.0,12.509970283327046,29.375753170808956,-4.089767051266353,-7.9363788929689765
2019-02-02,7.5,14.0,155.0,14.635148187065163,12.149440501543852,-6.147037299490844,-6.800744815816796
2019-02-03,23.5,37.5,130.0,4.892835558894374,-8.4406052668261,-10.754292968054436,-2.687863248832779
2019-02-04,37.0,41.0,191.0,3.498091661726173,-15.305346829262309,-11.231374032645908,-0.8595419020757021
2019-02-05,29.0,29.5,189.0,3.8120180654717495,-15.860467161026914,-7.690930707040701,-0.10462454078279322
2019-02-06,34.0,33.0,199.0,3.4937197036138734,-11.300790320744133,-6.379149511672155,-0.5254581504066045
2019-02-07,31.5,27.5,208.0,4.046421531390298,-8.328694427351586,-6.1859926757358075,-1.2729123649911265
2019-02-08,26.5,24.0,221.0,4.36842669146088,-7.054540254305096,-6.3677077408276554,-1.8685031029425139
2019-02-09,17.5,10.5,168.0,4.76881139267673,-7.33034558019692,-9.354275202659004,-0.4255074269862644
2019-02-10,12.0,16.0,142.0,4.938127703891678,-5.9324109552590745,-8.49619823425032,-0.045348354900202864
2019-02-11,15.5,23.0,197.0,8.04361452093121,-13.80102102203795,-5.5053911919277825,-0.2554549740077937
2019-02-12,26.0,29.5,200.0,-15.94551121020947,-14.393204989685435,-11.211287259081368,-0.4022625463299493
2019-02-13,27.5,28.5,204.0,-10.175671409908185,-14.623939163206732,-9.11112580204043,-0.15429498647036446
2019-02-14,32.5,35.0,214.0,-9.12588453807184,-15.442500299507355,-10.098162528580515,-0.25081264106615375
2019-02-15,31.5,20.0,223.0,-10.510685920722576,-11.12787001296498,-9.027187852294881,-0.8309746849947603
2019-02-16,17.5,17.5,170.0,-8.437094058298257,-9.073474182210534,-6.3607773313743134,-0.9403226268002873
2019-02-17,24.5,22.5,145.0,-11.373007587466022,-4.512227450698921,-7.9665243536647115,-2.2682982176464317
2019-02-18,36.0,26.5,196.0,-8.578472684253141,-0.6061645935774124,-7.882465149660059,-2.0987591015397
2019-02-19,42.0,32.0,198.0,6.515974062719983,-5.0375891924201674,-4.636341551910564,-1.8852736400179329
2019-02-20,46.0,28.5,203.0,3.945349393499195,-8.746288361762913,-5.988839916290834,-1.2455121343106974
2019-02-21,41.5,36.5,209.0,-7.127824276552232,-13.44267543890131,-7.331145268453031,0.10814883911160887
2019-02-22,35.5,34.0,221.0,1.9270152699883498,-18.13293711797602,-5.4240134049703395,1.0042617367232953
2019-02-23,35.5,24.0,169.0,-12.050772952907778,-13.03809991699512,-8.530583253715182,0.952747422977855
2019-02-24,34.5,39.5,144.0,-17.589931351169696,-14.177252640932307,-7.593978797033241,0.7929517084613146
2019-02-25,37.0,30.5,198.0,-0.200799100737023,-17.744993428769963,-4.630631465186717,1.130517258202379
2019-02-26,25.0,33.0,203.0,-3.9026948428297428,-15.383147203705585,-4.2975512930913435,0.6871907360125851
2019-02-27,27.5,38.5,207.0,4.09148935972664,-15.61482088749519,-3.0157404312046276,0.8887625778836372
2019-02-28,30.0,25.5,217.0,6.420602627300561,-15.414894717086755,-4.532741777265407,1.7954607629461432
2019-03-01,26.0,24.0,212.0,1.2765947508013422,-9.164741155747981,-2.946036599573215,-0.670079611404277
2019-03-02,21.5,21.0,162.0,1.666625423879014,-11.664975332112151,-2.256960439740988,0.049204625525933174
2019-03-03,14.5,11.5,141.0,3.7562989220124363,-6.760131863281252,-2.3937008520133554,-0.40031551521861597
2019-03-04,13.5,12.5,189.0,5.843432583989092,-2.2403501871121594,-3.21482678938114,-0.6365849380444977
2019-03-05,13.5,14.5,204.0,4.815949880712945,2.8619641947377916,-3.103844897059364,-2.1808775684512813
2019-03-06,9.0,15.5,207.0,8.471765165202683,14.69640607838771,-5.447229909372086,2.5500310913967428
2019-03-07,13.5,21.5,212.0,6.068192474536239,1.3876478294242443,-6.036827959953358,-4.099062281474638
2019-03-08,14.5,21.5,221.0,-2.7880435029373314,-6.932897491125899,-6.822541724165701,-0.6642510768346848
2019-03-09,19.5,20.0,171.0,1.741328059782901,-18.8071121087513,-5.219974541408021,1.4295878116285912
2019-03-10,15.0,19.0,147.0,7.596694273993739,-17.143117465419895,-0.9694283556456912,1.4155326123612217
2019-03-11,14.5,20.0,200.0,-15.702271704220347,-12.685346659136549,-4.609284255432478,0.7843315566223164
2019-03-12,13.5,13.0,212.0,2.751637569743354,-11.39312374171898,-1.936617177952992,0.23278698928591543
2019-03-13,11.0,21.0,203.0,8.104674958035782,-12.473381915828842,-4.087486664883482,-0.5540954518053393
2019-03-14,17.5,33.0,212.0,-0.44931905199788813,-15.046406689150961,-5.8976632008438,0.20566027492888836
2019-03-15,23.0,21.5,225.0,2.254922712449815,-13.322954794049547,-1.6460093502695297,0.40382754025093043
2019-03-16,18.5,14.5,169.0,3.2749221919709073,-6.335763348788818,0.903257911658271,-0.4571005082613496
2019-03-17,17.0,10.5,145.0,9.190432077266687,-3.340410028080364,0.3412791091556312,-1.6723536551587743
2019-03-18,10.0,12.5,200.0,-12.559639227423892,-5.024284382526806,-7.476212574337253,-2.299989658235711
2019-03-19,9.5,13.0,207.0,-14.002578175072838,-6.504016121696336,-6.925877419192154,-1.3804514001096844
2019-03-20,12.5,19.5,207.0,-13.132963521902282,-8.214456847592116,-7.909794628214766,-1.639144807704457
2019-03-21,19.5,21.5,211.0,-12.388644354101057,-9.658560199124437,-8.223685905657444,-1.283774369389903
2019-03-22,21.5,15.5,207.0,-11.494684522209111,-9.214030234175945,-6.835496271756954,-0.985219249159898
2019-03-23,20.5,11.0,169.0,-11.270430798867004,-6.6203058305257185,-5.1702748463124255,0.16861981238325663
2019-03-24,18.0,15.0,145.0,-9.368347578280266,-5.412622993850565,-2.8195210123240213,-0.11003867395059198
2019-03-25,16.0,12.0,200.0,-12.583719987114279,-0.6026225751129851,-2.042933098870922,-2.1345370343243295
2019-03-26,15.5,24.5,202.0,-14.088801600994723,1.1566953755199698,-3.0631221846118426,-2.5721458233208425
2019-03-27,19.0,20.5,207.0,-14.93629069009997,-5.210230532339052,-6.099403141269938,-1.8274220126601501
2019-03-28,21.5,16.0,213.0,-6.782845522667356,-9.538117040152594,-4.668618341196106,-0.6490814679725961
2019-03-29,18.5,13.0,227.0,-8.03089105566267,-5.813300075154411,-4.80856751748196,-1.4897910048536878
2019-03-30,20.0,12.0,172.0,-9.284788321554577,-1.4453981152035915,-4.524427137226683,-2.2576652623563462
2019-03-31,12.0,17.0,151.0,-5.436456496842118,5.054143002563462,-8.04054927794678,0.5123331147644825
2019-04-01,15.0,21.0,202.0,4.67723784045678,2.751355442732401,-3.2754103619674853,0.07532524784429115
2019-04-02,15.5,17.0,172.0,7.851306455661201,4.195400378920711,-1.9448130115433873,0.8242838652260875
2019-04-03,12.0,16.5,224.0,17.103291962717744,9.774593864702956,0.043046669994764426,-5.040248725651005
2019-04-04,10.5,17.5,215.0,9.826197000825635,17.35378274160842,-3.077678174653323,-6.400134748545277
2019-04-05,6.0,9.0,229.0,11.528214488732262,24.02278124467294,-5.588413396303913,-3.178793652924326
2019-04-06,6.0,9.0,174.0,9.395416760486803,18.514755618671803,-5.463127376300972,-3.8100552305910877
2019-04-07,7.5,14.0,149.0,10.564534984452909,9.382831950523267,-5.413251435200135,-0.9388430576252678
2019-04-08,9.0,12.5,204.0,8.25197802693396,5.8233332130627975,-1.6178144557094214,-2.687400072149025
2019-04-09,7.0,13.5,206.0,10.79885962959828,5.887836040689048,-4.54336782133118,-1.328229919635684
2019-04-10,9.5,18.5,210.0,9.657808886958406,1.8176219884425369,-2.348893421713422,-2.5847202316859064
2019-04-11,11.5,21.0,218.0,77.36807739677114,-17.00318741506634,8.457591665869014,-0.09311463095015418
2019-04-12,16.0,21.0,216.0,8.439753410705153,-3.3839972856241984,-1.5750391894300515,-2.6567900150125134
2019-04-13,14.0,12.5,158.0,4.006429855521192,-3.761444681635587,-0.3595326112923956,-2.263734438212647
2019-04-14,15.5,14.5,131.0,3.1961264754616443,0.011625142498845924,2.874529856536005,-1.816745469041813
2019-04-15,14.5,15.0,172.0,5.042817821006141,4.572167463387321,3.7305315286090264,-1.4674933268442056
2019-04-16,17.5,9.0,170.0,-6.272832987627938,1.2461815340733786,-0.5979044202518831,-2.8921850145841126
2019-04-17,18.0,8.0,167.0,5.917525934724762,9.213075464786476,1.010620890852538,11.556286756970014
2019-04-18,5.5,9.0,100.0,-6.7082572223990375,9.727917556297376,-8.421918285901462,6.125090286391574
2019-04-19,10.0,6.0,92.0,-13.155960135980523,6.395052386594446,-10.626154000262874,5.911263412267321
2019-04-20,11.5,6.5,109.0,-14.311703224507406,4.473466296875988,-4.324048392149438,-0.5611020274958642
2019-04-21,13.0,13.5,115.0,-12.536483111442799,9.950389107421454,-8.398703169132508,-1.0857766696578648
2019-04-22,14.5,14.5,189.0,6.181531369708537,17.933258377924854,0.48304143468551286,-4.873025250531466
2019-04-23,6.5,16.5,202.0,6.901893266006051,23.53128335913603,-3.0200221766805564,-4.354174913643536
2019-04-24,7.5,10.5,207.0,10.054221325535353,22.95560143120561,-9.128371873269856,20.33997152388022
2019-04-25,9.0,13.5,214.0,6.8120953952184555,7.338639011148405,-2.559441210248164,-5.109094894683103
2019-04-26,12.0,23.5,244.0,3.4065809499696256,-8.181401289294943,-1.7841245833228754,-1.799476407145008
2019-04-27,13.5,13.0,175.0,-15.035406073560765,-8.974361583293852,-3.9987261364321642,-1.1556163199354443
2019-04-28,11.0,16.0,158.0,-14.675529418913799,-3.8981934679689996,-0.01978238531774075,-1.3664487863383497
2019-04-29,13.0,15.5,207.0,-4.441738110603725,-1.0199068361480121,3.948481919091468,-1.7449518508385091
2019-04-30,13.5,7.5,217.0,-11.741160165250443,3.0509490769922523,3.091609703592224,-2.3376717652920402
2019-05-01,9.5,7.5,120.0,-9.762981039607252,7.452913029414363,2.7697416857950174,-2.056927119937449
2019-05-02,11.5,10.0,117.0,-7.198436597176194,5.707475781622171,3.7989371010266875,-2.7430225872146954
2019-05-03,8.5,7.0,168.0,-11.205927227074795,8.066825917194988,0.21900082894631856,-4.201221286311131
2019-05-04,8.0,7.5,140.0,5.79190871013548,1.8906606912528192,2.177384239845556,-3.687946209987926
2019-05-05,10.5,18.5,141.0,-10.336139154350334,2.365954516103312,0.31221886861982256,-3.337001252731209
2019-05-06,16.0,11.0,198.0,4.639371587899116,-2.5544271662689604,3.5690253750015803,-2.1599362910974405
2019-05-07,13.0,7.0,220.0,6.222344126251051,0.3151429098860916,3.8857299087418906,-1.5244938947503992
2019-05-08,11.5,10.5,210.0,4.9888249682010235,7.333043433108914,1.3990805384621452,-1.6467607435497504
2019-05-09,10.0,8.0,217.0,5.949241194606258,3.3836584067111444,3.35634223893136,-3.4107430633947007
2019-05-10,12.5,11.0,230.0,40.83126991337591,-7.8686405697836985,12.441619307894895,-0.4363795911970466
2019-05-11,11.0,8.0,177.0,-14.833096692418119,-2.4293466539863275,2.864324454557557,-1.3156511951534857
2019-05-12,10.0,17.0,152.0,-15.283662932585043,-6.05316856026092,1.114485526256205,-0.7560172607000708
2019-05-13,13.5,16.5,206.0,-13.817096000094486,-1.0892097563964387,4.323576591417613,-1.2431800967711022
2019-05-14,19.0,20.5,217.0,-10.483470775434915,0.5286133240996232,4.78875045640637,-1.6216697244881768
2019-05-15,16.0,13.0,149.0,10.531138096593521,2.740190240453498,11.522866619550923,-1.5425474374517616
2019-05-16,19.0,10.0,216.0,10.639455248867705,10.976939686566299,9.183325502188099,-3.7261116551020974
2019-05-17,7.5,6.5,223.0,10.512207422501573,9.422537863454455,1.76336132079821,-3.4946262269569606
2019-05-18,6.0,8.0,168.0,9.927530583581325,6.333446662914079,1.331592870336391,-4.189392106117344
2019-05-19,8.5,14.0,144.0,7.176679534160971,4.420243586428903,3.070228304662101,-3.9438396426522395
2019-05-20,11.0,17.0,203.0,-12.303942404476041,6.983876713812625,-1.2080190101883321,-2.936293436955965
2019-05-21,13.5,15.0,205.0,-16.26702886909427,5.1648078255759655,1.644905701395918,-1.3926939907301765
2019-05-22,20.5,21.0,210.0,-13.404973162531903,0.9132361207643009,4.143627842825316,-1.6977607927655591
2019-05-23,18.0,9.5,216.0,4.4115687616027595,-0.1955772908067601,7.594187650645939,-0.7028366221210207
2019-05-24,10.0,5.5,229.0,-13.584451006323834,3.7620769745984735,3.023061937184515,-2.903560399640515
2019-05-25,8.0,6.5,172.0,-14.166678222276913,-0.3609541778480932,1.3387507976629562,-2.4387314753889124
2019-05-26,9.5,14.5,155.0,75.8138184618305,-17.17382390158339,17.48269237010403,0.7809462130945498
