date, pm25, pm10, o3, no2, so2, co
2019/6/22, 27, 21, 39, 17, 4, 
2019/6/23, 42, 24, 31, 13, 4, 
2019/6/24, 43, 25, 12, 15, 4, 
2019/6/25, 40, 33, , 14, 4, 
2019/6/26, 54, 48, , 10, 4, 
2019/6/27, 62, 45, , 11, 4, 
2019/6/28, 56, 27, , 11, 4, 
2019/6/29, 41, 29, , 11, 3, 
2019/6/30, 47, 32, , 13, 5, 
2019/1/1, 69, 28, , 36, 9, 
2019/1/2, 66, 18, , 26, 7, 
2019/1/3, 39, 25, , 35, 8, 
2019/1/4, 56, 26, 3, 34, 8, 
2019/1/5, 63, 33, 7, 42, 10, 
2019/1/6, 81, 17, 8, 34, 9, 
2019/1/7, 41, 20, 11, 34, 8, 
2019/1/8, 45, 14, 10, 27, 8, 
2019/1/9, 37, 10, 21, 17, 5, 
2019/1/10, 36, 22, 19, 34, 6, 
2019/1/11, 53, 24, 18, 29, 6, 
2019/1/12, 61, 25, 9, 29, 7, 
2019/1/13, 69, 51, 4, 53, 11, 
2019/1/14, 111, 47, 13, 36, 8, 
2019/1/15, 91, 38, 10, 29, 7, 
2019/1/16, 83, 43, 10, 26, 5, 
2019/1/17, 105, 33, 12, 30, 6, 
2019/1/18, 77, 34, 9, 30, 4, 
2019/1/19, 83, 23, 23, 17, 5, 
2019/1/20, 68, 15, 7, 21, 5, 
2019/1/21, 42, 19, , 25, 5, 
2019/1/22, 51, 13, 25, 11, 4, 
2019/1/23, 28, 12, 25, 19, 4, 
2019/1/24, 24, 13, 18, 24, 5, 
2019/1/25, 26, 16, 25, 24, 6, 
2019/1/26, 40, 10, 27, 11, 4, 
2019/1/27, 29, 10, 26, 12, 5, 
2019/1/28, 19, 14, 27, 15, 5, 
2019/1/29, 29, 13, 29, 15, 5, 
2019/1/30, 27, 11, 20, 9, 4, 
2019/1/31, 23, 11, 25, 12, 4, 
2019/2/1, 23, 9, 29, 8, 4, 
2019/2/2, 17, 9, 27, 13, 5, 
2019/2/3, 23, 25, 9, 38, 7, 
2019/2/4, 56, 38, 9, 39, 9, 
2019/2/5, 75, 30, 11, 27, 7, 
2019/2/6, 62, 34, 8, 33, 8, 
2019/2/7, 73, 32, 16, 27, 7, 
2019/2/8, 69, 27, 16, 23, 6, 
2019/2/9, 68, 18, 20, 10, 5, 
2019/2/10, 51, 10, 26, 13, 5, 
2019/2/11, 25, 15, 25, 21, 7, 
2019/2/12, 34, 21, 21, 26, 7, 
2019/2/13, 48, 24, 21, 27, 7, 
2019/2/14, 53, 28, 4, 32, 7, 
2019/2/15, 61, 30, , 17, 6, 
2019/2/16, 61, 17, , 16, 5, 
2019/2/17, 40, 23, , 22, 5, 
2019/2/18, 47, 35, , 27, 5, 
2019/2/19, 57, 43, , 33, 6, 
2019/2/20, 67, 47, , 26, 7, 
2019/2/21, 69, 37, , 38, 9, 
2019/2/22, 57, 33, , 30, 8, 
2019/2/23, 58, 33, , 18, 6, 
2019/2/24, 59, 31, , 36, 9, 
2019/2/25, 61, 36, , 28, 6, 
2019/2/26, 69, 25, , 34, 6, 
2019/2/27, 50, 29, , 40, 7, 
2019/2/28, 53, 31, , 23, 5, 
2019/3/1, 56, 25, 16, 23, 5, 
2019/3/2, 54, 22, 28, 19, 6, 
2019/3/3, 53, 16, 23, 12, 4, 
2019/3/4, 36, 15, 27, 12, 5, 
2019/3/5, 27, 15, 23, 15, 5, 
2019/3/6, 30, 12, 26, 16, 5, 
2019/3/7, 19, 16, 24, 23, 5, 
2019/3/8, 29, 15, , 22, 5, 
2019/3/9, 38, 20, , 19, 5, 
2019/3/10, 56, 15, , 17, 5, 
2019/3/11, 46, 10, , 20, 6, 
2019/3/12, 28, 12, , 12, 5, 
2019/3/13, 31, 7, , 21, 6, 
2019/3/14, 16, 14, , 31, 8, 
2019/3/15, 32, 18, , 21, 6, 
2019/3/16, 45, 18, , 12, 5, 
2019/3/17, 39, 13, , 7, 5, 
2019/3/18, 22, 5, , 12, 4, 
2019/3/19, 11, 6, , 10, 4, 
2019/3/20, 12, 11, , 18, 5, 
2019/3/21, 22, 19, , 21, 6, 
2019/3/22, 42, 20, , 12, 5, 
2019/3/23, 45, 20, , 9, 5, 
2019/3/24, 45, 17, , 12, 5, 
2019/3/25, 34, 15, , 7, 5, 
2019/3/26, 29, 14, , 24, 6, 
2019/3/27, 28, 18, , 18, 6, 
2019/3/28, 36, 20, , 14, 6, 
2019/3/29, 37, 18, , 11, 6, 
2019/3/30, 34, 19, , 9, 5, 
2019/3/31, 45, 12, , 15, 4, 
2018/10/1, 38, 14, , 17, 3, 
2018/10/2, 24, 16, , 20, 3, 
2018/10/3, 27, 21, , 26, 3, 
2018/10/4, 41, 30, , 35, 3, 
2018/10/5, 59, 30, , 29, 3, 
2018/10/6, 59, 21, , 5, 2, 
2018/10/7, 37, 10, , 11, 3, 
2018/10/8, 19, 12, , 10, 3, 
2018/10/9, 23, 17, , 22, 3, 
2018/10/10, 38, 24, , 24, 3, 
2018/10/11, 58, 19, , 18, 3, 
2018/10/12, 51, 21, , 23, 3, 
2018/10/13, 57, 17, , 11, 3, 
2018/10/14, 47, 17, , 22, 4, 
2018/10/15, 41, 20, , 21, 4, 
2018/10/16, 51, 18, , 21, 4, 
2018/10/17, 45, 19, , 20, 4, 
2018/10/18, 46, 11, , 12, 4, 
2018/10/19, 29, 12, , 9, 3, 
2018/10/20, 32, 20, , 12, 3, 
2018/10/21, 49, 31, , 24, 4, 
2018/10/22, 58, 31, , 26, 4, 
2018/10/23, 59, 41, , 41, 4, 
2018/10/24, 71, 39, , 36, 4, 
2018/10/25, 67, 38, , 39, 5, 
2018/10/26, 72, 26, , 17, 4, 
2018/10/27, 61, 16, , 12, 4, 
2018/10/28, 50, 17, , 16, 4, 
2018/10/29, 54, 24, , 17, 3, 
2018/10/30, 68, 21, , 22, 4, 
2018/10/31, 65, 19, , 22, 4, 
2018/11/1, 54, 14, , 15, 4, 
2018/11/2, 40, 16, , 24, 5, 
2018/11/3, 40, 21, , 20, 5, 
2018/11/4, 57, 14, , 19, 4, 
2018/11/5, 42, 13, , 16, 4, 
2018/11/6, 27, 16, , 26, 5, 
2018/11/7, 38, 19, , 27, 5, 
2018/11/8, 51, 13, , 11, 4, 
2018/11/9, 32, 10, , 12, 4, 
2018/11/10, 24, 12, , 14, 3, 
2018/11/11, 31, 16, , 29, 4, 
2018/11/12, 40, 20, , 20, 4, 
2018/11/13, 44, 29, , 19, 4, 
2018/11/14, 53, 21, , 19, 4, 
2018/11/15, 47, 18, , 18, 4, 
2018/11/16, 42, 17, , 14, 4, 
2018/11/17, 39, 16, , 12, 4, 
2018/11/18, 43, 11, , 17, 4, 
2018/11/19, 28, 11, , 18, 4, 
2018/11/20, 31, 14, , 20, 3, 
2018/11/21, 33, 18, , 25, 4, 
2018/11/22, 43, 15, , 22, 4, 
2018/11/23, 38, 21, , 26, 5, 
2018/11/24, 53, 18, , 15, 4, 
2018/11/25, 50, 11, , 19, 4, 
2018/11/26, 25, 19, , 29, 5, 
2018/11/27, 44, 35, , 36, 6, 
2018/11/28, 76, 41, , 32, 5, 
2018/11/29, 84, 28, 59, 28, 5, 
2018/11/30, 66, 23, 140, 31, 4, 
2018/12/1, 57, 29, 47, 24, 4, 
2018/12/2, 72, 34, 4, 26, 5, 
2018/12/3, 82, 38, 5, 34, 7, 
2018/12/4, 83, 43, 6, 34, 7, 
2018/12/5, 88, 41, 2, 30, 5, 
2018/12/6, 90, 31, , 24, 4, 
2018/12/7, 75, 25, , 26, 4, 
2018/12/8, 65, 36, , 35, 5, 
2018/12/9, 94, 38, , 47, 8, 
2018/12/10, 85, 33, , 33, 6, 
2018/12/11, 68, 37, , 29, 5, 
2018/12/12, 82, 25, , 19, 4, 
2018/12/13, 65, 14, , 27, 4, 
2018/12/14, 34, 22, 10, 29, 5, 
2018/12/15, 52, 17, 19, 14, 4, 
2018/12/16, 41, 16, 21, 26, 5, 
2018/12/17, 34, 27, 9, 31, 6, 
2018/12/18, 57, 27, 12, 27, 5, 
2018/12/19, 62, 22, 11, 24, 5, 
2018/12/20, 51, 24, 2, 26, 4, 
2018/12/21, 58, 26, , 20, 4, 
2018/12/22, 72, 25, , 18, 5, 
2018/12/23, 67, 27, , 27, 7, 
2018/12/24, 70, 18, , 23, 5, 
2018/12/25, 51, 22, , 32, 6, 
2018/12/26, 55, 37, , 33, 7, 
2018/12/27, 83, 36, , 23, 5, 
2018/12/28, 81, 14, , 14, 4, 
2018/12/29, 34, 14, , 19, 5, 
2018/12/30, 33, , , , , 
2018/7/1, 37, 18, , 15, 2, 
2018/7/2, 39, 21, , 21, 2, 
2018/7/3, 44, 21, , 20, 2, 
2018/7/4, 44, 17, 45, 16, 2, 
2018/7/5, 38, 17, 44, 17, 2, 
2018/7/6, 38, 22, 48, 14, 3, 
2018/7/7, 50, 21, 51, 8, 2, 
2018/7/8, 49, 21, 43, 15, 3, 
2018/7/9, 49, 21, 53, 13, 2, 
2018/7/10, 53, 22, 36, 18, 3, 
2018/7/11, 55, 22, , 17, 3, 
2018/7/12, 53, 28, , 15, 3, 
2018/7/13, 58, 29, , 16, 2, 
2018/7/14, 57, 24, , 9, 2, 
2018/7/15, 50, 18, , 13, 2, 
2018/7/16, 44, 17, , 15, 2, 
2018/7/17, 39, 28, , 20, 2, 
2018/7/18, 48, 27, , 24, 2, 
2018/7/19, 56, 24, , 21, 2, 
2018/7/20, 51, 15, , 5, 2, 
2018/7/21, 34, 16, , 8, 1, 
2018/7/22, 41, 22, , 17, 1, 
2018/7/23, 55, 22, , 20, 2, 
2018/7/24, 51, 25, , 25, 2, 
2018/7/25, 50, 27, , 27, 2, 
2018/7/26, 55, 26, , 26, 2, 
2018/7/27, 55, 20, , 12, 1, 
2018/7/28, 47, 15, , 8, 2, 
2018/7/29, 35, 19, , 20, 2, 
2018/7/30, 46, 19, , 19, 2, 
2018/7/31, 42, 25, , 25, 2, 
2018/8/1, 53, 30, , 28, 2, 
2018/8/2, 59, 45, , 16, 2, 
2018/8/3, 67, 49, , 8, 2, 
2018/8/4, 67, 42, , 7, 2, 
2018/8/5, 58, 45, , 17, 1, 
2018/8/6, 70, 63, , 18, 2, 
2018/8/7, 77, 51, , 13, 2, 
2018/8/8, 62, 30, , 12, 1, 
2018/8/9, 49, 23, , 8, 1, 
2018/8/10, 40, 29, , 11, 1, 
2018/8/11, 51, 37, , 15, 2, 
2018/8/12, 62, 31, , 14, 2, 
2018/8/13, 58, 20, , 6, 1, 
2018/8/14, 44, 16, 38, 6, 2, 
2018/8/15, 34, 25, 35, 11, 3, 
2018/8/16, 50, 21, 39, 7, 3, 
2018/8/17, 47, 14, 37, 2, 2, 
2018/8/18, 33, 15, 34, 5, 3, 
2018/8/19, 35, 16, 37, 10, 4, 
2018/8/20, 40, 20, 13, 16, 2, 
2018/8/21, 42, 19, , 15, 2, 
2018/8/22, 41, 23, , 24, 2, 
2018/8/23, 50, 22, , 16, 1, 
2018/8/24, 52, 18, , 10, 1, 
2018/8/25, 47, 18, , 7, 1, 
2018/8/26, 44, 23, , 22, 1, 
2018/8/27, 54, 35, , 23, 2, 
2018/8/28, 62, 34, , 21, 2, 
2018/8/29, 60, 28, , 16, 1, 
2018/8/30, 55, 30, , 16, 1, 
2018/8/31, 61, 26, , 13, 1, 
2018/9/1, 57, 31, , 13, 2, 
2018/9/2, 59, 42, , 18, 2, 
2018/9/3, 65, 48, , 20, 2, 
2018/9/4, 75, 42, , 17, 2, 
2018/9/5, 65, 32, , 20, 2, 
2018/9/6, 56, 26, , 10, 1, 
2018/9/7, 52, 22, , 13, 1, 
2018/9/8, 50, 19, , 18, 2, 
2018/9/9, 49, 15, , 10, 1, 
2018/9/10, 39, 18, , 14, 1, 
2018/9/11, 45, 24, , 20, 2, 
2018/9/12, 54, 26, , 27, 2, 
2018/9/13, 60, 20, , 14, 2, 
2018/9/14, 46, 20, , 8, 1, 
2018/9/15, 40, 15, , 15, 1, 
2018/9/16, 34, 22, , 19, 2, 
2018/9/17, 44, 26, , 23, 2, 
2018/9/18, 49, 26, , 31, 2, 
2018/9/19, 56, 28, , 30, 2, 
2018/9/20, 59, 25, , 28, 2, 
2018/9/21, 54, 25, , 19, 2, 
2018/9/22, 56, 22, , 16, 2, 
2018/9/23, 51, 15, , 10, 2, 
2018/9/24, 33, 19, , 19, 2, 
2018/9/25, 36, 21, , 9, 2, 
2018/9/26, 39, 27, , 26, 2, 
2018/9/27, 46, 27, , 26, 3, 
2018/9/28, 54, 27, , 22, 3, 
2018/9/29, 55, 27, , 18, 3, 
2018/9/30, 58, 18, , 8, 2, 
2018/4/1, 26, 9, , 20, , 
2018/4/2, 36, 7, , 16, , 
2018/4/3, 25, 5, , 14, , 
2018/4/4, 20, 8, , 23, , 
2018/4/5, 28, 11, , 28, , 
2018/4/6, 41, 8, , 18, , 
2018/4/7, 31, 6, , 13, , 
2018/4/8, 23, 4, , 17, , 
2018/4/9, 17, 4, , 21, , 
2018/4/10, 17, 5, , 23, , 
2018/4/11, 19, 7, , 20, , 
2018/4/12, 27, 6, , 22, , 
2018/4/13, 25, 8, , 19, , 
2018/4/14, 30, 8, , 12, , 
2018/4/15, 31, 6, , 16, , 
2018/4/16, 22, 10, , 26, , 
2018/4/17, 35, 12, , 25, , 
2018/4/18, 44, 15, , 16, , 
2018/4/19, 50, 17, , 10, , 
2018/4/20, 56, 18, , 10, , 
2018/4/21, 60, 21, , 16, , 
2018/4/22, 56, 17, , 17, , 
2018/4/23, 50, 17, , 15, , 
2018/4/24, 50, 20, , 23, , 
2018/4/25, 55, 23, , 23, , 
2018/4/26, 59, 20, , 19, , 
2018/4/27, 55, 12, , 8, , 
2018/4/28, 34, 7, , 7, , 
2018/4/29, 22, 6, , 15, , 
2018/4/30, 23, 6, , 11, , 
2018/5/1, 21, 6, , 14, , 
2018/5/2, 25, 7, , 18, , 
2018/5/3, 28, 7, , 10, , 
2018/5/4, 26, 10, , 10, , 
2018/5/5, 37, 9, , 7, , 
2018/5/6, 37, 10, , 20, , 
2018/5/7, 38, 10, , 28, , 
2018/5/8, 39, 11, , 21, , 
2018/5/9, 43, 10, , 13, , 
2018/5/10, 35, 12, , 20, , 
2018/5/11, 44, 10, , 10, , 
2018/5/12, 36, 6, , 8, , 
2018/5/13, 25, 6, , 14, 1, 
2018/5/14, 20, 6, 43, 6, 1, 
2018/5/15, 24, 9, 44, 10, , 
2018/5/16, 35, 9, 47, 16, 1, 
2018/5/17, 33, 8, 38, 16, 1, 
2018/5/18, 32, 9, 43, 11, 1, 
2018/5/19, 33, 8, 47, 6, 1, 
2018/5/20, 31, 11, 41, 18, 1, 
2018/5/21, 36, 12, 33, 25, 1, 
2018/5/22, 44, 8, 43, 24, 1, 
2018/5/23, 41, 14, , 14, 1, 
2018/5/24, 36, 17, , 26, 1, 
2018/5/25, 52, 15, , 19, 1, 
2018/5/26, 46, 14, , 16, 1, 
2018/5/27, 39, 12, , 21, 1, 
2018/5/28, 38, 16, , 23, 2, 
2018/5/29, 45, 20, , 22, , 
2018/5/30, 52, 20, 35, 20, 1, 
2018/5/31, 51, 23, 30, 24, 2, 
2018/6/1, 54, 15, 41, 9, 1, 
2018/6/2, 39, 16, 36, 11, 1, 
2018/6/3, 47, 14, 29, 12, 1, 
2018/6/4, 35, 13, 26, 16, 1, 
2018/6/5, 28, 9, 27, 16, 1, 
2018/6/6, 21, 14, 26, 20, 2, 
2018/6/7, 35, 15, , 19, 1, 
2018/6/8, 41, 14, , 14, 1, 
2018/6/9, 38, 13, , 12, 1, 
2018/6/10, 37, 11, , 14, 1, 
2018/6/11, 25, 13, , 18, 1, 
2018/6/12, 29, 12, , 12, 1, 
2018/6/13, 27, 14, , 13, 1, 
2018/6/14, 33, 17, , 20, 2, 
2018/6/15, 39, 14, , 7, , 
2018/6/16, 35, 11, , 6, , 
2018/6/17, 26, 9, , 8, 1, 
2018/6/18, 18, 15, , 13, 3, 
2018/6/19, 29, 20, , 11, 3, 
2018/6/20, 40, 19, , 12, 2, 
2018/6/21, 39, 21, , 17, 2, 
2018/6/22, 47, 23, , 11, 1, 
2018/6/23, 50, 34, , 12, 1, 
2018/6/24, 59, 47, , 21, 2, 
2018/6/25, 67, 49, , 20, 2, 
2018/6/26, 70, 43, , 24, 2, 
2018/6/27, 68, 28, , 18, 2, 
2018/6/28, 56, 26, , 11, 2, 
2018/6/29, 54, 23, , 8, 2, 
2018/6/30, 51, 16, , 8, 2, 
2018/1/1, 16, 5, , 16, , 
2018/1/2, 19, 8, , 17, , 
2018/1/3, 30, 8, , 16, , 
2018/1/4, 29, 4, , 16, , 
2018/1/5, 17, 2, , 14, , 
2018/1/6, 11, 2, , 13, , 
2018/1/7, 10, 7, , 22, , 
2018/1/8, 23, 14, , 30, , 
2018/1/9, 52, 7, , 24, , 
2018/1/10, 30, 5, , 18, , 
2018/1/11, 19, 12, , 30, , 
2018/1/12, 42, 14, , 31, , 
2018/1/13, 54, 6, , 13, , 
2018/1/14, 24, 11, , 24, , 
2018/1/15, 37, 14, , 25, , 
2018/1/16, 43, 11, , 24, , 
2018/1/17, 37, 12, , 36, , 
2018/1/18, 40, 11, , 34, , 
2018/1/19, 41, 10, , 26, , 
2018/1/20, 39, 9, , 22, , 
2018/1/21, 34, 9, , 25, , 
2018/1/22, 34, 10, , 29, , 
2018/1/23, 37, 16, , 30, , 
2018/1/24, 54, 24, , 30, , 
2018/1/25, 63, 4, , 20, , 
2018/1/26, 13, 4, , 11, , 
2018/1/27, 13, 4, , 7, , 
2018/1/28, 13, 10, , 21, , 
2018/1/29, 28, 11, , 28, , 
2018/1/30, 36, 13, , 37, , 
2018/1/31, 40, 16, , 36, , 
2018/2/1, 47, 5, , 18, , 
2018/2/2, 14, 6, , 18, , 
2018/2/3, 20, 4, , 14, , 
2018/2/4, 15, 4, , 19, , 
2018/2/5, 18, 18, , 17, , 
2018/2/6, 41, 7, , 22, , 
2018/2/7, 20, 7, , 23, , 
2018/2/8, 21, 18, , 40, , 
2018/2/9, 50, 5, , 19, , 
2018/2/10, 17, 10, , 25, , 
2018/2/11, 35, 6, , 21, , 
2018/2/12, 14, 8, , 25, , 
2018/2/13, 24, 8, , 18, , 
2018/2/14, 26, 14, , 28, , 
2018/2/15, 43, 15, , 24, , 
2018/2/16, 44, 13, , 18, , 
2018/2/17, 44, 5, , 10, , 
2018/2/18, 15, 5, , 18, , 
2018/2/19, 16, 5, , 19, , 
2018/2/20, 12, 6, , 17, , 
2018/2/21, 15, 11, , 23, , 
2018/2/22, 33, 11, , 25, , 
2018/2/23, 35, 15, , 30, , 
2018/2/24, 48, 18, , 28, , 
2018/2/25, 57, 20, , 42, , 
2018/2/26, 60, 15, , 29, , 
2018/2/27, 49, 10, , 31, , 
2018/2/28, 38, 6, , 19, , 
2018/3/1, 23, 5, , 25, , 
2018/3/2, 19, 6, , 16, , 
2018/3/3, 19, 6, , 17, , 
2018/3/4, 20, 6, , 22, , 
2018/3/5, 21, 6, , 22, , 
2018/3/6, 20, 6, , 20, , 
2018/3/7, 19, 9, , 26, , 
2018/3/8, 31, 9, , 22, , 
2018/3/9, 32, 5, , 22, , 
2018/3/10, 19, 5, , 11, , 
2018/3/11, 17, 5, , 14, , 
2018/3/12, 15, 9, , 24, , 
2018/3/13, 27, 9, , 22, , 
2018/3/14, 30, 6, , 17, , 
2018/3/15, 22, 6, , 19, , 
2018/3/16, 19, 6, , 17, , 
2018/3/17, 22, 5, , 15, , 
2018/3/18, 19, 7, , 18, , 
2018/3/19, 23, 7, , 15, , 
2018/3/20, 21, 7, , 16, , 
2018/3/21, 25, 10, , 27, , 
2018/3/22, 32, 14, , 27, , 
2018/3/23, 46, 6, , 6, , 
2018/3/24, 19, 3, , 10, , 
2018/3/25, 13, 6, , 20, , 
2018/3/26, 23, 9, , 19, , 
2018/3/27, 32, 12, , 20, , 
2018/3/28, 42, 8, , 7, , 
2018/3/29, 30, 4, , 6, , 
2018/3/30, 16, 3, , 8, , 
2018/3/31, 10, 6, , 15, , 
2017/10/1, 29, 6, , 16, , 
2017/10/2, 19, 11, , 23, , 
2017/10/3, 30, 10, , 17, , 
2017/10/4, 30, 14, , 32, , 
2017/10/5, 44, 9, , 15, , 
2017/10/6, 26, 6, , 13, , 
2017/10/7, 18, 12, , 27, , 
2017/10/8, 35, 8, , 24, , 
2017/10/9, 22, 11, , 29, , 
2017/10/10, 26, 20, , 41, , 
2017/10/11, 50, 23, , 27, , 
2017/10/12, 60, 20, , 25, , 
2017/10/13, 48, 20, , 27, , 
2017/10/14, 46, 18, , 16, , 
2017/10/15, 46, 15, , 17, , 
2017/10/16, 38, 15, , 24, , 
2017/10/17, 42, 9, , 22, , 
2017/10/18, 27, 9, , 26, , 
2017/10/19, 27, 12, , 23, , 
2017/10/20, 37, 11, , 19, , 
2017/10/21, 40, 6, , 12, , 
2017/10/22, 17, 7, , 21, , 
2017/10/23, 20, 10, , 27, , 
2017/10/24, 27, 14, , 34, , 
2017/10/25, 38, 16, , 36, , 
2017/10/26, 42, 19, , 21, , 
2017/10/27, 38, 8, , 11, , 
2017/10/28, 24, 7, , 12, , 
2017/10/29, 23, 6, , 13, , 
2017/10/30, 15, 10, , 21, , 
2017/10/31, 32, 13, , 18, , 
2017/11/1, 43, 14, , 24, , 
2017/11/2, 45, 15, , 27, , 
2017/11/3, 48, 8, , 18, , 
2017/11/4, 27, 5, , 14, , 
2017/11/5, 17, 4, , 15, , 
2017/11/6, 13, 13, , 29, , 
2017/11/7, 35, 8, , 25, , 
2017/11/8, 24, 3, , 11, , 
2017/11/9, 10, 8, , 21, , 
2017/11/10, 21, 13, , 30, , 
2017/11/11, 40, 10, , 25, , 
2017/11/12, 31, 8, , 19, , 
2017/11/13, 23, 13, , 32, , 
2017/11/14, 38, 17, , 36, , 
2017/11/15, 44, 22, , 42, , 
2017/11/16, 58, 17, , 38, , 
2017/11/17, 47, 11, , 24, , 
2017/11/18, 32, 12, , 27, , 
2017/11/19, 37, 20, , 36, , 
2017/11/20, 56, 22, , 41, , 
2017/11/21, 55, 40, , 55, , 
2017/11/22, 93, 26, , 43, , 
2017/11/23, 65, 19, , 36, , 
2017/11/24, 51, 14, , 20, , 
2017/11/25, 40, 3, , 11, , 
2017/11/26, 11, 13, , 30, , 
2017/11/27, 34, 24, , 37, , 
2017/11/28, 62, 11, , 21, , 
2017/11/29, 34, 5, , 18, , 
2017/11/30, 17, 6, , 20, , 
2017/12/1, 18, 5, , 20, , 
2017/12/2, 15, 5, , 17, , 
2017/12/3, 16, 9, , 26, , 
2017/12/4, 31, 13, , 33, , 
2017/12/5, 36, 20, , 33, , 
2017/12/6, 60, 22, , 32, , 
2017/12/7, 65, 33, , 34, , 
2017/12/8, 90, 22, , 22, , 
2017/12/9, 67, 6, , 8, , 
2017/12/10, 18, 5, , 17, , 
2017/12/11, 18, 8, , 27, , 
2017/12/12, 22, 14, , 33, , 
2017/12/13, 43, 8, , 20, , 
2017/12/14, 29, 5, , 22, , 
2017/12/15, 16, 6, , 21, , 
2017/12/16, 18, 3, , 16, , 
2017/12/17, 12, 17, , 38, , 
2017/12/18, 48, 9, , 27, , 
2017/12/19, 27, 22, , 45, , 
2017/12/20, 59, 16, , 37, , 
2017/12/21, 42, 29, , 47, , 
2017/12/22, 76, 8, , 21, , 
2017/12/23, 27, 11, , 21, , 
2017/12/24, 41, 11, , 19, , 
2017/12/25, 44, 9, , 21, , 
2017/12/26, 31, 4, , 14, , 
2017/12/27, 13, 5, , 15, , 
2017/12/28, 16, 6, , 19, , 
2017/12/29, 21, 8, , 15, , 
2017/12/30, 31, , , , , 
2017/7/1, 8, 4, , 5, , 
2017/7/2, 14, 5, , 12, , 
2017/7/3, 15, 8, , 11, , 
2017/7/4, 16, 15, , 14, , 
2017/7/5, 32, 14, , 15, , 
2017/7/6, 36, 9, , 13, , 
2017/7/7, 24, 8, , 13, , 
2017/7/8, 25, 14, , 16, , 
2017/7/9, 44, 13, , 21, , 
2017/7/10, 43, 11, , 23, , 
2017/7/11, 35, 13, , 30, , 
2017/7/12, 43, 20, , 28, , 
2017/7/13, 53, 20, , 24, , 
2017/7/14, 45, 12, , 8, , 
2017/7/15, 31, 13, , 10, , 
2017/7/16, 37, 14, , 20, , 
2017/7/17, 39, 22, , 19, , 
2017/7/18, 43, 14, , 17, , 
2017/7/19, 31, 11, , 17, , 
2017/7/20, 28, 12, , 20, , 
2017/7/21, 37, 10, , 14, , 
2017/7/22, 31, 11, , 10, , 
2017/7/23, 30, 9, , 11, , 
2017/7/24, 22, 4, , 8, , 
2017/7/25, 12, 8, , 14, , 
2017/7/26, 21, 12, , 20, , 
2017/7/27, 28, 18, , 27, , 
2017/7/28, 51, 13, , 25, , 
2017/7/29, 35, 22, , 16, , 
2017/7/30, 38, 27, , 19, , 
2017/7/31, 45, 14, , 16, , 
2017/8/1, 32, 13, , 17, , 
2017/8/2, 30, 16, , 20, , 
2017/8/3, 37, 12, , 16, , 
2017/8/4, 33, 14, , 11, , 
2017/8/5, 42, 12, , 7, , 
2017/8/6, 28, 13, , 14, , 
2017/8/7, 25, 7, , 9, , 
2017/8/8, 16, 7, , 8, , 
2017/8/9, 18, 5, , 5, , 
2017/8/10, 12, 6, , 7, , 
2017/8/11, 13, 6, , 7, , 
2017/8/12, 17, 8, , 9, , 
2017/8/13, 24, 13, , 8, , 
2017/8/14, 28, 19, , 7, , 
2017/8/15, 36, 22, , 15, , 
2017/8/16, 49, 17, , 12, , 
2017/8/17, 42, 19, , 20, , 
2017/8/18, 46, 10, , 6, , 
2017/8/19, 27, 10, , 5, , 
2017/8/20, 26, 11, , 10, , 
2017/8/21, 27, 16, , 13, , 
2017/8/22, 34, 22, , 21, , 
2017/8/23, 50, 17, , 18, , 
2017/8/24, 42, 20, , 20, , 
2017/8/25, 49, 20, , 18, , 
2017/8/26, 42, 14, , 7, , 
2017/8/27, 27, 10, , 14, , 
2017/8/28, 26, 10, , 12, , 
2017/8/29, 29, 11, , 15, , 
2017/8/30, 34, 7, , 12, , 
2017/8/31, 22, 7, , 7, , 
2017/9/1, 22, 7, , 8, , 
2017/9/2, 23, 11, , 14, , 
2017/9/3, 36, 8, , 8, , 
2017/9/4, 27, 11, , 10, , 
2017/9/5, 33, 11, , 31, , 
2017/9/6, 33, , , , , 
2017/9/11, 21, 9, , 6, , 
2017/9/12, 29, 10, , 10, , 
2017/9/13, 28, 11, , 11, , 
2017/9/14, 28, 5, , 3, , 
2017/9/15, 12, 3, , 4, , 
2017/9/16, 11, 7, , 6, , 
2017/9/17, 22, 8, , 8, , 
2017/9/18, 25, 10, , 9, , 
2017/9/19, 30, 10, , 9, , 
2017/9/20, 29, 16, , 13, , 
2017/9/21, 45, 12, , 6, , 
2017/9/22, 32, 10, , 6, , 
2017/9/23, 31, 18, , 10, , 
2017/9/24, 49, 12, , 16, , 
2017/9/25, 33, 5, , 14, , 
2017/9/26, 15, 13, , 29, , 
2017/9/27, 37, 16, , 33, , 
2017/9/28, 42, 19, , 32, , 
2017/9/29, 49, 18, , 26, , 
2017/9/30, 46, 9, , 7, , 
2017/4/1, 16, 5, , 8, , 
2017/4/2, 17, 5, , 9, , 
2017/4/3, 16, 7, , 16, , 
2017/4/4, 21, 4, , 8, , 
2017/4/5, 13, 8, , 11, , 
2017/4/6, 30, 9, , 14, , 
2017/4/7, 31, 13, , 14, , 
2017/4/8, 46, 9, , 10, , 
2017/4/9, 28, 10, , 15, , 
2017/4/10, 35, 11, , 22, , 
2017/4/11, 36, 14, , 22, , 
2017/4/12, 43, 16, , 19, , 
2017/4/13, 51, 23, , 15, , 
2017/4/14, 53, 9, , 13, , 
2017/4/15, 28, 9, , 8, , 
