date, pm25, pm10, o3, no2, so2, co
2015/2/21, 44, 14, 30, 25, 4, 
2015/2/22, 39, 16, 32, 21, 4, 
2015/2/23, 40, 12, 31, 19, 3, 
2015/2/24, 30, 15, 30, 23, 4, 
2015/2/25, 33, 19, 23, 27, 5, 
2015/2/26, 46, 15, 30, 27, 5, 
2015/2/27, 38, 18, 24, 28, 5, 
2015/2/28, 44, 15, 24, 19, 4, 
2015/3/1, 37, 23, 16, 20, 3, 
2015/3/2, 56, 35, 13, 25, 4, 
2015/3/3, 80, 24, 31, 26, 5, 
2015/3/4, 57, 13, 30, 26, 5, 
2015/3/5, 33, 24, 24, 36, 5, 
2015/3/6, 46, 40, 23, 45, 8, 
2015/3/7, 71, 32, 30, 37, 7, 
2015/3/8, 62, 30, 28, 47, 6, 
2015/3/9, 54, 37, 27, 48, 5, 
2015/3/10, 62, 44, 30, 52, 6, 
2015/3/11, 80, 45, 30, 50, 6, 
2015/3/12, 92, 35, 28, 29, 6, 
2015/3/13, 70, 13, 35, 16, 4, 
2015/3/14, 26, 19, 33, 19, 5, 
2015/3/15, 52, 27, 30, 30, 4, 
2015/3/16, 64, 33, 34, 28, 5, 
2015/3/17, 74, 16, 36, 25, 4, 
2015/3/18, 52, 14, 28, 17, 4, 
2015/3/19, 37, 21, 29, 19, 4, 
2015/3/20, 55, 13, 27, 18, 4, 
2015/3/21, 44, 11, 26, 16, 4, 
2015/3/22, 33, 12, 18, 28, 4, 
2015/3/23, 42, 10, 29, 21, 4, 
2015/3/24, 34, 8, 33, 16, 5, 
2015/3/25, 20, 15, 27, 25, 4, 
2015/3/26, 36, 14, 21, 22, 5, 
2015/3/27, 36, 25, 28, 26, 5, 
2015/3/28, 61, 16, 34, 18, 3, 
2015/3/29, 38, 24, 36, 29, 4, 
2015/3/30, 54, 31, 36, 36, 4, 
2015/3/31, 59, 17, 35, 21, 3, 
2014/10/1, 68, 28, 33, 24, 1, 
2014/10/2, 56, 34, 37, 32, 1, 
2014/10/3, 62, 30, 41, 31, 1, 
2014/10/4, 60, 29, 42, 25, 1, 
2014/10/5, 60, 33, 36, 31, 2, 
2014/10/6, 59, 22, 27, 21, 1, 
2014/10/7, 42, 26, 23, 23, 1, 
2014/10/8, 48, 21, 13, 21, 1, 
2014/10/9, 48, 13, 26, 27, 1, 
2014/10/10, 37, , , , , 
2014/10/12, 31, 17, 28, 19, 1, 
2014/10/13, 40, 15, 30, 27, 1, 
2014/10/14, 41, 38, 23, 27, 1, 
2014/10/15, 53, 32, 21, 26, 1, 
2014/10/16, 50, 30, 24, 32, 2, 
2014/10/17, 58, 34, 28, 35, 2, 
2014/10/18, 65, 38, 30, 26, 1, 
2014/10/19, 64, 51, 19, 40, 3, 
2014/10/20, 79, 64, 29, 59, 4, 
2014/10/21, 106, 40, 26, 33, 2, 
2014/10/22, 64, 45, 21, 44, 3, 
2014/10/23, 79, 48, 19, 40, 3, 
2014/10/24, 79, 36, 25, 30, 2, 
2014/10/25, 61, 35, 24, 29, 2, 
2014/10/26, 69, 46, 20, 40, 3, 
2014/10/27, 69, 51, 22, 45, 3, 
2014/10/28, 95, 51, 20, 48, 3, 
2014/10/29, 87, 50, 17, 51, 5, 
2014/10/30, 101, 41, 23, 37, 3, 
2014/10/31, 77, 40, 26, 37, 3, 
2014/11/1, 74, 33, 27, 31, 2, 
2014/11/2, 70, 17, 29, 26, 1, 
2014/11/3, 37, 14, 31, 22, 2, 
2014/11/4, 33, 17, 30, 27, 4, 
2014/11/5, 47, 23, 26, 28, 3, 
2014/11/6, 52, 20, 24, 25, 3, 
2014/11/7, 44, 20, 31, 23, 2, 
2014/11/8, 42, 14, 32, 20, 3, 
2014/11/9, 33, 20, 26, 27, 4, 
2014/11/10, 53, 17, 18, 30, 3, 
2014/11/11, 48, 18, 27, 23, 2, 
2014/11/12, 42, 22, 12, 31, 3, 
2014/11/13, 49, 18, 29, 25, 2, 
2014/11/14, 38, 16, 28, 18, 1, 
2014/11/15, 35, 15, 27, 18, 1, 
2014/11/16, 36, 19, 30, 27, 3, 
2014/11/17, 44, 28, 14, 42, 4, 
2014/11/18, 62, 28, 16, 38, 5, 
2014/11/19, 66, 27, 20, 34, 5, 
2014/11/20, 58, 33, 11, 34, 5, 
2014/11/21, 66, 39, 14, 27, 5, 
2014/11/22, 65, 75, 13, 24, 4, 
2014/11/23, 95, 57, 12, 31, 5, 
2014/11/24, 84, 55, 16, 37, 4, 
2014/11/25, 101, 23, 26, 27, 3, 
2014/11/26, 48, 18, 17, 29, 3, 
2014/11/27, 42, 14, 24, 28, 2, 
2014/11/28, 39, 14, 20, 29, 3, 
2014/11/29, 41, 23, 17, 31, 4, 
2014/11/30, 64, 21, 28, 30, 5, 
2014/12/1, 45, 17, 21, 29, 4, 
2014/12/2, 45, 12, 10, 25, 4, 
2014/12/3, 34, 22, 17, 25, 4, 
2014/12/4, 39, 27, 15, 35, 5, 
2014/12/5, 60, 19, 28, 29, 3, 
2014/12/6, 46, 14, 30, 23, 2, 
2014/12/7, 34, 22, 21, 39, 3, 
2014/12/8, 54, 27, 26, 45, 4, 
2014/12/9, 93, 41, 14, 53, 6, 
2014/12/10, 75, 41, 5, 62, 8, 
2014/12/11, 92, 40, 7, 49, 6, 
2014/12/12, 74, 30, 15, 28, 3, 
2014/12/13, 61, 18, 20, 25, 4, 
2014/12/14, 45, 14, 19, 29, 5, 
2014/12/15, 40, 34, 6, 49, 7, 
2014/12/16, 73, 42, 3, 55, 6, 
2014/12/17, 81, 46, 3, 63, 8, 
2014/12/18, 99, 51, 2, 67, 9, 
2014/12/19, 113, 33, 8, 42, 7, 
2014/12/20, 79, 18, 17, 30, 6, 
2014/12/21, 51, 21, 12, 34, 7, 
2014/12/22, 48, 33, 10, 47, 7, 
2014/12/23, 70, 32, 8, 35, 6, 
2014/12/24, 74, 19, 21, 25, 6, 
2014/12/25, 52, 31, 7, 41, 6, 
2014/12/26, 66, 32, 18, 30, 5, 
2014/12/27, 74, 22, 30, 17, 5, 
2014/12/28, 37, , , , , 
2014/7/1, 53, 26, 42, 18, 2, 
2014/7/2, 48, 37, 33, 23, 2, 
2014/7/3, 65, 26, 49, 25, 3, 
2014/7/4, 47, 25, 59, 26, 3, 
2014/7/5, 56, 23, 26, 18, 2, 
2014/7/6, 48, 20, 41, 21, 2, 
2014/7/7, 39, 21, 48, 24, 3, 
2014/7/8, 49, 19, 37, 17, 2, 
2014/7/9, 42, 26, 51, 16, 2, 
2014/7/10, 33, 21, 57, 18, 3, 
2014/7/11, 45, 19, 48, 12, 2, 
2014/7/12, 44, 20, 48, 13, 2, 
2014/7/13, 46, 27, 55, 26, 2, 
2014/7/14, 56, 36, 63, 26, 2, 
2014/7/15, 64, 45, 68, 36, 3, 
2014/7/16, 76, 56, 52, 44, 3, 
2014/7/17, 90, 61, 52, 37, 3, 
2014/7/18, 95, 29, 34, 14, 2, 
2014/7/19, 56, 15, 35, 12, 2, 
2014/7/20, 39, 21, 62, 18, 2, 
2014/7/21, 46, 29, 69, 23, 2, 
2014/7/22, 51, 38, 63, 30, 2, 
2014/7/23, 61, 35, 63, 28, 2, 
2014/7/24, 62, 34, 60, 31, 2, 
2014/7/25, 63, 39, 72, 22, 3, 
2014/7/26, 74, 36, 72, 19, 2, 
2014/7/27, 73, 39, 60, 26, 2, 
2014/7/28, 69, 21, 42, 12, 2, 
2014/7/29, 36, 21, 58, 17, 2, 
2014/7/30, 40, 46, 53, 26, 3, 
2014/7/31, 70, 45, 47, 20, 3, 
2014/8/1, 76, 23, 39, 12, 2, 
2014/8/2, 51, 20, 37, 10, 3, 
2014/8/3, 38, 33, 46, 21, 3, 
2014/8/4, 51, 45, 61, 18, 2, 
2014/8/5, 70, 44, 55, 22, 2, 
2014/8/6, 69, 36, 49, 22, 2, 
2014/8/7, 55, 38, 40, 23, 3, 
2014/8/8, 51, 30, 36, 20, 2, 
2014/8/9, 52, 27, 46, 15, 2, 
2014/8/10, 51, 30, 48, 18, 2, 
2014/8/11, 53, 51, 44, 22, 2, 
2014/8/12, 56, 21, 51, 13, 3, 
2014/8/13, 37, 25, 51, 12, 2, 
2014/8/14, 46, 29, 60, 11, 2, 
2014/8/15, 52, 29, 54, 10, 3, 
2014/8/16, 58, 28, 32, 23, 3, 
2014/8/17, 56, 42, 47, 21, 3, 
2014/8/18, 63, 27, 51, 23, 3, 
2014/8/19, 52, 39, 54, 21, 3, 
2014/8/20, 71, 39, 39, 19, 2, 
2014/8/21, 62, 37, 42, 18, 2, 
2014/8/22, 52, 21, 48, 13, 2, 
2014/8/23, 42, 33, 48, 20, 2, 
2014/8/24, 56, 37, 50, 33, 3, 
2014/8/25, 59, 39, 33, 26, 3, 
2014/8/26, 64, 37, 35, 18, 2, 
2014/8/27, 58, 41, 38, 30, 4, 
2014/8/28, 64, 40, 42, 24, 2, 
2014/8/29, 60, 36, 45, 18, 2, 
2014/8/30, 64, 33, 54, 17, 2, 
2014/8/31, 66, 36, 53, 25, 3, 
2014/9/1, 59, 45, 46, 29, 3, 
2014/9/2, 68, 46, 43, 27, 3, 
2014/9/3, 72, 31, 35, 21, 3, 
2014/9/4, 51, 41, 41, 30, 3, 
2014/9/5, 60, 33, 32, 23, 3, 
2014/9/6, 53, 32, 35, 23, 3, 
2014/9/7, 52, 27, 45, 23, 2, 
2014/9/8, 47, 31, 48, 25, 1, 
2014/9/9, 49, 41, 52, 33, 1, 
2014/9/10, 65, 31, 37, 23, 1, 
2014/9/11, 47, 27, 37, 26, 1, 
2014/9/12, 44, 26, 40, 24, 1, 
2014/9/13, 46, 29, 36, 24, 1, 
2014/9/14, 46, 29, 36, 24, 1, 
2014/9/15, 44, 33, 37, 28, 2, 
2014/9/16, 50, 30, 32, 21, 1, 
2014/9/17, 55, 25, 32, 23, 1, 
2014/9/18, 49, 21, 30, 23, 1, 
2014/9/19, 46, 22, 34, 25, 1, 
2014/9/20, 43, 21, 41, 20, 1, 
2014/9/21, 45, 26, 35, 24, 1, 
2014/9/22, 49, 21, 37, 22, 1, 
2014/9/23, 45, 22, 28, 27, 1, 
2014/9/24, 51, 31, 36, 25, 1, 
2014/9/25, 78, 35, 39, 27, 1, 
2014/9/26, 77, 32, 35, 25, 1, 
2014/9/27, 71, 26, 28, 18, , 
2014/9/28, 67, 31, 35, 34, 1, 
2014/9/29, 69, 26, 37, 35, 2, 
2014/9/30, 58, 34, 33, 29, 1, 
2014/4/1, 43, 21, 23, 23, 2, 
2014/4/2, 46, 15, 34, 23, 2, 
2014/4/3, 38, 19, 33, 20, 2, 
2014/4/4, 44, 18, 25, 17, 2, 
2014/4/5, 41, 24, 28, 21, 2, 
2014/4/6, 53, 25, 29, 28, 3, 
2014/4/7, 56, 23, 34, 27, 2, 
2014/4/8, 49, 31, 34, 34, 3, 
2014/4/9, 61, 35, 36, 29, 3, 
2014/4/10, 60, 42, 33, 29, 2, 
2014/4/11, 69, 31, 33, 14, 2, 
2014/4/12, 64, 22, 43, 19, 2, 
2014/4/13, 53, 26, 40, 26, 2, 
2014/4/14, 54, 27, 40, 22, 2, 
2014/4/15, 56, 27, 41, 28, 2, 
2014/4/16, 54, 24, 45, 19, 2, 
2014/4/17, 48, 21, 43, 13, 2, 
2014/4/18, 40, 31, 32, 22, 2, 
2014/4/19, 64, 20, 35, 8, 2, 
2014/4/20, 37, 17, 26, 21, 2, 
2014/4/21, 40, 21, 31, 19, 2, 
2014/4/22, 44, 19, 30, 19, 2, 
2014/4/23, 46, 27, 31, 21, 2, 
2014/4/24, 47, 18, 38, 20, 2, 
2014/4/25, 37, 19, 26, 15, 1, 
2014/4/26, 45, 18, 37, 13, 1, 
2014/4/27, 44, 19, 33, 18, 2, 
2014/4/28, 49, 25, 35, 22, 2, 
2014/4/29, 56, 22, 34, 21, 2, 
2014/4/30, 64, 18, 39, 16, 2, 
2014/5/1, 53, 22, 37, 17, 2, 
2014/5/2, 49, 14, 39, 9, 1, 
2014/5/3, 46, 17, 45, 14, 2, 
2014/5/4, 54, 32, 40, 35, 3, 
2014/5/5, 66, 36, 40, 33, 3, 
2014/5/6, 73, 36, 34, 36, 3, 
2014/5/7, 70, 39, 46, 34, 3, 
2014/5/8, 84, 25, 43, 21, 2, 
2014/5/9, 71, 29, 42, 23, 2, 
2014/5/10, 59, 30, 38, 18, 2, 
2014/5/11, 51, 25, 41, 22, 2, 
2014/5/12, 62, 24, 36, 13, 1, 
2014/5/13, 58, 24, 43, 16, 1, 
2014/5/14, 50, 25, 47, 14, 2, 
2014/5/15, 61, 20, 46, 16, 1, 
2014/5/16, 49, 27, 56, 12, 2, 
2014/5/17, 56, 28, 52, 16, 2, 
2014/5/18, 61, 42, 47, 22, 2, 
2014/5/19, 80, 22, 38, 16, 2, 
2014/5/20, 75, 26, 36, 17, 2, 
2014/5/21, 85, 22, 33, 16, 3, 
2014/5/22, 54, 18, 44, 18, 2, 
2014/5/23, 54, 16, 51, 16, 2, 
2014/5/24, 61, 21, 46, 15, 1, 
2014/5/25, 59, 19, 45, 18, 2, 
2014/5/26, 48, 20, 46, 19, 2, 
2014/5/27, 57, 25, 32, 19, 2, 
2014/5/28, 57, 19, 36, 19, 2, 
2014/5/29, 49, 15, 37, 18, 2, 
2014/5/30, 37, 17, 41, 10, 1, 
2014/5/31, 38, 14, 40, 10, 1, 
2014/6/1, 31, 23, 55, 18, 2, 
2014/6/2, 46, 31, 48, 24, 2, 
2014/6/3, 51, 32, 43, 20, 2, 
2014/6/4, 52, 28, 56, 22, 2, 
2014/6/5, 45, 48, 44, 28, 2, 
2014/6/6, 74, 29, 31, 13, 2, 
2014/6/7, 46, 26, 38, 17, 2, 
2014/6/8, 47, 31, 41, 22, 2, 
2014/6/9, 52, 29, 40, 22, 3, 
2014/6/10, 49, 41, 42, 22, 2, 
2014/6/11, 71, 30, 60, 27, 2, 
2014/6/12, 59, 36, 55, 27, 2, 
2014/6/13, 71, 23, 53, 15, 2, 
2014/6/14, 49, 23, 44, 10, 2, 
2014/6/15, 43, 18, 46, 14, 2, 
2014/6/16, 41, 23, 68, 17, 2, 
2014/6/17, 49, 31, 65, 25, 2, 
2014/6/18, 62, 44, 55, 13, 2, 
2014/6/19, 76, 40, 52, 18, 2, 
2014/6/20, 68, 25, 38, 13, 2, 
2014/6/21, 50, 23, 41, 19, 2, 
2014/6/22, 47, 27, 44, 22, 2, 
2014/6/23, 51, 32, 36, 20, 2, 
2014/6/24, 58, 21, 56, 23, 2, 
2014/6/25, 48, 34, 46, 25, 2, 
2014/6/26, 67, 27, 46, 29, 2, 
2014/6/27, 57, 25, 33, 20, 2, 
2014/6/28, 47, 16, 45, 12, 2, 
2014/6/29, 34, 25, 48, 21, 3, 
2014/6/30, 45, 30, 38, 24, 3, 
2014/1/1, 34, 11, 21, 22, 2, 
2014/1/2, 36, 14, 23, 25, 1, 
2014/1/3, 40, 10, 30, 15, 1, 
2014/1/4, 26, 15, 26, 17, 1, 
2014/1/5, 36, 19, 23, 22, 2, 
2014/1/6, 43, 22, 16, 28, 3, 
2014/1/7, 81, 25, 11, 31, 6, 
2014/1/8, 68, 37, 5, 48, 9, 
2014/1/9, 83, 32, 6, 40, 10, 
2014/1/10, 69, 35, 7, 36, 4, 
2014/1/11, 76, 39, 3, 29, 3, 
2014/1/12, 91, 16, 27, 28, 2, 
2014/1/13, 41, 14, 24, 21, 2, 
2014/1/14, 35, 19, 18, 28, 2, 
2014/1/15, 44, 12, 26, 23, 2, 
2014/1/16, 35, 15, 18, 23, 1, 
2014/1/17, 34, 10, 25, 22, 2, 
2014/1/18, 32, 11, 25, 21, 2, 
2014/1/19, 38, 16, 28, 30, 3, 
2014/1/20, 40, 20, 18, 34, 3, 
2014/1/21, 50, 8, 16, 26, 3, 
2014/1/22, 30, 10, 16, 21, 4, 
2014/1/23, 25, , , , , 
2014/1/27, 25, 13, 27, 26, 2, 
2014/1/28, 32, 17, 28, 25, 3, 
2014/1/29, 39, 16, 27, 24, 3, 
2014/1/30, 39, 17, 26, 27, 2, 
2014/1/31, 45, 11, 31, 16, 2, 
2014/2/1, 28, 15, 25, 21, 3, 
2014/2/2, 38, 24, 23, 32, 3, 
2014/2/3, 49, 12, 24, 21, 1, 
2014/2/4, 32, 10, 26, 14, 1, 
2014/2/5, 30, 17, 27, 19, 2, 
2014/2/6, 29, 14, 23, 18, 2, 
2014/2/7, 35, , , , , 
2014/2/9, 35, 15, 31, 14, 2, 
2014/2/10, 38, 16, 26, 25, 1, 
2014/2/11, 41, 19, 20, 30, 2, 
2014/2/12, 48, 19, 22, 25, 2, 
2014/2/13, 47, 14, 20, 18, 2, 
2014/2/14, 33, 11, 28, 21, 1, 
2014/2/15, 32, 16, 23, 25, 3, 
2014/2/16, 42, 24, 15, 35, 5, 
2014/2/17, 52, 23, 20, 33, 5, 
2014/2/18, 54, 30, 17, 45, 5, 
2014/2/19, 64, 30, 20, 35, 4, 
2014/2/20, 60, 13, 32, 22, 2, 
2014/2/21, 30, 20, 29, 24, 2, 
2014/2/22, 44, 17, 28, 23, 3, 
2014/2/23, 43, 19, 25, 25, 2, 
2014/2/24, 45, 19, 24, 18, 2, 
2014/2/25, 41, 18, 28, 19, 2, 
2014/2/26, 39, 24, 20, 25, 3, 
2014/2/27, 49, 17, 30, 17, 2, 
2014/2/28, 36, 17, 29, 15, 1, 
2014/3/1, 52, 11, 20, 12, 2, 
2014/3/2, 28, 14, 28, 14, 2, 
2014/3/3, 29, 15, 28, 15, 2, 
2014/3/4, 36, 17, 23, 22, 4, 
2014/3/5, 43, 24, 17, 30, 4, 
2014/3/6, 51, 26, 27, 31, 4, 
2014/3/7, 57, 27, 36, 32, 5, 
2014/3/8, 55, 22, 40, 19, 3, 
2014/3/9, 47, 27, 31, 34, 5, 
2014/3/10, 57, 28, 37, 30, 4, 
2014/3/11, 59, 32, 35, 25, 3, 
2014/3/12, 66, 31, 31, 26, 3, 
2014/3/13, 66, 31, 30, 35, 4, 
2014/3/14, 66, 33, 41, 30, 5, 
2014/3/15, 68, 31, 34, 29, 4, 
2014/3/16, 56, 33, 33, 34, 4, 
2014/3/17, 60, 39, 33, 44, 4, 
2014/3/18, 75, 27, 36, 22, 3, 
2014/3/19, 60, 36, 35, 35, 3, 
2014/3/20, 72, 40, 32, 24, 3, 
2014/3/21, 70, 17, 33, 13, 2, 
2014/3/22, 34, 13, 35, 15, 2, 
2014/3/23, 27, 26, 34, 32, 3, 
2014/3/24, 53, 24, 35, 16, 2, 
2014/3/25, 40, 14, 34, 19, 3, 
2014/3/26, 31, 19, 32, 30, 3, 
2014/3/27, 41, 23, 34, 23, 4, 
2014/3/28, 49, 26, 32, 22, 4, 
2014/3/29, 55, 14, 32, 16, 2, 
2014/3/30, 39, 45, 25, 26, 2, 
2014/3/31, 51, 37, 30, 23, 3, 
2020/3/31, , 10, 30, 13, 2, 
2019/12/31, , 44, 5, 34, 4, 
2018/12/31, , 39, 13, 43, 9, 
2018/6/24, , 53, 70, 29, 2, 
2017/12/31, , 16, 27, 21, 1, 
2017/9/9, , 6, , , 4, 
2017/9/10, , 14, 30, 24, 4, 
2016/12/6, , 41, 5, 36, 4, 
2016/1/2, , 12, 19, 20, 6, 
2015/8/24, , 19, 44, 19, 5, 
2015/9/13, , 15, 35, 17, 5, 
2015/5/11, , 40, 60, 38, 5, 
2015/6/21, , 33, 57, 36, 5, 
2014/12/31, , 47, 10, 64, 10, 
2014/10/11, , 11, 32, 11, 1, 
2013/12/31, , 13, 20, 18, 2, 
2014/1/26, , 13, 32, 20, 2, 
2014/2/8, , 15, 24, 20, 2, 
