date, pm25, pm10, o3, no2, so2, co
2019/6/22, 32, 25, 39, 13, 4, 
2019/6/23, 50, 27, 33, 12, 4, 
2019/6/24, 47, 31, 13, 15, 4, 
2019/6/25, 44, 38, , 15, 4, 
2019/6/26, 60, 49, , 14, 4, 
2019/6/27, 66, 47, , 13, 4, 
2019/6/28, 60, 27, , 11, 4, 
2019/6/29, 46, 30, , 9, 3, 
2019/6/30, 53, 36, , 12, 5, 
2019/1/1, 57, 23, , 33, 9, 
2019/1/2, 62, 15, , 25, 6, 
2019/1/3, 40, 24, , 33, 8, 
2019/1/4, 57, 40, 3, 32, 8, 
2019/1/5, 87, 31, 7, 42, 9, 
2019/1/6, 79, 18, 7, 36, 9, 
2019/1/7, 46, 17, 10, 30, 8, 
2019/1/8, 43, 13, 10, 26, 7, 
2019/1/9, 32, 8, 18, 13, 5, 
2019/1/10, 23, 17, 17, 31, 6, 
2019/1/11, 43, 18, 18, 26, 6, 
2019/1/12, 50, 21, 9, 29, 7, 
2019/1/13, 61, 47, 3, 52, 11, 
2019/1/14, 105, 42, 10, 34, 8, 
2019/1/15, 85, 33, 10, 28, 6, 
2019/1/16, 75, 40, 8, 25, 5, 
2019/1/17, 100, 30, 9, 28, 6, 
2019/1/18, 71, 27, 9, 27, 4, 
2019/1/19, 73, 18, 22, 14, 4, 
2019/1/20, 61, 8, 7, 15, 5, 
2019/1/21, 25, 11, , 24, 5, 
2019/1/22, 35, 9, 24, 11, 4, 
2019/1/23, 23, 11, 24, 18, 4, 
2019/1/24, 24, 11, 17, 20, 5, 
2019/1/25, 23, 13, 22, 25, 5, 
2019/1/26, 39, 8, 26, 11, 4, 
2019/1/27, 26, 9, 25, 11, 4, 
2019/1/28, 18, 11, 28, 15, 5, 
2019/1/29, 25, 12, 28, 14, 4, 
2019/1/30, 25, 8, 19, 11, 4, 
2019/1/31, 18, 8, 25, 13, 3, 
2019/2/1, 18, 6, 28, 8, 4, 
2019/2/2, 20, 7, 25, 12, 5, 
2019/2/3, 25, 22, 8, 37, 7, 
2019/2/4, 56, 32, 8, 40, 9, 
2019/2/5, 74, 24, 10, 29, 6, 
2019/2/6, 60, 34, 7, 33, 7, 
2019/2/7, 73, 30, 14, 28, 7, 
2019/2/8, 68, 25, 15, 25, 6, 
2019/2/9, 68, 17, 19, 12, 5, 
2019/2/10, 51, 8, 21, 12, 5, 
2019/2/11, 23, 13, 24, 21, 6, 
2019/2/12, 32, 19, 20, 26, 7, 
2019/2/13, 42, 24, 20, 28, 6, 
2019/2/14, 50, 28, 9, 31, 6, 
2019/2/15, 59, 26, , 17, 5, 
2019/2/16, 57, 15, , 16, 5, 
2019/2/17, 35, 23, , 21, 5, 
2019/2/18, 44, 33, , 25, 5, 
2019/2/19, 59, 38, , 31, 6, 
2019/2/20, 66, 41, , 27, 7, 
2019/2/21, 66, 36, , 30, 9, 
2019/2/22, 58, 32, , 30, 8, 
2019/2/23, 58, 32, , 17, 5, 
2019/2/24, 59, 29, , 38, 8, 
2019/2/25, 59, 33, , 32, 6, 
2019/2/26, 67, 22, , 32, 6, 
2019/2/27, 48, 21, , 37, 7, 
2019/2/28, 47, 23, , 23, 5, 
2019/3/1, 51, 21, 16, 24, 5, 
2019/3/2, 52, 21, 27, 22, 6, 
2019/3/3, 53, 14, 21, 12, 4, 
2019/3/4, 35, 13, 29, 13, 5, 
2019/3/5, 25, 13, 22, 16, 5, 
2019/3/6, 28, 9, 25, 15, 4, 
2019/3/7, 19, 11, 22, 19, 5, 
2019/3/8, 25, 11, , 21, 5, 
2019/3/9, 32, 16, , 20, 5, 
2019/3/10, 51, 13, , 17, 5, 
2019/3/11, 42, 11, , 20, 5, 
2019/3/12, 28, 13, , 9, 5, 
2019/3/13, 30, 9, , 21, 6, 
2019/3/14, 17, 14, , 32, 8, 
2019/3/15, 32, 18, , 20, 6, 
2019/3/16, 41, 18, , 11, 5, 
2019/3/17, 38, 18, , 5, 5, 
2019/3/18, 26, 8, , 6, 4, 
2019/3/19, 16, 6, , 6, 4, 
2019/3/20, 13, 10, , 15, 5, 
2019/3/21, 25, 17, , 18, 6, 
2019/3/22, 42, 19, , 11, 5, 
2019/3/23, 46, 17, , 7, 5, 
2019/3/24, 42, 17, , 8, 5, 
2019/3/25, 38, 15, , 4, 5, 
2019/3/26, 33, 13, , 21, 6, 
2019/3/27, 27, 17, , 17, 6, 
2019/3/28, 33, 17, , 14, 5, 
2019/3/29, 34, 18, , 8, 6, 
2019/3/30, 37, 17, , 7, 5, 
2019/3/31, 41, 10, , 15, 4, 
2018/10/1, 44, 16, , 17, 2, 
2018/10/2, 33, 21, , 24, 2, 
2018/10/3, 36, 23, , 30, 3, 
2018/10/4, 43, 32, , 38, 3, 
2018/10/5, 62, 33, , 30, 2, 
2018/10/6, 63, 21, , 4, 2, 
2018/10/7, 39, 11, , 12, 3, 
2018/10/8, 21, 13, , 13, 3, 
2018/10/9, 27, 16, , 22, 3, 
2018/10/10, 43, 25, , 23, 3, 
2018/10/11, 63, 19, , 14, 3, 
2018/10/12, 56, 21, , 22, 3, 
2018/10/13, 60, 17, , 9, 3, 
2018/10/14, 50, 13, , 17, 3, 
2018/10/15, 35, 17, , 21, 4, 
2018/10/16, 46, 18, , 24, 4, 
2018/10/17, 47, 18, , 19, 4, 
2018/10/18, 51, 11, , 10, 4, 
2018/10/19, 36, 12, , 8, 3, 
2018/10/20, 34, 18, , 10, 3, 
2018/10/21, 44, 30, , 22, 3, 
2018/10/22, 62, 30, , 24, 4, 
2018/10/23, 62, 39, , 42, 4, 
2018/10/24, 72, 37, , 38, 4, 
2018/10/25, 68, 35, , 39, 4, 
2018/10/26, 71, 24, , 15, 4, 
2018/10/27, 59, 10, , 8, 4, 
2018/10/28, 32, 9, , 14, 4, 
2018/10/29, 20, 12, , 20, 3, 
2018/10/30, 34, 12, , 18, 4, 
2018/10/31, 38, 16, , 21, 4, 
2018/11/1, 48, 13, , 14, 4, 
2018/11/2, 40, 16, , 23, 5, 
2018/11/3, 46, 22, , 23, 5, 
2018/11/4, 62, 15, , 18, 4, 
2018/11/5, 49, 13, , 16, 4, 
2018/11/6, 36, 14, , 23, 5, 
2018/11/7, 39, 18, , 27, 5, 
2018/11/8, 50, 13, , 10, 4, 
2018/11/9, 38, 11, , 12, 3, 
2018/11/10, 30, 13, , 14, 3, 
2018/11/11, 37, 17, , 27, 4, 
2018/11/12, 46, 20, , 18, 4, 
2018/11/13, 49, 26, , 20, 3, 
2018/11/14, 51, 20, , 19, 3, 
2018/11/15, 48, 18, , 19, 4, 
2018/11/16, 46, 16, , 14, 3, 
2018/11/17, 45, 15, , 13, 3, 
2018/11/18, 43, 10, , 15, 3, 
2018/11/19, 30, 11, , 17, 3, 
2018/11/20, 32, 12, , 20, 3, 
2018/11/21, 37, 16, , 24, 4, 
2018/11/22, 43, 14, , 20, 4, 
2018/11/23, 42, 20, , 26, 5, 
2018/11/24, 55, 17, , 17, 3, 
2018/11/25, 50, 8, , 15, 3, 
2018/11/26, 26, 14, , 24, 4, 
2018/11/27, 37, 35, , 37, 6, 
2018/11/28, 79, 37, , 30, 5, 
2018/11/29, 82, 25, 61, 26, 4, 
2018/11/30, 62, 20, 249, 29, 4, 
2018/12/1, 58, 27, 45, 24, 4, 
2018/12/2, 72, 36, 3, 26, 5, 
2018/12/3, 89, 38, 5, 35, 7, 
2018/12/4, 86, 39, 5, 33, 6, 
2018/12/5, 87, 39, 2, 27, 5, 
2018/12/6, 89, 26, , 22, 4, 
2018/12/7, 70, 22, , 25, 3, 
2018/12/8, 63, 34, , 35, 5, 
2018/12/9, 88, 38, , 46, 7, 
2018/12/10, 86, 31, , 32, 5, 
2018/12/11, 69, 33, , 27, 5, 
2018/12/12, 80, 21, , 18, 4, 
2018/12/13, 61, 10, , 21, 4, 
2018/12/14, 33, 18, 13, 26, 4, 
2018/12/15, 52, 13, 17, 14, 3, 
2018/12/16, 39, 15, 19, 27, 4, 
2018/12/17, 39, 24, 8, 29, 6, 
2018/12/18, 58, 24, 12, 26, 4, 
2018/12/19, 61, 17, 10, 22, 5, 
2018/12/20, 50, 18, 2, 23, 4, 
2018/12/21, 55, 25, , 22, 3, 
2018/12/22, 71, 26, , 18, 4, 
2018/12/23, 73, 32, , 27, 7, 
2018/12/24, 80, 16, , 21, 5, 
2018/12/25, 53, 20, , 30, 5, 
2018/12/26, 55, 34, , 31, 6, 
2018/12/27, 79, 33, , 23, 5, 
2018/12/28, 82, 15, , 14, 4, 
2018/12/29, 41, 13, , 18, 5, 
2018/12/30, 38, , , , , 
2018/7/1, 58, 8, , 12, 2, 
2018/7/2, 39, 9, , 19, 2, 
2018/7/3, 38, 9, , 19, 2, 
2018/7/4, 37, 8, 45, 14, 1, 
2018/7/5, 34, 7, 44, 14, 2, 
2018/7/6, 30, 10, 48, 13, 3, 
2018/7/7, 42, 11, 50, 7, 2, 
2018/7/8, 45, 12, 42, 14, 2, 
2018/7/9, 48, 11, 52, 11, 2, 
2018/7/10, 49, 18, 36, 15, 2, 
2018/7/11, 54, 24, , 14, 3, 
2018/7/12, 58, 31, , 15, 2, 
2018/7/13, 65, 31, , 13, 2, 
2018/7/14, 65, 23, , 9, 2, 
2018/7/15, 54, 21, , 10, 2, 
2018/7/16, 54, 22, , 13, 2, 
2018/7/17, 55, 28, , 18, 2, 
2018/7/18, 54, 30, , 24, 2, 
2018/7/19, 60, 28, , 18, 2, 
2018/7/20, 58, 17, , 5, 1, 
2018/7/21, 44, 15, , 8, 1, 
2018/7/22, 39, 21, , 17, 1, 
2018/7/23, 52, 24, , 18, 2, 
2018/7/24, 55, 24, , 23, 2, 
2018/7/25, 50, 31, , 25, 2, 
2018/7/26, 65, 29, , 23, 1, 
2018/7/27, 63, 22, , 10, 1, 
2018/7/28, 53, 17, , 8, 1, 
2018/7/29, 45, 18, , 17, 1, 
2018/7/30, 41, 21, , 17, 2, 
2018/7/31, 46, 26, , 24, 2, 
2018/8/1, 59, 35, , 32, 2, 
2018/8/2, 69, 49, , 16, 2, 
2018/8/3, 79, 54, , 6, 1, 
2018/8/4, 83, 44, , 6, 1, 
2018/8/5, 72, 48, , 17, 1, 
2018/8/6, 77, 65, , 17, 2, 
2018/8/7, 86, 52, , 13, 2, 
2018/8/8, 69, 30, , 11, 1, 
2018/8/9, 54, 24, , 6, 1, 
2018/8/10, 47, 31, , 10, 1, 
2018/8/11, 61, 37, , 13, 1, 
2018/8/12, 65, 32, , 13, 1, 
2018/8/13, 63, 19, , 7, 1, 
2018/8/14, 44, 16, 38, 7, 2, 
2018/8/15, 38, 26, 34, 13, 2, 
2018/8/16, 55, 23, 39, 8, 3, 
2018/8/17, 54, 16, 36, 2, 2, 
2018/8/18, 41, 14, 34, 5, 2, 
2018/8/19, 38, 21, 37, 12, 3, 
2018/8/20, 52, 21, 13, 17, 2, 
2018/8/21, 50, 22, , 15, 1, 
2018/8/22, 49, 30, , 20, 1, 
2018/8/23, 64, 27, , 14, 1, 
2018/8/24, 63, 20, , 8, 1, 
2018/8/25, 54, 20, , 10, 1, 
2018/8/26, 54, 23, , 23, 1, 
2018/8/27, 59, 38, , 21, 1, 
2018/8/28, 69, 39, , 21, 1, 
2018/8/29, 72, 30, , 16, 1, 
2018/8/30, 63, 30, , 14, 1, 
2018/8/31, 65, 25, , 15, 1, 
2018/9/1, 59, 34, , 15, 1, 
2018/9/2, 66, 47, , 18, 2, 
2018/9/3, 78, 46, , 20, 2, 
2018/9/4, 74, 42, , 16, 2, 
2018/9/5, 65, 34, , 17, 2, 
2018/9/6, 63, 26, , 11, 1, 
2018/9/7, 55, 21, , 13, 1, 
2018/9/8, 52, 19, , 16, 1, 
2018/9/9, 52, 15, , 12, 1, 
2018/9/10, 44, 17, , 14, 1, 
2018/9/11, 49, 22, , 22, 1, 
2018/9/12, 53, 25, , 31, 2, 
2018/9/13, 57, 22, , 17, 1, 
2018/9/14, 53, 19, , 11, 1, 
2018/9/15, 46, 13, , 12, 1, 
2018/9/16, 32, 21, , 21, 2, 
2018/9/17, 48, 24, , 23, 2, 
2018/9/18, 50, 25, , 30, 2, 
2018/9/19, 60, 30, , 30, 2, 
2018/9/20, 65, 25, , 26, 2, 
2018/9/21, 59, 24, , 20, 2, 
2018/9/22, 59, 23, , 17, 2, 
2018/9/23, 57, 16, , 10, 2, 
2018/9/24, 39, 17, , 21, 2, 
2018/9/25, 37, 22, , 13, 2, 
2018/9/26, 45, 27, , 25, 2, 
2018/9/27, 57, 28, , 29, 3, 
2018/9/28, 56, 28, , 25, 3, 
2018/9/29, 61, 26, , 19, 2, 
2018/9/30, 60, 19, , 9, 2, 
2018/4/1, 23, 9, , 20, , 
2018/4/2, 29, 8, , 15, , 
2018/4/3, 23, 6, , 14, , 
2018/4/4, 15, 10, , 22, , 
2018/4/5, 30, 14, , 28, , 
2018/4/6, 39, 10, , 18, , 
2018/4/7, 29, 5, , 11, , 
2018/4/8, 17, 4, , 16, , 
2018/4/9, 13, 4, , 20, , 
2018/4/10, 13, 4, , 18, , 
2018/4/11, 13, 6, , 19, , 
2018/4/12, 19, 6, , 21, , 
2018/4/13, 17, 7, , 19, , 
2018/4/14, 23, 8, , 12, , 
2018/4/15, 28, 6, , 14, , 
2018/4/16, 21, 12, , 25, , 
2018/4/17, 35, 13, , 27, , 
2018/4/18, 41, 19, , 17, , 
2018/4/19, 41, 23, , 13, , 
2018/4/20, 46, 24, , 9, , 
2018/4/21, 48, 23, , 14, , 
2018/4/22, 52, 23, , 16, , 
2018/4/23, 51, 25, , 15, , 
2018/4/24, 49, 23, , 20, , 
2018/4/25, 51, 24, , 22, , 
2018/4/26, 51, 20, , 15, , 
2018/4/27, 46, 12, , 8, , 
2018/4/28, 33, 7, , 7, , 
2018/4/29, 20, 4, , 12, , 
2018/4/30, 12, 4, , 9, , 
2018/5/1, 15, 7, , 12, , 
2018/5/2, 24, 7, , 14, , 
2018/5/3, 22, 6, , 8, , 
2018/5/4, 20, 10, , 9, , 
2018/5/5, 32, 10, , 8, , 
2018/5/6, 34, 10, , 18, , 
2018/5/7, 35, 10, , 24, , 
2018/5/8, 38, 12, , 19, , 
2018/5/9, 48, 9, , 11, , 
2018/5/10, 39, 11, , 18, , 
2018/5/11, 42, 9, , 9, , 
2018/5/12, 39, 6, , 6, , 
2018/5/13, 21, 6, , 9, 1, 
2018/5/14, 18, 6, 42, 5, 1, 
2018/5/15, 21, 9, 42, 12, , 
2018/5/16, 35, 9, 46, 16, 1, 
2018/5/17, 37, 9, 35, 15, 1, 
2018/5/18, 37, 9, 42, 12, 1, 
2018/5/19, 36, 8, 46, 8, 1, 
2018/5/20, 31, 10, 40, 21, 1, 
2018/5/21, 42, 12, 28, 24, 1, 
2018/5/22, 46, 11, 43, 24, 1, 
2018/5/23, 45, 11, , 20, 1, 
2018/5/24, 43, 10, , 22, 1, 
2018/5/25, 40, 8, , 17, 1, 
2018/5/26, 32, 12, , 13, 1, 
2018/5/27, 35, 12, , 20, 1, 
2018/5/28, 32, 18, , 22, 1, 
2018/5/29, 39, 26, , 20, , 
2018/5/30, 38, 20, 34, 17, 1, 
2018/5/31, 44, 22, 30, 23, 1, 
2018/6/1, 53, 15, 40, 9, 1, 
2018/6/2, 39, 14, 35, 12, 1, 
2018/6/3, 45, 13, 26, 11, 1, 
2018/6/4, 33, 12, 25, 13, 1, 
2018/6/5, 23, 9, 25, 14, 1, 
2018/6/6, 22, 15, 30, 21, 1, 
2018/6/7, 36, 16, , 19, 1, 
2018/6/8, 46, 12, , 14, 1, 
2018/6/9, 37, 12, , 12, 1, 
2018/6/10, 36, 10, , 12, 1, 
2018/6/11, 25, 10, , 14, 1, 
2018/6/12, 28, 6, , 8, 1, 
2018/6/13, 25, 6, , 11, 1, 
2018/6/14, 26, 7, , 20, 1, 
2018/6/15, 28, 7, , 6, , 
2018/6/16, 29, 6, , 5, , 
2018/6/17, 25, 4, , 8, 1, 
2018/6/18, 17, 7, , 11, 3, 
2018/6/19, 29, 12, , 14, 2, 
2018/6/20, 39, 12, , 17, 1, 
2018/6/21, 48, 9, , 19, 1, 
2018/6/22, 40, 10, , 12, 1, 
2018/6/23, 42, 15, , 10, 1, 
2018/6/24, 52, 19, , 18, 2, 
2018/6/25, 67, 30, , 19, 2, 
2018/6/26, 88, 22, , 19, 2, 
2018/6/27, 73, 11, , 16, 2, 
2018/6/28, 48, 13, , 13, 2, 
2018/6/29, 51, 11, , 9, 2, 
2018/6/30, 50, 15, , 6, 2, 
2018/1/1, 11, 8, , 17, , 
2018/1/2, 19, 9, , 19, , 
2018/1/3, 31, 8, , 16, , 
2018/1/4, 25, 5, , 17, , 
2018/1/5, 14, 2, , 11, , 
2018/1/6, 10, 3, , 13, , 
2018/1/7, 11, 6, , 20, , 
2018/1/8, 20, 15, , 28, , 
2018/1/9, 46, 9, , 25, , 
2018/1/10, 32, 6, , 20, , 
2018/1/11, 16, 12, , 30, , 
2018/1/12, 33, 16, , 31, , 
2018/1/13, 53, 6, , 13, , 
2018/1/14, 21, 10, , 26, , 
2018/1/15, 29, 14, , 28, , 
2018/1/16, 41, 10, , 23, , 
2018/1/17, 32, 14, , 30, , 
2018/1/18, 36, 16, , 34, , 
2018/1/19, 45, 13, , 30, , 
2018/1/20, 38, 8, , 21, , 
2018/1/21, 28, 12, , 24, , 
2018/1/22, 36, 14, , 27, , 
2018/1/23, 32, 19, , 27, , 
2018/1/24, 53, 22, , 26, , 
2018/1/25, 65, 5, , 15, , 
2018/1/26, 14, 4, , 7, , 
2018/1/27, 13, 4, , 6, , 
2018/1/28, 15, 11, , 22, , 
2018/1/29, 29, 13, , 28, , 
2018/1/30, 38, 15, , 35, , 
2018/1/31, 41, 20, , 31, , 
2018/2/1, 53, 4, , 13, , 
2018/2/2, 19, 5, , 19, , 
2018/2/3, 17, 5, , 12, , 
2018/2/4, 23, 3, , 16, , 
2018/2/5, 13, 6, , 13, , 
2018/2/6, 26, 5, , 16, , 
2018/2/7, 19, 9, , 17, , 
2018/2/8, 35, 16, , 34, , 
2018/2/9, 45, 5, , 14, , 
2018/2/10, 21, 13, , 24, , 
2018/2/11, 45, 4, , 16, , 
2018/2/12, 17, 11, , 25, , 
2018/2/13, 33, 6, , 17, , 
2018/2/14, 19, 16, , 24, , 
2018/2/15, 48, 18, , 22, , 
2018/2/16, 53, 18, , 15, , 
2018/2/17, 55, 5, , 7, , 
2018/2/18, 15, 4, , 12, , 
2018/2/19, 12, 5, , 12, , 
2018/2/20, 13, 4, , 12, , 
2018/2/21, 12, 10, , 18, , 
2018/2/22, 32, 11, , 20, , 
2018/2/23, 36, 16, , 29, , 
2018/2/24, 51, 19, , 29, , 
2018/2/25, 59, 22, , 39, , 
2018/2/26, 63, 18, , 28, , 
2018/2/27, 55, 12, , 30, , 
2018/2/28, 43, 6, , 19, , 
2018/3/1, 23, 7, , 25, , 
2018/3/2, 24, 6, , 15, , 
2018/3/3, 20, 4, , 14, , 
2018/3/4, 13, 4, , 19, , 
2018/3/5, 16, 5, , 19, , 
2018/3/6, 14, 6, , 17, , 
2018/3/7, 17, 10, , 23, , 
2018/3/8, 33, 11, , 27, , 
2018/3/9, 38, 7, , 21, , 
2018/3/10, 23, 5, , 10, , 
2018/3/11, 15, 6, , 14, , 
2018/3/12, 14, 9, , 22, , 
2018/3/13, 24, 9, , 22, , 
2018/3/14, 27, 6, , 16, , 
2018/3/15, 17, 5, , 16, , 
2018/3/16, 13, 5, , 14, , 
2018/3/17, 15, 4, , 11, , 
2018/3/18, 16, 5, , 17, , 
2018/3/19, 18, 5, , 11, , 
2018/3/20, 18, 7, , 12, , 
2018/3/21, 26, 10, , 22, , 
2018/3/22, 30, 13, , 27, , 
2018/3/23, 43, 5, , 7, , 
2018/3/24, 16, 3, , 8, , 
2018/3/25, 13, 5, , 19, , 
2018/3/26, 19, 7, , 17, , 
2018/3/27, 22, 11, , 20, , 
2018/3/28, 32, 8, , 7, , 
2018/3/29, 25, 5, , 6, , 
2018/3/30, 14, 3, , 8, , 
2018/3/31, 10, 7, , 15, , 
2017/10/1, 28, 8, , 13, , 
2017/10/2, 21, 12, , 20, , 
2017/10/3, 27, 13, , 15, , 
2017/10/4, 28, 17, , 28, , 
2017/10/5, 37, 11, , 12, , 
2017/10/6, 24, 8, , 10, , 
2017/10/7, 18, 15, , 24, , 
2017/10/8, 36, 11, , 26, , 
2017/10/9, 25, 16, , 32, , 
2017/10/10, 32, 23, , 45, , 
2017/10/11, 51, 25, , 32, , 
2017/10/12, 59, 22, , 25, , 
2017/10/13, 45, 28, , 28, , 
2017/10/14, 48, 21, , 21, , 
2017/10/15, 44, 19, , 19, , 
2017/10/16, 40, 17, , 21, , 
2017/10/17, 42, 8, , 20, , 
2017/10/18, 23, 9, , 23, , 
2017/10/19, 26, 13, , 24, , 
2017/10/20, 35, 12, , 19, , 
2017/10/21, 38, 7, , 12, , 
2017/10/22, 16, 10, , 25, , 
2017/10/23, 23, 11, , 30, , 
2017/10/24, 25, 16, , 36, , 
2017/10/25, 34, 20, , 42, , 
2017/10/26, 44, 23, , 20, , 
2017/10/27, 40, 8, , 12, , 
2017/10/28, 22, 7, , 12, , 
2017/10/29, 19, 6, , 14, , 
2017/10/30, 14, 12, , 21, , 
2017/10/31, 28, 15, , 19, , 
2017/11/1, 43, 16, , 27, , 
2017/11/2, 43, 16, , 28, , 
2017/11/3, 43, 8, , 20, , 
2017/11/4, 28, 4, , 13, , 
2017/11/5, 16, 5, , 15, , 
2017/11/6, 14, 11, , 28, , 
2017/11/7, 28, 9, , 22, , 
2017/11/8, 22, 3, , 9, , 
2017/11/9, 11, 8, , 22, , 
2017/11/10, 21, 12, , 32, , 
2017/11/11, 38, 11, , 28, , 
2017/11/12, 37, 8, , 18, , 
2017/11/13, 23, 12, , 29, , 
2017/11/14, 33, 19, , 38, , 
2017/11/15, 46, 26, , 46, , 
2017/11/16, 61, 18, , 39, , 
2017/11/17, 46, 12, , 26, , 
2017/11/18, 32, 13, , 27, , 
2017/11/19, 37, 21, , 37, , 
2017/11/20, 50, 25, , 43, , 
2017/11/21, 58, 46, , 64, , 
2017/11/22, 93, 26, , 45, , 
2017/11/23, 57, 23, , 37, , 
2017/11/24, 54, 18, , 25, , 
2017/11/25, 42, 3, , 12, , 
2017/11/26, 10, 14, , 29, , 
2017/11/27, 35, 29, , 39, , 
2017/11/28, 69, 12, , 21, , 
2017/11/29, 35, 4, , 15, , 
2017/11/30, 13, 6, , 18, , 
2017/12/1, 17, 5, , 19, , 
2017/12/2, 16, 4, , 15, , 
2017/12/3, 14, 8, , 27, , 
2017/12/4, 26, 13, , 34, , 
2017/12/5, 35, 18, , 34, , 
2017/12/6, 53, 24, , 35, , 
2017/12/7, 71, 34, , 35, , 
2017/12/8, 94, 22, , 25, , 
2017/12/9, 65, 7, , 10, , 
2017/12/10, 22, 4, , 16, , 
2017/12/11, 13, 7, , 24, , 
2017/12/12, 23, 13, , 32, , 
2017/12/13, 42, 9, , 19, , 
2017/12/14, 31, 5, , 20, , 
2017/12/15, 15, 6, , 22, , 
2017/12/16, 19, 2, , 12, , 
2017/12/17, 9, 15, , 33, , 
2017/12/18, 45, 10, , 28, , 
2017/12/19, 30, 24, , 45, , 
2017/12/20, 64, 13, , 33, , 
2017/12/21, 40, 30, , 47, , 
2017/12/22, 80, 7, , 21, , 
2017/12/23, 28, 12, , 20, , 
2017/12/24, 43, 13, , 19, , 
2017/12/25, 49, 9, , 21, , 
2017/12/26, 32, 3, , 14, , 
2017/12/27, 9, 6, , 19, , 
2017/12/28, 16, 6, , 19, , 
2017/12/29, 21, 7, , 16, , 
2017/12/30, 24, , , , , 
2017/7/1, 10, 5, , 3, , 
2017/7/2, 14, 7, , 12, , 
2017/7/3, 13, 12, , 14, , 
2017/7/4, 21, 18, , 13, , 
2017/7/5, 29, 15, , 14, , 
2017/7/6, 30, 13, , 13, , 
2017/7/7, 32, 10, , 11, , 
2017/7/8, 27, 15, , 16, , 
2017/7/9, 43, 13, , 14, , 
2017/7/10, 34, 13, , 20, , 
2017/7/11, 39, 17, , 27, , 
2017/7/12, 50, 24, , 26, , 
2017/7/13, 50, 24, , 19, , 
2017/7/14, 42, 16, , 7, , 
2017/7/15, 33, 15, , 8, , 
2017/7/16, 36, 15, , 18, , 
2017/7/17, 32, 27, , 18, , 
2017/7/18, 44, 17, , 13, , 
2017/7/19, 35, 10, , 13, , 
2017/7/20, 24, 13, , 14, , 
2017/7/21, 34, 11, , 10, , 
2017/7/22, 31, 11, , 7, , 
2017/7/23, 31, 11, , 7, , 
2017/7/24, 27, 5, , 4, , 
2017/7/25, 13, 9, , 10, , 
2017/7/26, 21, , , , , 
2017/7/28, 49, 14, , 21, , 
2017/7/29, 38, 26, , 13, , 
2017/7/30, 43, 33, , 14, , 
2017/7/31, 48, 15, , 12, , 
2017/8/1, 30, 15, , 15, , 
2017/8/2, 33, 19, , 18, , 
2017/8/3, 43, 13, , 14, , 
2017/8/4, 37, 16, , 8, , 
2017/8/5, 47, 12, , 3, , 
2017/8/6, 26, 15, , 10, , 
2017/8/7, 32, 10, , 6, , 
2017/8/8, 21, 10, , 5, , 
2017/8/9, 20, 5, , 3, , 
2017/8/10, 12, 9, , 7, , 
2017/8/11, 20, 7, , 7, , 
2017/8/12, 17, 10, , 11, , 
2017/8/13, 27, 16, , 11, , 
2017/8/14, 40, 18, , 5, , 
2017/8/15, 42, 24, , 16, , 
2017/8/16, 55, 20, , 13, , 
2017/8/17, 44, 23, , 20, , 
2017/8/18, 49, 12, , 5, , 
2017/8/19, 30, 12, , 4, , 
2017/8/20, 29, 15, , 11, , 
2017/8/21, 34, 23, , 11, , 
2017/8/22, 41, 25, , 21, , 
2017/8/23, 51, 22, , 15, , 
2017/8/24, 45, 22, , 18, , 
2017/8/25, 51, 24, , 17, , 
2017/8/26, 47, 18, , 6, , 
2017/8/27, 36, 12, , 12, , 
2017/8/28, 25, 9, , 11, , 
2017/8/29, 21, 11, , 13, , 
2017/8/30, 28, 8, , 8, , 
2017/8/31, 23, 7, , 4, , 
2017/9/1, 20, 6, , 9, , 
2017/9/2, 21, 11, , 20, , 
2017/9/3, 35, 8, , 10, , 
2017/9/4, 23, 12, , 16, , 
2017/9/5, 33, 17, , 58, , 
2017/9/6, 48, , , , , 
2017/9/11, 18, 9, , 11, , 
2017/9/12, 23, 11, , 23, , 
2017/9/13, 27, 14, , 23, , 
2017/9/14, 32, 7, , 3, , 
2017/9/15, 12, 4, , 5, , 
2017/9/16, 12, 6, , 11, , 
2017/9/17, 16, 7, , 13, , 
2017/9/18, 18, 10, , 21, , 
2017/9/19, 24, 11, , 23, , 
2017/9/20, 27, 19, , 32, , 
2017/9/21, 46, 15, , 15, , 
2017/9/22, 39, 12, , 15, , 
2017/9/23, 33, 18, , 25, , 
2017/9/24, 48, 14, , 18, , 
2017/9/25, 34, 8, , 12, , 
2017/9/26, 21, 15, , 24, , 
2017/9/27, 35, 19, , 30, , 
2017/9/28, 45, 22, , 28, , 
2017/9/29, 48, 21, , 25, , 
2017/9/30, 47, 10, , 5, , 
2017/4/1, 13, 6, , 7, , 
2017/4/2, 17, 6, , 10, , 
2017/4/3, 12, 10, , 20, , 
2017/4/4, 24, 8, , 7, , 
2017/4/5, 17, 10, , 8, , 
2017/4/6, 27, 12, , 14, , 
2017/4/7, 33, 15, , 15, , 
2017/4/8, 43, 11, , 11, , 
2017/4/9, 33, 13, , 14, , 
2017/4/10, 35, 14, , 19, , 
2017/4/11, 35, 16, , 18, , 
2017/4/12, 38, 18, , 17, , 
2017/4/13, 47, 27, , 15, , 
2017/4/14, 50, 11, , 10, , 
2017/4/15, 28, 11, , 6, , 
2017/4/16, 31, 16, , 23, , 
