date, pm25, pm10, o3, no2, so2, co
2019/2/7, 86, 37, 15, 37, , 
2019/2/8, 77, 29, 15, 29, , 
2019/2/9, 69, 18, 23, 11, , 
2019/2/10, 53, 13, 22, 26, , 
2019/2/11, 32, 16, 21, 30, , 
2019/2/12, 36, 29, 17, 43, , 
2019/2/13, 61, 32, 20, 41, , 
2019/2/14, 66, 38, 15, 46, , 
2019/2/15, 75, 34, 22, 34, , 
2019/2/16, 68, 24, , 38, , 
2019/2/17, 56, 30, 19, 38, , 
2019/2/18, 62, 37, 26, 37, , 
2019/2/19, 66, 41, , 38, , 
2019/2/20, 71, 45, , 41, , 
2019/2/21, 76, 44, , 44, , 
2019/2/22, 71, 38, , 42, , 
2019/2/23, 68, 38, , 37, , 
2019/2/24, 70, 36, , 44, , 
2019/2/25, 71, 38, , 46, , 
2019/2/26, 72, 31, , 43, , 
2019/2/27, 60, 29, , 49, , 
2019/2/28, 60, 35, , 37, , 
2019/3/1, 67, 27, , 37, , 
2019/3/2, 60, 21, , 22, , 
2019/3/3, 52, 15, , 11, , 
2019/3/4, 38, 13, , 15, , 
2019/3/5, 28, 13, , 14, , 
2019/3/6, 32, 9, , 20, , 
2019/3/7, 21, 15, , 32, , 
2019/3/8, 34, 17, , 34, , 
2019/3/9, 47, 22, , 24, , 
2019/3/10, 59, 16, , 32, , 
2019/3/11, 48, 19, , 25, , 
2019/3/12, 46, 15, , 20, , 
2019/3/13, 38, 15, , 31, , 
2019/3/14, 28, 20, , 43, , 
2019/3/15, 44, 26, , 28, , 
2019/3/16, 58, 19, , 24, , 
2019/3/17, 47, 17, , 20, , 
2019/3/18, 30, 11, , 21, , 
2019/3/19, 18, 10, , 24, , 
2019/3/20, 18, 14, , 30, , 
2019/3/21, 31, 23, , 38, , 
2019/3/22, 53, 25, , 27, , 
2019/3/23, 55, 22, , 29, , 
2019/3/24, 53, 24, , 32, , 
2019/3/25, 53, 23, , 22, , 
2019/3/26, 38, 18, , 32, , 
2019/3/27, 33, 21, , 36, , 
2019/3/28, 44, 25, , 34, , 
2019/3/29, 47, 19, , 25, , 
2019/3/30, 43, 21, , 23, , 
2019/3/31, 51, 12, , 28, , 
2018/10/1, 48, 22, 23, 31, , 
2018/10/2, 39, 31, 18, 39, , 
2018/10/3, 48, 41, 17, 45, , 
2018/10/4, 59, 45, 22, 50, , 
2018/10/5, 70, 46, 28, 33, , 
2018/10/6, 72, 23, 22, 14, , 
2018/10/7, 38, 16, 16, 23, , 
2018/10/8, 29, 17, 18, 23, , 
2018/10/9, 32, 22, 16, 30, , 
2018/10/10, 51, 30, 11, 29, , 
2018/10/11, 66, 21, 17, 21, , 
2018/10/12, 54, 25, 18, 27, , 
2018/10/13, 63, 23, 24, 11, , 
2018/10/14, 56, 11, 20, 18, , 
2018/10/15, 27, 22, 16, 30, , 
2018/10/16, 51, 27, 18, 32, , 
2018/10/17, 59, 25, 14, 33, , 
2018/10/18, 56, 14, 17, 21, , 
2018/10/19, 41, 16, 17, 21, , 
2018/10/20, 43, 21, 17, 21, , 
2018/10/21, 49, 31, 13, 33, , 
2018/10/22, 62, 35, 20, 36, , 
2018/10/23, 68, 45, 11, 44, , 
2018/10/24, 81, 55, 12, 45, , 
2018/10/25, 86, 50, 6, 42, , 
2018/10/26, 81, 27, 19, 23, , 
2018/10/27, 64, 11, 21, 16, , 
2018/10/28, 30, 9, 23, 13, , 
2018/10/29, 22, 11, 19, 20, , 
2018/10/30, 32, 10, 16, 15, , 
2018/10/31, 32, 21, 14, 24, , 
2018/11/1, 55, 16, 16, 18, , 
2018/11/2, 44, 21, 15, 31, , 
2018/11/3, 54, 22, 15, 19, , 
2018/11/4, 60, 14, 17, 14, , 
2018/11/5, 44, 11, 17, 12, , 
2018/11/6, 27, 14, 14, 22, , 
2018/11/7, 36, 25, 13, 30, , 
2018/11/8, 62, 13, 18, 7, , 
2018/11/9, 36, 9, 16, 10, , 
2018/11/10, 22, 13, 17, 15, , 
2018/11/11, 34, 17, 11, 27, , 
2018/11/12, 47, 31, 6, 32, , 
2018/11/13, 67, 38, 7, 28, , 
2018/11/14, 69, 29, 9, 28, , 
2018/11/15, 63, 26, 6, 27, , 
2018/11/16, 60, 22, 6, 20, , 
2018/11/17, 55, 21, 4, 19, , 
2018/11/18, 54, 13, 4, 19, , 
2018/11/19, 36, 11, 19, 12, , 
2018/11/20, 31, 13, 24, 19, , 
2018/11/21, 35, 20, 10, 30, , 
2018/11/22, 52, 17, 21, 22, , 
2018/11/23, 45, 25, 6, 30, , 
2018/11/24, 62, 22, 21, 15, , 
2018/11/25, 58, 8, 28, 11, , 
2018/11/26, 20, 24, 13, 29, , 
2018/11/27, 54, 40, 4, 33, , 
2018/11/28, 85, 48, 3, 33, , 
2018/11/29, 97, 38, 11, 33, , 
2018/11/30, 80, 31, 9, 30, , 
2018/12/1, 69, 32, 5, 26, , 
2018/12/2, 73, 40, 7, 26, , 
2018/12/3, 96, 45, 3, 34, , 
2018/12/4, 100, 50, 4, 39, , 
2018/12/5, 102, 54, 6, 31, , 
2018/12/6, 113, 42, 3, 27, , 
2018/12/7, 94, 36, 12, 28, , 
2018/12/8, 85, 39, 6, 34, , 
2018/12/9, 94, 44, 2, 42, , 
2018/12/10, 94, 43, 2, 36, , 
2018/12/11, 86, 47, 9, 27, , 
2018/12/12, 96, 24, 27, 15, , 
2018/12/13, 65, 10, 23, 16, , 
2018/12/14, 26, 23, 15, 27, , 
2018/12/15, 55, 15, 22, 12, , 
2018/12/16, 39, 26, 15, 36, , 
2018/12/17, 52, 33, 2, 32, , 
2018/12/18, 68, 26, 15, 23, , 
2018/12/19, 63, 18, 9, 23, , 
2018/12/20, 49, 20, 11, 22, , 
2018/12/21, 57, 26, 7, 24, , 
2018/12/22, 71, 26, 5, 19, , 
2018/12/23, 73, 32, 3, 33, , 
2018/12/24, 81, 33, 6, 31, , 
2018/12/25, 81, 33, 5, 32, , 
2018/12/26, 74, 44, 2, 35, , 
2018/12/27, 95, 47, 7, 32, , 
2018/12/28, 101, 34, 12, 28, , 
2018/12/29, 76, 30, 9, 37, , 
2018/12/30, 68, , , , , 
2018/7/1, 39, 19, 37, 18, , 
2018/7/2, 43, 21, 38, 20, , 
2018/7/3, 49, 23, 35, 22, , 
2018/7/4, 50, 24, 40, 18, , 
2018/7/5, 48, 22, 36, 22, , 
2018/7/6, 49, 25, 41, 23, , 
2018/7/7, 55, 26, 44, 19, , 
2018/7/8, 57, 24, 40, 22, , 
2018/7/9, 55, 24, 48, 22, , 
2018/7/10, 56, 26, 45, 20, , 
2018/7/11, 60, 27, 45, 27, , 
2018/7/12, 57, 32, 38, 22, , 
2018/7/13, 62, 32, 43, 19, , 
2018/7/14, 62, 27, 37, 15, , 
2018/7/15, 55, 19, 40, 13, , 
2018/7/16, 47, 25, 39, 29, , 
2018/7/17, 53, 36, 41, 25, , 
2018/7/18, 60, 32, 38, 27, , 
2018/7/19, 60, 27, 38, 21, , 
2018/7/20, 56, 19, 42, 15, , 
2018/7/21, 47, 21, 46, 19, , 
2018/7/22, 49, 32, 41, 25, , 
2018/7/23, 62, 25, 39, 23, , 
2018/7/24, 54, 28, 42, 24, , 
2018/7/25, 56, 34, 39, 30, , 
2018/7/26, 62, 31, 40, 26, , 
2018/7/27, 60, 23, 45, 19, , 
2018/7/28, 53, 20, 40, 13, , 
2018/7/29, 41, 23, 38, 25, , 
2018/7/30, 49, 28, 43, 30, , 
2018/7/31, 56, 38, 53, 38, , 
2018/8/1, 70, 52, 42, 47, , 
2018/8/2, 85, 60, 39, 34, , 
2018/8/3, 93, 55, 46, 20, , 
2018/8/4, 82, 47, 54, 17, , 
2018/8/5, 72, 50, 44, 33, , 
2018/8/6, 80, 65, 37, 24, , 
2018/8/7, 90, 52, 40, 21, , 
2018/8/8, 70, 32, 38, 16, , 
2018/8/9, 52, 30, 38, 17, , 
2018/8/10, 44, 33, 41, 19, , 
2018/8/11, 59, 42, 43, 21, , 
2018/8/12, 71, 31, 34, 19, , 
2018/8/13, 58, 22, 40, 25, , 
2018/8/14, 50, 25, 48, 18, 2, 
2018/8/15, 51, 33, 45, 26, 3, 
2018/8/16, 60, 30, 60, 21, 3, 
2018/8/17, 59, 22, 52, 12, 2, 
2018/8/18, 50, 20, 50, 20, 2, 
2018/8/19, 48, 26, 55, 30, 3, 
2018/8/20, 55, 28, 45, 30, 3, 
2018/8/21, 57, 27, 47, 28, , 
2018/8/22, 56, 34, 45, 29, , 
2018/8/23, 59, 31, 45, 22, , 
2018/8/24, 61, 24, 45, 16, , 
2018/8/25, 54, 26, 44, 21, , 
2018/8/26, 54, 35, 41, 39, , 
2018/8/27, 68, 46, 34, 29, , 
2018/8/28, 75, 43, 40, 34, , 
2018/8/29, 70, 41, 37, 31, , 
2018/8/30, 66, 41, 42, 26, , 
2018/8/31, 66, 31, 44, 26, , 
2018/9/1, 60, 44, 41, 22, , 
2018/9/2, 69, 51, 34, 27, , 
2018/9/3, 74, 50, 34, 27, , 
2018/9/4, 77, 43, 29, 19, , 
2018/9/5, 67, 34, 28, 25, , 
2018/9/6, 58, 28, 28, 26, , 
2018/9/7, 57, 24, 24, 21, , 
2018/9/8, 57, 25, 32, 26, , 
2018/9/9, 61, 19, 28, 26, , 
2018/9/10, 51, 21, 30, 27, , 
2018/9/11, 52, 29, 33, 33, , 
2018/9/12, 59, 33, 34, 43, , 
2018/9/13, 68, 29, 36, 38, , 
2018/9/14, 62, 26, 34, 24, , 
2018/9/15, 54, 18, 37, 29, , 
2018/9/16, 42, 26, 30, 30, , 
2018/9/17, 57, 27, 30, 29, , 
2018/9/18, 57, 29, 33, 37, , 
2018/9/19, 61, 32, 29, 40, , 
2018/9/20, 64, 34, 31, 43, , 
2018/9/21, 66, 32, 35, 34, , 
2018/9/22, 63, 28, 38, 35, , 
2018/9/23, 60, 21, 24, 28, , 
2018/9/24, 47, 25, 28, 32, , 
2018/9/25, 49, 26, 23, 22, , 
2018/9/26, 51, 31, 27, 37, , 
2018/9/27, 60, 40, 25, 47, , 
2018/9/28, 69, 38, 31, 43, , 
2018/9/29, 67, 35, 32, 35, , 
2018/9/30, 65, 23, 25, 28, , 
2018/4/1, 25, 15, 29, 22, , 
2018/4/2, 47, 10, 29, 12, , 
2018/4/3, 33, 9, 32, 9, , 
2018/4/4, 20, 22, 25, 33, , 
2018/4/5, 47, 26, 12, 39, , 
2018/4/6, 57, 48, 29, 20, , 
2018/4/7, 42, 15, 30, 9, , 
2018/4/8, 23, 7, 34, 12, , 
2018/4/9, 21, 7, 27, 16, , 
2018/4/10, 20, 6, 32, 12, , 
2018/4/11, 18, 8, 30, 17, , 
2018/4/12, 27, 9, 30, 20, , 
2018/4/13, 27, 13, 33, 25, , 
2018/4/14, 39, 12, 27, 14, , 
2018/4/15, 38, 9, 34, 11, , 
2018/4/16, 24, 20, 26, 32, , 
2018/4/17, 49, 26, 31, 34, , 
2018/4/18, 59, 33, 35, 27, , 
2018/4/19, 58, 42, 29, 24, , 
2018/4/20, 65, 44, 25, 25, , 
2018/4/21, 68, 42, 29, 29, , 
2018/4/22, 69, 41, , 32, , 
2018/4/23, 68, 39, , 33, , 
2018/4/24, 64, 42, , 30, , 
2018/4/25, 67, 45, 29, 30, , 
2018/4/26, 61, 39, 34, 15, , 
2018/4/27, 56, 19, 34, 9, , 
2018/4/28, 34, 11, 33, 7, , 
2018/4/29, 22, 7, 32, 14, , 
2018/4/30, 17, 7, 35, 12, , 
2018/5/1, 21, 10, 36, 21, , 
2018/5/2, 31, 12, 28, 25, , 
2018/5/3, 35, 13, 28, 22, , 
2018/5/4, 34, 18, 36, 19, , 
2018/5/5, 44, 17, 37, 18, , 
2018/5/6, 45, 19, 24, 27, , 
2018/5/7, 52, 21, 16, 32, , 
2018/5/8, 55, 23, 33, 22, , 
2018/5/9, 59, 17, 29, 25, , 
2018/5/10, 46, 24, 32, 24, , 
2018/5/11, 56, 17, 34, 8, , 
2018/5/12, 44, 12, 33, 7, , 
2018/5/13, 22, 9, 27, 14, , 
2018/5/14, 20, 11, 35, 17, , 
2018/5/15, 26, 16, 38, 24, , 
2018/5/16, 42, 20, 40, 26, , 
2018/5/17, 44, 19, 30, 27, , 
2018/5/18, 47, 18, 37, 22, , 
2018/5/19, 52, 13, 40, 15, , 
2018/5/20, 37, 18, 35, 29, , 
2018/5/21, 48, 20, 27, 35, , 
2018/5/22, 53, 24, 37, 29, , 
2018/5/23, 58, 22, 28, 29, , 
2018/5/24, 51, 19, 24, 25, , 
2018/5/25, 47, 16, 35, 19, , 
2018/5/26, 47, 14, 39, 16, , 
2018/5/27, 45, 12, 22, 26, , 
2018/5/28, 41, 17, 23, 29, , 
2018/5/29, 50, 17, 28, 21, , 
2018/5/30, 52, 17, 31, 20, , 
2018/5/31, 49, 20, 29, 25, , 
2018/6/1, 53, 14, 37, 17, , 
2018/6/2, 41, 18, 36, 18, , 
2018/6/3, 55, 14, 27, 11, , 
2018/6/4, 34, 11, 28, 11, , 
2018/6/5, 21, 10, 24, 19, , 
2018/6/6, 27, 18, 33, 26, , 
2018/6/7, 47, 18, 17, 22, , 
2018/6/8, 50, 13, 28, 17, , 
2018/6/9, 40, 15, 26, 17, , 
2018/6/10, 41, 10, 27, 13, , 
2018/6/11, 29, 12, 27, 21, , 
2018/6/12, 31, 14, 29, 21, , 
2018/6/13, 38, 18, 33, 22, , 
2018/6/14, 45, 22, 36, 28, , 
2018/6/15, 51, 18, 36, 17, , 
2018/6/16, 47, 15, 37, 16, , 
2018/6/17, 43, 15, 23, 22, , 
2018/6/18, 33, 20, 40, 21, , 
2018/6/19, 44, 26, 39, 31, , 
2018/6/20, 54, 32, 36, 34, , 
2018/6/21, 59, 32, 40, 36, , 
2018/6/22, 61, 30, 56, 26, , 
2018/6/23, 62, 38, 51, 23, , 
2018/6/24, 68, 48, 49, 26, , 
2018/6/25, 78, 49, 45, 27, , 
2018/6/26, 79, 41, 35, 20, , 
2018/6/27, 70, 34, 34, 25, , 
2018/6/28, 63, 31, 33, 25, , 
2018/6/29, 60, 26, 30, 14, , 
2018/6/30, 54, 18, 33, 7, , 
2018/1/3, 43, 13, 12, 22, , 
2018/1/4, 41, 7, 11, 18, , 
2018/1/5, 21, 5, 18, 16, , 
2018/1/6, 19, 5, 26, 19, , 
2018/1/7, 20, 21, 21, 18, , 
2018/1/8, 55, 26, 10, 40, , 
2018/1/9, 69, 15, 3, 35, , 
2018/1/10, 49, 9, 22, 24, , 
2018/1/11, 19, 23, 24, 18, , 
2018/1/12, 52, 24, 15, 41, , 
2018/1/13, 65, 11, 11, 34, , 
2018/1/14, 33, 20, 18, 20, , 
2018/1/15, 55, 23, 11, 31, , 
2018/1/16, 57, 19, 6, 35, , 
2018/1/17, 50, 32, 13, 31, , 
2018/1/18, 69, 33, 7, 44, , 
2018/1/19, 73, 36, 5, 47, , 
2018/1/20, 80, 14, 6, 44, , 
2018/1/21, 40, 36, 10, 28, , 
2018/1/22, 76, 28, 5, 37, , 
2018/1/23, 66, 38, 5, 38, , 
2018/1/24, 86, 32, 4, 42, , 
2018/1/25, 80, 7, 15, 33, , 
2018/1/26, 16, 9, 22, 16, , 
2018/1/27, 20, 9, 21, 19, , 
2018/1/28, 27, 27, 22, 18, , 
2018/1/29, 57, 29, 12, 42, , 
2018/1/30, 65, 32, 11, 40, , 
2018/1/31, 71, 32, 7, 46, , 
2018/2/1, 67, 12, 17, 38, , 
2018/2/2, 29, 13, 18, 30, , 
2018/2/3, 31, 6, 23, 24, , 
2018/2/4, 19, 7, 20, 18, , 
2018/2/5, 28, 10, 17, 27, , 
2018/2/6, 28, 14, 16, 24, , 
2018/2/7, 33, 16, 14, 29, , 
2018/2/8, 39, 31, 14, 34, , 
2018/2/9, 69, 15, 12, 43, , 
2018/2/10, 36, 21, 22, 30, , 
2018/2/11, 49, 11, 20, 28, , 
2018/2/12, 26, 25, 20, 22, , 
2018/2/13, 47, 9, 22, 32, , 
2018/2/14, 26, 20, 22, 12, , 
2018/2/15, 50, 30, 11, 30, , 
2018/2/16, 79, 31, 7, 27, , 
2018/2/17, 78, 12, 17, 25, , 
2018/2/18, 27, 15, 22, 20, , 
2018/2/19, 35, 17, 19, 27, , 
2018/2/20, 35, 15, 18, 29, , 
2018/2/21, 30, 20, 21, 26, , 
2018/2/22, 47, 26, 17, 32, , 
2018/2/23, 58, 30, 18, 35, , 
2018/2/24, 67, 32, 25, 37, , 
2018/2/25, 74, 34, 25, 40, , 
2018/2/26, 73, 28, 17, 44, , 
2018/2/27, 66, 19, 24, 34, , 
2018/2/28, 59, 9, 12, 31, , 
2018/3/1, 32, 11, 27, 20, , 
2018/3/2, 34, 10, 26, 31, , 
2018/3/3, 30, 8, 33, 14, , 
2018/3/4, 23, 7, 31, 14, , 
2018/3/5, 20, 6, 29, 16, , 
2018/3/6, 17, 9, 24, 15, , 
2018/3/7, 22, 16, 29, 18, , 
2018/3/8, 45, 19, 19, 30, , 
2018/3/9, 55, 11, 12, 30, , 
2018/3/10, 37, 10, 20, 23, , 
2018/3/11, 25, 9, 34, 6, , 
2018/3/12, 19, 14, 31, 10, , 
2018/3/13, 32, 16, 25, 22, , 
2018/3/14, 42, 9, 36, 25, , 
2018/3/15, 23, 8, 36, 11, , 
2018/3/16, 20, 7, 29, 11, , 
2018/3/17, 19, 6, 29, 11, , 
2018/3/18, 20, 8, 35, 10, , 
2018/3/19, 21, 8, 29, 14, , 
2018/3/20, 21, 11, 29, 14, , 
2018/3/21, 29, 12, 31, 18, , 
2018/3/22, 30, 22, 26, 26, , 
2018/3/23, 53, 9, 21, 29, , 
2018/3/24, 20, 5, 32, 6, , 
2018/3/25, 14, 12, 32, 9, , 
2018/3/26, 29, 13, 34, 25, , 
2018/3/27, 31, 29, 25, 22, , 
2018/3/28, 55, 15, 23, 29, , 
2018/3/29, 36, 8, 34, 9, , 
2018/3/30, 23, 4, 37, 4, , 
2018/3/31, 12, 8, 36, 6, , 
2021/1/23, , 8, , 5, , 
2020/12/30, , 8, , 18, , 
2020/7/9, , 13, , 22, , 
2020/8/20, , 6, , 8, , 
2020/9/14, , 13, , 13, , 
2020/6/24, , 22, , 19, , 
2019/12/31, , 39, , 29, , 
2020/1/6, , 44, , 56, , 
2020/2/12, , 19, , 19, , 
2019/11/14, , 5, , 17, , 
2019/11/21, , 12, , 22, , 
2019/7/1, , 22, , 22, , 
2018/12/31, , 39, 9, 35, , 
2019/1/31, , 6, 32, 13, , 
2018/1/2, , 15, 23, 20, , 
2018/1/1, , , 23, 13, , 
2017/10/1, , , 24, 32, , 
2017/10/2, , , 12, 35, , 
2017/10/3, , , 18, 31, , 
2017/10/4, , , 24, 46, , 
2017/10/5, , , 21, 39, , 
2017/10/6, , , 23, 29, , 
2017/10/7, , , 30, 36, , 
2017/10/8, , , 31, 43, , 
2017/10/9, , , 19, 48, , 
2017/10/10, , , 20, 52, , 
2017/10/11, , , 23, 48, , 
2017/10/12, , , 29, 44, , 
2017/10/13, , , 20, 40, , 
2017/10/14, , , 23, 36, , 
2017/10/15, , , 28, 34, , 
2017/10/16, , , 23, 32, , 
2017/10/17, , , 15, 26, , 
2017/10/18, , , 13, 29, , 
2017/10/19, , , 15, 34, , 
2017/10/20, , , 15, 20, , 
2017/10/21, , , 18, 28, , 
2017/10/22, , , 23, 39, , 
2017/10/23, , , 12, 41, , 
2017/10/24, , , 12, 45, , 
2017/10/25, , , 11, 49, , 
2017/10/26, , , 10, 41, , 
2017/10/27, , , 7, 35, , 
2017/10/28, , , 19, 34, , 
2017/10/29, , , 19, 31, , 
2017/10/30, , , 14, 32, , 
2017/10/31, , , 17, 32, , 
2017/11/1, , , 19, 37, , 
2017/11/2, , , 15, 34, , 
2017/11/3, , , 15, 23, , 
2017/11/4, , , 20, 23, , 
2017/11/5, , , 23, 35, , 
2017/11/6, , , 16, 35, , 
2017/11/7, , , 8, 34, , 
2017/11/8, , , 17, 24, , 
2017/11/9, , , 22, 42, , 
2017/11/10, , , 13, 37, , 
2017/11/11, , , 12, 31, , 
2017/11/12, , , 13, 36, , 
2017/11/13, , , 19, 39, , 
2017/11/14, , , 11, 46, , 
2017/11/15, , , 5, 54, , 
2017/11/16, , , 1, 55, , 
2017/11/17, , , 1, 39, , 
2017/11/18, , , 8, 38, , 
2017/11/19, , , 10, 50, , 
2017/11/20, , , 3, 51, , 
2017/11/21, , , 3, 49, , 
2017/11/23, , , 4, 48, , 
2017/11/24, , , 8, 39, , 
2017/11/25, , , 11, 25, , 
2017/11/26, , , 15, 43, , 
2017/11/27, , , 4, 44, , 
2017/11/28, , , , 33, , 
2017/11/29, , , 10, 32, , 
2017/11/30, , , 14, 23, , 
2017/12/1, , , 18, 30, , 
2017/12/2, , , 18, 35, , 
2017/12/3, , , 13, 41, , 
2017/12/4, , , 8, 48, , 
2017/12/5, , , 4, 43, , 
2017/12/6, , , 7, 53, , 
2017/12/7, , , 4, 51, , 
2017/12/8, , , 1, 34, , 
2017/12/9, , , 5, 10, , 
2017/12/10, , , 20, 12, , 
2017/12/11, , , 27, 36, , 
2017/12/12, , , 11, 36, , 
2017/12/13, , , 7, 20, , 
2017/12/14, , , 11, 23, , 
2017/12/15, , , 20, 44, , 
2017/12/16, , , 11, 29, , 
2017/12/17, , , 16, 43, , 
2017/12/18, , , 8, 51, , 
2017/12/19, , , 10, 56, , 
2017/12/20, , , 1, 51, , 
2017/12/21, , , 2, 54, , 
2017/12/22, , , , 37, , 
2017/12/23, , , 10, 32, , 
2017/12/24, , , 8, 26, , 
2017/12/25, , , 4, 20, , 
2017/12/26, , , 19, 10, , 
2017/12/27, , , 24, 19, , 
2017/12/28, , , 18, 17, , 
2017/12/29, , , 21, 21, , 
2017/12/30, , , 18, 19, , 
2017/12/31, , , 24, , , 
2017/7/1, , , 28, 14, , 
2017/7/2, , , 28, 26, , 
2017/7/3, , , 28, 31, , 
2017/7/4, , , 26, 23, , 
2017/7/5, , , 39, 22, , 
2017/7/6, , , 24, 22, , 
2017/7/7, , , 18, 21, , 
2017/7/8, , , 31, 21, , 
2017/7/9, , , 45, 18, , 
2017/7/10, , , 35, 34, , 
2017/7/11, , , 41, 41, , 
2017/7/12, , , 45, 39, , 
2017/7/13, , , 33, 38, , 
2017/7/14, , , 39, 26, , 
2017/7/15, , , 52, 24, , 
2017/7/16, , , 52, 39, , 
2017/7/17, , , 41, 24, , 
2017/7/18, , , 37, 13, , 
2017/7/19, , , 34, 19, , 
2017/7/20, , , 41, 18, , 
2017/7/21, , , 40, 16, , 
2017/7/22, , , 44, 16, , 
2017/7/23, , , 47, 17, , 
2017/7/24, , , 45, 16, , 
2017/7/25, , , 36, 18, , 
2017/7/26, , , 36, 27, , 
2017/7/27, , , 35, 28, , 
2017/7/28, , , 46, 27, , 
2017/7/29, , , 45, 20, , 
2017/7/30, , , 29, 22, , 
2017/7/31, , , 31, 18, , 
2017/8/1, , , 36, 27, , 
2017/8/2, , , 45, 36, , 
2017/8/3, , , 45, 22, , 
2017/8/4, , , 41, 21, , 
2017/8/5, , , 42, 12, , 
2017/8/6, , , 47, 16, , 
2017/8/7, , , 45, 10, , 
2017/8/8, , , 41, 14, , 
2017/8/9, , , 38, 13, , 
2017/8/10, , , 32, 19, , 
2017/8/11, , , 34, 21, , 
2017/8/12, , , 46, 25, , 
2017/8/13, , , 47, 23, , 
2017/8/14, , , 35, 10, , 
2017/8/15, , , 42, 21, , 
2017/8/16, , , 45, 27, , 
2017/8/17, , , 46, 29, , 
2017/8/18, , , 45, 19, , 
2017/8/19, , , 49, 20, , 
2017/8/20, , , 54, 26, , 
2017/8/21, , , 41, 24, , 
2017/8/22, , , 40, 29, , 
2017/8/23, , , 46, 30, , 
2017/8/24, , , 39, 33, , 
2017/8/25, , , 32, 28, , 
2017/8/26, , , 30, 14, , 
2017/8/27, , , 24, 22, , 
2017/8/28, , , 13, 20, , 
2017/8/29, , , 23, 21, , 
2017/8/30, , , 33, 22, , 
2017/8/31, , , 41, 19, , 
2017/9/1, , , 33, 20, , 
2017/9/2, , , 33, 25, , 
2017/9/3, , , 47, 16, , 
2017/9/4, , , 35, 25, , 
2017/9/5, , , 38, 75, , 
2017/9/6, , , , , , 
2017/9/11, , , 24, 17, , 
2017/9/12, , , 27, 38, , 
2017/9/13, , , 29, 35, , 
2017/9/14, , , 26, 18, , 
2017/9/15, , , 22, 12, , 
2017/9/16, , , 30, 21, , 
2017/9/17, , , 34, 18, , 
2017/9/18, , , 31, 32, , 
2017/9/19, , , 28, 39, , 
2017/9/20, , , 30, 43, , 
2017/9/21, , , 31, 40, , 
2017/9/22, , , 29, 29, , 
2017/9/23, , , 38, 38, , 
2017/9/24, , , 40, 31, , 
2017/9/25, , , 31, 31, , 
2017/9/26, , , 28, 41, , 
2017/9/27, , , 31, 45, , 
2017/9/28, , , 27, 46, , 
2017/9/29, , , 29, 34, , 
2017/9/30, , , 28, 21, , 
2017/4/1, , , 39, 14, , 
2017/4/2, , , 37, 21, , 
2017/4/3, , , 34, 31, , 
2017/4/4, , , 35, 19, , 
2017/4/5, , , 32, 22, , 
2017/4/6, , , 40, 25, , 
2017/4/7, , , 39, 33, , 
2017/4/8, , , 14, 29, , 
2017/4/9, , , 45, 29, , 
2017/4/10, , , 37, 31, , 
2017/4/11, , , 40, 28, , 
2017/4/12, , , 48, 22, , 
2017/4/13, , , 44, 14, , 
2017/4/14, , , 39, 13, , 
2017/4/15, , , 42, 14, , 
2017/4/16, , , 41, 26, , 
2017/4/17, , , 41, 22, , 
2017/4/18, , , 38, 15, , 
2017/4/19, , , 35, 16, , 
2017/4/20, , , 34, 19, , 
2017/4/21, , , 39, 19, , 
2017/4/22, , , 39, 26, , 
2017/4/23, , , 45, 31, , 
2017/4/24, , , 38, 19, , 
2017/4/25, , , 40, 10, , 
2017/4/26, , , 40, 14, , 
2017/4/27, , , 36, 14, , 
2017/4/28, , , 36, 15, , 
2017/4/29, , , 27, 10, , 
2017/4/30, , , 37, 6, , 
2017/5/1, , , 40, 19, , 
2017/5/2, , , 41, 26, , 
2017/5/3, , , 37, 40, , 
2017/5/4, , , 31, 21, , 
2017/5/5, , , 35, 7, , 
2017/5/6, , , 39, 17, , 
2017/5/7, , , 42, 28, , 
2017/5/8, , , 40, 28, , 
2017/5/9, , , 44, 8, , 
2017/5/10, , , 40, 10, , 
2017/5/11, , , 35, 12, , 
2017/5/12, , , 31, 10, , 
2017/5/13, , , 36, 11, , 
2017/5/14, , , 37, 16, , 
2017/5/15, , , 42, 23, , 
2017/5/16, , , 39, 16, , 
2017/5/17, , , 41, 9, , 
2017/5/18, , , 34, 12, , 
2017/5/19, , , 40, 22, , 
2017/5/20, , , 44, 29, , 
2017/5/21, , , 34, 30, , 
2017/5/22, , , 43, 29, , 
2017/5/23, , , 40, 25, , 
2017/5/24, , , 41, 33, , 
2017/5/25, , , 40, 27, , 
2017/5/26, , , 40, 22, , 
2017/5/27, , , 37, 13, , 
2017/5/28, , , 38, 11, , 
2017/5/29, , , 33, 20, , 
2017/5/30, , , 37, 21, , 
2017/5/31, , , 40, 25, , 
2017/6/1, , , 44, 30, , 
2017/6/2, , , 40, 12, , 
2017/6/3, , , 41, 9, , 
2017/6/4, , , 36, 14, , 
2017/6/5, , , 36, 8, , 
2017/6/6, , , 38, 24, , 
2017/6/7, , , 44, 27, , 
2017/6/8, , , 39, 24, , 
2017/6/9, , , 39, 25, , 
2017/6/10, , , 44, 32, , 
2017/6/11, , , 47, 32, , 
2017/6/12, , , 35, 22, , 
2017/6/13, , , 43, 23, , 
2017/6/14, , , 46, 22, , 
2017/6/15, , , 36, 15, , 
2017/6/16, , , 54, 18, , 
2017/6/17, , , 48, 14, , 
2017/6/18, , , 49, 15, , 
