date, pm25, pm10, o3, no2, so2, co
2018/11/30, 62, 24, 140, 33, 4, 
2018/12/1, 56, 27, 47, 28, 4, 
2018/12/2, 67, 38, 4, 31, 4, 
2018/12/3, 89, 41, 5, 38, 5, 
2018/12/4, 87, 43, 6, 39, 5, 
2018/12/5, 89, 44, 11, 32, 5, 
2018/12/6, 95, 29, 8, 28, 4, 
2018/12/7, 70, 25, 15, 29, 4, 
2018/12/8, 62, 39, 7, 41, 5, 
2018/12/9, 91, 47, 4, 56, 7, 
2018/12/10, 91, 42, 7, 37, 5, 
2018/12/11, 76, 35, 5, 31, 3, 
2018/12/12, 78, 23, 17, 27, 3, 
2018/12/13, 61, 14, 17, 31, 4, 
2018/12/14, 32, 20, 10, 30, 3, 
2018/12/15, 48, 15, 19, 17, 3, 
2018/12/16, 37, 22, 21, 36, 4, 
2018/12/17, 45, 27, 9, 33, 4, 
2018/12/18, 57, 24, 12, 29, 3, 
2018/12/19, 57, 20, 11, 26, 3, 
2018/12/20, 48, 21, 9, 28, 3, 
2018/12/21, 54, 27, 6, 26, 4, 
2018/12/22, 70, 25, 8, 20, 4, 
2018/12/23, 68, 24, 4, 32, 5, 
2018/12/24, 65, 13, 4, 27, 4, 
2018/12/25, 37, 20, 7, 36, 5, 
2018/12/26, 47, 40, 3, 35, 5, 
2018/12/27, 82, 42, 9, 33, 5, 
2018/12/28, 88, 22, 16, 24, 6, 
2018/12/29, 50, 20, 17, 28, 6, 
2018/12/30, 43, , , , , 
2018/7/1, 48, 21, 36, 22, 2, 
2018/7/2, 47, 28, 40, 28, 2, 
2018/7/3, 54, 30, 34, 32, 2, 
2018/7/4, 57, 26, 45, 24, 2, 
2018/7/5, 46, 23, 44, 23, 2, 
2018/7/6, 46, 29, 48, 23, 2, 
2018/7/7, 59, 28, 51, 17, 2, 
2018/7/8, 62, 28, 43, 23, 2, 
2018/7/9, 60, 29, 53, 20, 2, 
2018/7/10, 65, 31, 44, 25, 2, 
2018/7/11, 65, 30, 56, 23, , 
2018/7/12, 63, 37, 44, 25, 2, 
2018/7/13, 69, 40, 48, 20, 2, 
2018/7/14, 74, 31, 39, 16, 2, 
2018/7/15, 60, 25, 48, 19, 2, 
2018/7/16, 56, 28, 46, 26, 2, 
2018/7/17, 57, 38, 39, 29, 2, 
2018/7/18, 63, 38, 38, 34, 2, 
2018/7/19, 64, 35, 36, 28, , 
2018/7/20, 64, 24, 45, 12, , 
2018/7/21, 55, 24, 54, 14, 2, 
2018/7/22, 54, 32, 43, 27, 2, 
2018/7/23, 63, 35, 38, 26, 2, 
2018/7/24, 69, 35, 43, 31, 2, 
2018/7/25, 64, 39, 42, 35, 2, 
2018/7/26, 70, 39, 38, 34, 2, 
2018/7/27, 71, 31, 48, 19, , 
2018/7/28, 64, 25, 43, 14, , 
2018/7/29, 54, 35, 44, 29, 2, 
2018/7/30, 68, 36, 50, 31, 2, 
2018/7/31, 66, 40, 65, 38, 2, 
2018/8/1, 71, 50, 56, 42, 2, 
2018/8/2, 84, 56, 49, 28, 2, 
2018/8/3, 94, 56, 54, 15, 2, 
2018/8/4, 86, 50, 64, 16, 2, 
2018/8/5, 77, 56, 54, 28, 2, 
2018/8/6, 90, 70, 39, 26, 2, 
2018/8/7, 102, 53, 39, 23, 2, 
2018/8/8, 71, 37, 48, 18, , 
2018/8/9, 61, 30, 43, 15, , 
2018/8/10, 58, 42, 49, 19, 2, 
2018/8/11, 77, 46, 45, 20, 2, 
2018/8/12, 80, 37, 35, 19, 2, 
2018/8/13, 72, 28, 48, 16, 2, 
2018/8/14, 61, 30, 48, 15, 2, 
2018/8/15, 64, 41, 43, 19, 2, 
2018/8/16, 78, 32, 56, 16, 2, 
2018/8/17, 66, 24, 50, 9, , 
2018/8/18, 59, 29, 50, 16, 2, 
2018/8/19, 68, 36, 51, 21, 2, 
2018/8/20, 70, 34, 53, 27, 2, 
2018/8/21, 68, 36, 54, 24, 2, 
2018/8/22, 71, 42, 49, 31, 2, 
2018/8/23, 79, 40, 47, 22, 2, 
2018/8/24, 84, 32, 49, 13, 2, 
2018/8/25, 76, 31, 48, 15, 2, 
2018/8/26, 68, 41, 48, 35, 2, 
2018/8/27, 80, 54, 34, 32, 2, 
2018/8/28, 95, 54, 44, 31, 2, 
2018/8/29, 91, 52, 45, 25, 2, 
2018/8/30, 94, 52, 51, 24, 2, 
2018/8/31, 103, 45, 54, 20, 2, 
2018/9/1, 96, 56, 47, 21, 2, 
2018/9/2, 110, 63, 43, 26, 2, 
2018/9/3, 123, 62, 43, 26, 2, 
2018/9/4, 118, 58, 33, 25, 2, 
2018/9/5, 106, 56, 43, 25, 2, 
2018/9/6, 148, 36, 41, 21, , 
2018/9/7, 78, 22, 31, 21, , 
2018/9/8, 51, 22, 41, 25, 2, 
2018/9/9, 52, 16, 36, 20, 2, 
2018/9/10, 39, 19, 37, 23, 2, 
2018/9/11, 45, 26, 38, 29, 2, 
2018/9/12, 50, 31, 44, 40, 3, 
2018/9/13, 60, 23, 43, 31, 2, 
2018/9/14, 49, 23, 40, 19, 2, 
2018/9/15, 43, 19, 42, 17, 2, 
2018/9/16, 31, 27, 33, 28, 2, 
2018/9/17, 46, 28, 32, 31, 2, 
2018/9/18, 48, 30, 41, 35, 2, 
2018/9/19, 55, 34, 35, 42, 2, 
2018/9/20, 59, 31, 38, 38, 2, 
2018/9/21, 57, 32, 42, 31, 2, 
2018/9/22, 55, 30, 53, 31, 2, 
2018/9/23, 52, 17, 30, 22, 2, 
2018/9/24, 33, 27, 34, 32, 2, 
2018/9/25, 39, 31, 28, 19, 2, 
2018/9/26, 48, 29, 33, 32, 2, 
2018/9/27, 48, 35, 35, 39, 2, 
2018/9/28, 52, 33, 42, 34, 2, 
2018/9/29, 56, 30, 38, 29, 2, 
2018/9/30, 51, 19, 32, 23, 2, 
2018/4/1, 25, 10, 31, 25, 2, 
2018/4/2, 35, 10, 28, 19, 1, 
2018/4/3, 33, 7, 34, 18, , 
2018/4/4, 20, 13, 28, 30, 1, 
2018/4/5, 34, 14, 19, 38, 1, 
2018/4/6, 42, 10, 26, 23, , 
2018/4/7, 31, 7, 28, 17, , 
2018/4/8, 26, 6, 36, 21, , 
2018/4/9, 21, 5, 27, 26, , 
2018/4/10, 19, 6, 26, 30, , 
2018/4/11, 22, 7, 27, 25, , 
2018/4/12, 24, 7, 30, 27, 1, 
2018/4/13, 26, 10, 30, 29, , 
2018/4/14, 36, 8, 25, 19, , 
2018/4/15, 28, 7, 32, 21, , 
2018/4/16, 27, 10, 26, 32, , 
2018/4/17, 33, 15, 35, 36, , 
2018/4/18, 45, 18, 40, 24, , 
2018/4/19, 44, 23, 34, 21, , 
2018/4/20, 50, 23, 28, 21, , 
2018/4/21, 52, 25, 31, 25, , 
2018/4/22, 55, 21, 23, 28, , 
2018/4/23, 48, 18, 28, 26, , 
2018/4/24, 37, 21, 29, 28, , 
2018/4/25, 47, 21, 29, 29, , 
2018/4/26, 47, 19, 29, 25, , 
2018/4/27, 41, 14, 32, 14, , 
2018/4/28, 36, 9, 31, 14, , 
2018/4/29, 24, 5, 30, 18, 1, 
2018/4/30, 17, 5, 36, 15, , 
2018/5/1, 17, 8, 34, 19, , 
2018/5/2, 27, 9, 34, 27, 2, 
2018/5/3, 29, 8, 33, 21, 2, 
2018/5/4, 26, 11, 36, 18, 2, 
2018/5/5, 32, 12, 41, 14, 2, 
2018/5/6, 36, 14, 28, 28, 8, 
2018/5/7, 45, 13, 26, 33, 2, 
2018/5/8, 40, 16, 32, 29, 2, 
2018/5/9, 50, 12, 33, 22, , 
2018/5/10, 40, 15, 29, 28, , 
2018/5/11, 45, 11, 32, 17, , 
2018/5/12, 35, 7, 34, 13, , 
2018/5/13, 23, 7, 34, 17, 2, 
2018/5/14, 24, 6, 43, 13, 2, 
2018/5/15, 21, 10, 44, 21, 2, 
2018/5/16, 30, 12, 47, 27, 2, 
2018/5/17, 34, 14, 38, 26, 2, 
2018/5/18, 45, 11, 43, 20, 2, 
2018/5/19, 38, 10, 47, 17, 2, 
2018/5/20, 35, 12, 41, 26, , 
2018/5/21, 40, 11, 33, 33, 2, 
2018/5/22, 39, 14, 43, 34, 2, 
2018/5/23, 47, 13, 34, 27, 2, 
2018/5/24, 41, 12, 33, 32, 2, 
2018/5/25, 41, 11, 36, 23, 2, 
2018/5/26, 41, 12, 40, 23, 2, 
2018/5/27, 43, 10, 27, 27, 2, 
2018/5/28, 38, 12, 23, 30, 2, 
2018/5/29, 43, 11, 27, 28, 2, 
2018/5/30, 39, 12, 35, 26, , 
2018/5/31, 44, 15, 30, 33, 2, 
2018/6/1, 47, 11, 41, 16, 2, 
2018/6/2, 37, 11, 36, 22, 2, 
2018/6/3, 38, 11, 29, 19, 2, 
2018/6/4, 37, 12, 26, 22, 2, 
2018/6/5, 31, 12, 27, 24, 1, 
2018/6/6, 35, 19, 27, 31, 2, 
2018/6/7, 49, 19, 25, 24, 2, 
2018/6/8, 55, 16, 28, 19, , 
2018/6/9, 45, 16, 26, 21, 2, 
2018/6/10, 43, 13, 27, 21, 2, 
2018/6/11, 37, 15, 28, 25, 2, 
2018/6/12, 41, 14, 35, 18, 2, 
2018/6/13, 36, 17, 37, 20, 2, 
2018/6/14, 43, 25, 43, 28, 2, 
2018/6/15, 56, 19, 41, 14, , 
2018/6/16, 49, 15, 42, 13, , 
2018/6/17, 39, 13, 29, 20, , 
2018/6/18, 32, 20, 46, 21, 2, 
2018/6/19, 41, 26, 48, 26, 2, 
2018/6/20, 52, 28, 46, 27, 2, 
2018/6/21, 50, 31, 52, 32, 2, 
2018/6/22, 57, 31, 63, 23, 2, 
2018/6/23, 63, 39, 55, 21, 2, 
2018/6/24, 66, 52, 57, 28, 2, 
2018/6/25, 75, 53, 53, 29, 2, 
2018/6/26, 79, 46, 34, 27, 2, 
2018/6/27, 72, 36, 34, 27, 2, 
2018/6/28, 64, 32, 40, 22, 2, 
2018/6/29, 61, 28, 36, 16, 2, 
2018/6/30, 56, 21, 34, 14, , 
2018/1/1, 21, 9, 22, 24, 1, 
2018/1/2, 26, 8, 10, 23, 1, 
2018/1/3, 25, 9, 9, 22, 1, 
2018/1/4, 32, 6, 14, 22, 1, 
2018/1/5, 17, 3, 26, 20, 1, 
2018/1/6, 14, 5, 20, 20, 1, 
2018/1/7, 20, 11, 12, 30, 3, 
2018/1/8, 34, 16, 5, 32, 1, 
2018/1/9, 52, 10, 7, 29, 1, 
2018/1/10, 34, 8, 17, 29, 2, 
2018/1/11, 21, 14, 10, 39, 2, 
2018/1/12, 37, 16, 9, 35, 1, 
2018/1/13, 53, 8, 13, 22, 3, 
2018/1/14, 26, 15, 8, 33, 2, 
2018/1/15, 42, 16, 7, 34, 2, 
2018/1/16, 45, 14, 13, 32, 4, 
2018/1/17, 40, 15, 10, 37, 3, 
2018/1/18, 37, 20, 4, 45, 4, 
2018/1/19, 52, 21, 8, 42, 3, 
2018/1/20, 58, 11, 12, 27, 2, 
2018/1/21, 34, 13, 7, 30, 3, 
2018/1/22, 37, 16, 7, 36, 5, 
2018/1/23, 44, 20, 5, 33, 3, 
2018/1/24, 53, 25, 7, 34, 2, 
2018/1/25, 65, 6, 19, 22, 3, 
2018/1/26, 17, 4, 21, 18, 4, 
2018/1/27, 13, 6, 24, 17, 3, 
2018/1/28, 18, 14, 16, 32, 2, 
2018/1/29, 36, 15, 13, 37, 3, 
2018/1/30, 41, 17, 8, 42, 2, 
2018/1/31, 45, 20, 17, 38, 1, 
2018/2/1, 52, 5, 22, 23, 3, 
2018/2/2, 17, 8, 19, 27, , 
2018/2/3, 21, 5, 19, 22, 1, 
2018/2/4, 19, 5, 19, 26, 1, 
2018/2/5, 21, 6, 16, 23, 2, 
2018/2/6, 18, 8, 13, 28, 3, 
2018/2/7, 22, 8, 15, 29, 2, 
2018/2/8, 26, 18, 8, 43, 2, 
2018/2/9, 52, 7, 24, 23, 2, 
2018/2/10, 23, 12, 15, 30, 1, 
2018/2/11, 38, 8, 18, 26, , 
2018/2/12, 24, 10, 16, 30, , 
2018/2/13, 31, 9, 19, 23, 1, 
2018/2/14, 26, 14, 13, 30, 2, 
2018/2/15, 42, 17, 7, 26, 3, 
2018/2/16, 48, 17, 20, 23, 2, 
2018/2/17, 46, 7, 25, 16, 5, 
2018/2/18, 20, 7, 20, 23, 5, 
2018/2/19, 20, 8, 20, 23, 4, 
2018/2/20, 21, 8, 21, 21, 3, 
2018/2/21, 22, 11, 21, 27, 3, 
2018/2/22, 33, 14, 20, 28, 2, 
2018/2/23, 40, 21, 25, 36, 2, 
2018/2/24, 55, 23, 25, 34, 2, 
2018/2/25, 60, 24, 17, 46, 3, 
2018/2/26, 59, 19, 25, 34, 2, 
2018/2/27, 55, 14, 13, 33, 1, 
2018/2/28, 52, 6, 24, 20, , 
2018/3/1, 26, 10, 20, 31, 1, 
2018/3/2, 40, 8, 28, 19, 1, 
2018/3/3, 34, 5, 26, 16, 1, 
2018/3/4, 18, 6, 28, 24, 1, 
2018/3/5, 21, 9, 23, 24, 1, 
2018/3/6, 32, 8, 23, 24, 2, 
2018/3/7, 31, 10, 22, 27, 1, 
2018/3/8, 36, 11, 14, 27, 1, 
2018/3/9, 37, 6, 19, 21, 1, 
2018/3/10, 22, 6, 30, 13, 1, 
2018/3/11, 22, 8, 28, 19, 2, 
2018/3/12, 23, 11, 17, 26, 1, 
2018/3/13, 33, 10, 29, 25, 1, 
2018/3/14, 35, 7, 32, 21, 1, 
2018/3/15, 24, 7, 23, 22, 1, 
2018/3/16, 23, 7, 22, 21, 2, 
2018/3/17, 26, 7, 29, 21, 2, 
2018/3/18, 24, 7, 26, 23, 2, 
2018/3/19, 25, 6, 27, 19, 4, 
2018/3/20, 20, 7, 32, 19, 4, 
2018/3/21, 23, 10, 26, 29, 2, 
2018/3/22, 30, 15, 17, 35, 3, 
2018/3/23, 45, 7, 28, 15, 3, 
2018/3/24, 20, 5, 32, 17, 3, 
2018/3/25, 16, 7, 29, 26, 4, 
2018/3/26, 23, 9, 22, 25, 3, 
2018/3/27, 27, 13, 22, 27, 3, 
2018/3/28, 38, 8, 32, 13, 2, 
2018/3/29, 26, 6, 35, 11, 2, 
2018/3/30, 19, 4, 32, 15, 3, 
2018/3/31, 16, 7, 32, 22, 3, 
2017/10/1, 32, 12, 14, 26, 6, 
2017/10/2, 33, 13, 20, 28, 6, 
2017/10/3, 35, 14, 25, 26, 6, 
2017/10/4, 40, 14, 24, 40, 6, 
2017/10/5, 36, 10, 25, 29, 6, 
2017/10/6, 27, 10, 32, 27, 6, 
2017/10/7, 23, 16, 30, 35, 6, 
2017/10/8, 39, 10, 21, 38, 6, 
2017/10/9, 22, 12, 22, 39, 3, 
2017/10/10, 26, 22, 23, 53, 1, 
2017/10/11, 54, 26, 36, 46, 1, 
2017/10/12, 64, 22, 20, 37, , 
2017/10/13, 49, 22, 26, 40, 1, 
2017/10/14, 43, 21, 34, 32, , 
2017/10/15, 50, 19, 25, 28, , 
2017/10/16, 44, 15, 19, 26, , 
2017/10/17, 44, 8, 13, 24, , 
2017/10/18, 24, 12, 13, 32, , 
2017/10/19, 35, 12, 19, 29, 1, 
2017/10/20, 35, 13, 19, 21, 1, 
2017/10/21, 36, 9, 27, 21, 1, 
2017/10/22, 25, 13, 19, 36, 2, 
2017/10/23, 31, 17, 14, 41, 1, 
2017/10/24, 41, 19, 15, 46, 2, 
2017/10/25, 43, 22, 15, 49, 2, 
2017/10/26, 52, 23, 14, 34, 1, 
2017/10/27, 44, 10, 23, 24, 1, 
2017/10/28, 29, 9, 25, 23, 1, 
2017/10/29, 28, 9, 18, 23, 1, 
2017/10/30, 24, 15, 21, 29, 1, 
2017/10/31, 40, 13, 21, 28, 2, 
2017/11/1, 38, 15, 18, 31, 2, 
2017/11/2, 39, 17, 17, 31, 1, 
2017/11/3, 46, 9, 19, 23, 1, 
2017/11/4, 29, 7, 24, 22, 2, 
2017/11/5, 24, 7, 20, 25, 2, 
2017/11/6, 19, 11, 15, 32, 2, 
2017/11/7, 30, 11, 19, 33, 3, 
2017/11/8, 30, 3, 25, 17, 3, 
2017/11/9, 11, 10, 14, 33, 3, 
2017/11/10, 30, 14, 12, 38, 3, 
2017/11/11, 43, 14, 12, 33, 4, 
2017/11/12, 42, 10, 23, 31, 3, 
2017/11/13, 31, 13, 17, 36, 3, 
2017/11/14, 35, 19, 6, 45, 4, 
2017/11/15, 49, 27, 3, 55, 5, 
2017/11/16, 66, 24, 3, 54, 5, 
2017/11/17, 58, 17, 13, 43, 6, 
2017/11/18, 44, 16, 11, 37, 4, 
2017/11/19, 46, 22, 5, 46, 4, 
2017/11/20, 56, 25, 6, 51, 5, 
2017/11/21, 66, 41, 1, 72, 9, 
2017/11/22, 93, 26, 5, 53, 5, 
2017/11/23, 64, 20, 7, 43, 3, 
2017/11/24, 53, 18, 10, 35, 3, 
2017/11/25, 49, 4, 17, 20, 4, 
2017/11/26, 15, 13, 13, 35, 4, 
2017/11/27, 35, 23, 1, 44, 4, 
2017/11/28, 62, 14, 16, 30, 4, 
2017/11/29, 41, 6, 19, 26, 4, 
2017/11/30, 18, 6, 16, 29, 3, 
2017/12/1, 19, 5, 13, 28, 3, 
2017/12/2, 17, 5, 19, 25, 5, 
2017/12/3, 17, 11, 12, 37, 5, 
2017/12/4, 38, 11, 11, 38, 5, 
2017/12/5, 37, 16, 10, 39, 6, 
2017/12/6, 52, 23, 6, 42, 6, 
2017/12/7, 70, 33, 4, 41, 6, 
2017/12/8, 91, 25, 7, 32, 5, 
2017/12/9, 72, 7, 19, 17, 2, 
2017/12/10, 23, 5, 26, 21, 2, 
2017/12/11, 16, 10, 15, 31, 3, 
2017/12/12, 27, 14, 7, 36, 3, 
2017/12/13, 42, 9, 10, 24, , 
2017/12/14, 31, 6, 14, 28, 2, 
2017/12/15, 19, 9, 17, 32, 2, 
2017/12/16, 28, 4, 16, 23, 3, 
2017/12/17, 14, 17, 8, 40, 2, 
2017/12/18, 43, 14, 12, 41, 3, 
2017/12/19, 40, 29, 3, 59, 4, 
2017/12/20, 74, 17, 5, 45, 3, 
2017/12/21, 49, 33, 2, 57, 4, 
2017/12/22, 86, 12, 14, 33, 3, 
2017/12/23, 41, 14, 13, 28, 2, 
2017/12/24, 49, 15, 7, 23, 1, 
2017/12/25, 56, 9, 19, 25, 1, 
2017/12/26, 31, 5, 21, 22, 1, 
2017/12/27, 14, 7, 16, 27, 1, 
2017/12/28, 20, 8, 16, 27, 1, 
2017/12/29, 27, 8, 14, 23, 1, 
2017/12/30, 27, , , , , 
2017/7/1, 20, 7, 29, 12, , 
2017/7/2, 20, 13, 28, 20, 4, 
2017/7/3, 27, 19, 23, 22, 4, 
2017/7/4, 35, 28, 36, 21, 5, 
2017/7/5, 49, 17, 22, 24, 4, 
2017/7/6, 29, 16, 19, 22, 4, 
2017/7/7, 39, 17, 27, 21, 4, 
2017/7/8, 45, 20, 39, 28, 4, 
2017/7/9, 48, 16, 24, 27, 4, 
2017/7/10, 43, 15, 34, 31, 4, 
2017/7/11, 38, 22, 35, 42, 5, 
2017/7/12, 53, 32, 27, 46, 5, 
2017/7/13, 62, 34, 27, 35, 5, 
2017/7/14, 61, 21, 52, 20, 5, 
2017/7/15, 45, 20, 49, 17, 4, 
2017/7/16, 46, 21, 32, 30, 5, 
2017/7/17, 45, 34, 34, 28, 5, 
2017/7/18, 57, 20, 25, 22, 5, 
2017/7/19, 38, 15, 37, 25, 5, 
2017/7/20, 37, 17, 32, 26, 5, 
2017/7/21, 39, 16, 40, 23, 5, 
2017/7/22, 41, 18, 41, 19, 5, 
2017/7/23, 45, 18, 38, 17, 5, 
2017/7/24, 42, 12, 35, 13, 5, 
2017/7/25, 31, 13, 32, 22, , 
2017/7/26, 29, 20, 32, 29, 5, 
2017/7/27, 47, 26, 34, 43, 5, 
2017/7/28, 63, 16, 39, 32, 5, 
2017/7/29, 37, 28, 23, 26, 5, 
2017/7/30, 46, 36, 21, 25, 5, 
2017/7/31, 55, 18, 28, 22, 5, 
2017/8/1, 37, 23, 40, 25, 5, 
2017/8/2, 46, 22, 39, 28, 5, 
2017/8/3, 40, 19, 39, 25, 5, 
2017/8/4, 48, 23, 35, 23, 5, 
2017/8/5, 59, 17, 38, 12, 5, 
2017/8/6, 37, 23, 32, 21, 5, 
2017/8/7, 45, 13, 36, 14, , 
2017/8/8, 30, 15, 32, 12, , 
2017/8/9, 33, 8, 29, 10, 5, 
2017/8/10, 21, 8, 34, 14, 5, 
2017/8/11, 17, 10, 43, 12, 5, 
2017/8/12, 25, 13, 44, 20, 5, 
2017/8/13, 27, 16, 34, 17, 5, 
2017/8/14, 29, 24, 34, 13, 5, 
2017/8/15, 40, 28, 40, 24, 6, 
2017/8/16, 51, 20, 41, 21, 5, 
2017/8/17, 43, 24, 36, 31, 6, 
2017/8/18, 53, 14, 39, 15, 5, 
2017/8/19, 33, 13, 44, 15, 5, 
2017/8/20, 30, 15, 35, 19, 5, 
2017/8/21, 30, 25, 33, 19, 5, 
2017/8/22, 46, 27, 32, 32, 6, 
2017/8/23, 55, 21, 28, 27, 6, 
2017/8/24, 45, 23, 22, 30, 6, 
2017/8/25, 50, 25, 22, 25, 6, 
2017/8/26, 44, 18, 18, 14, 6, 
2017/8/27, 36, 12, 11, 20, 6, 
2017/8/28, 27, 11, 20, 17, 6, 
2017/8/29, 32, 10, 25, 20, 6, 
2017/8/30, 29, 8, 35, 17, 6, 
2017/8/31, 26, 9, 30, 14, 6, 
2017/9/1, 30, 6, 30, 14, 6, 
2017/9/2, 20, 14, 37, 31, 6, 
2017/9/3, 41, 10, 24, 20, 6, 
2017/9/4, 31, 13, 30, 23, 6, 
2017/9/5, 38, 23, 4, 55, , 
2017/9/6, 56, , , , , 
2017/9/11, 23, , 8, 14, 5, 
2017/9/13, 34, 16, 21, 33, 5, 
2017/9/14, 40, 7, 24, 13, 5, 
2017/9/15, 19, 5, 28, 12, 6, 
2017/9/16, 16, 8, 31, 21, 5, 
2017/9/17, 17, 10, 23, 24, 5, 
2017/9/18, 25, 14, 27, 33, 5, 
2017/9/19, 36, 13, 28, 36, 5, 
2017/9/20, 31, 21, 29, 48, 6, 
2017/9/21, 52, 16, 33, 31, 6, 
2017/9/22, 43, 14, 38, 26, 6, 
2017/9/23, 38, 22, 36, 41, 6, 
2017/9/24, 55, 16, 23, 35, 6, 
2017/9/25, 39, 12, 29, 24, 6, 
2017/9/26, 33, 16, 29, 39, 6, 
2017/9/27, 37, 22, 30, 46, 6, 
2017/9/28, 52, 22, 29, 43, 6, 
2017/9/29, 53, 20, 24, 38, 6, 
2017/9/30, 50, 10, 24, 16, 6, 
2017/4/1, 18, 8, 35, 19, 2, 
2017/4/2, 18, 9, 34, 21, 2, 
2017/4/3, 17, 13, 34, 35, 2, 
2017/4/4, 27, 10, 30, 20, 2, 
2017/4/5, 24, 13, 38, 21, 2, 
2017/4/6, 32, 17, 36, 24, 2, 
2017/4/7, 34, 21, 47, 23, 2, 
2017/4/8, 45, 16, 43, 21, 2, 
2017/4/9, 34, 20, 34, 24, 2, 
2017/4/10, 39, 19, 35, 31, 2, 
2017/4/11, 38, 22, 36, 32, 2, 
2017/4/12, 44, 28, 37, 31, 2, 
2017/4/13, 54, 38, 31, 26, 2, 
2017/4/14, 53, 17, 34, 22, 2, 
2017/4/15, 34, 17, 36, 14, 2, 
2017/4/16, 34, 25, 32, 34, 3, 
2017/4/17, 47, 17, 36, 23, 2, 
2017/4/18, 30, 15, 32, 17, 2, 
2017/4/19, 24, 13, 32, 17, , 
2017/4/20, 28, 13, 38, 20, 2, 
2017/4/21, 24, 12, 37, 20, 2, 
2017/4/22, 22, 18, 41, 26, 2, 
2017/4/23, 38, 28, 31, 33, 3, 
2017/4/24, 41, 40, 27, 29, 2, 
2017/4/25, 52, 19, 29, 21, , 
2017/4/26, 38, 9, 33, 16, 3, 
2017/4/27, 22, 11, 34, 16, 3, 
2017/4/28, 28, 9, 23, 18, 3, 
2017/4/29, 28, 10, 28, 19, 2, 
2017/4/30, 30, 8, 35, 13, 2, 
2017/5/1, 18, 12, 35, 21, 2, 
2017/5/2, 30, 13, 32, 25, 2, 
2017/5/3, 30, 23, 26, 38, 3, 
2017/5/4, 46, 21, 22, 29, 2, 
2017/5/5, 40, 10, 31, 17, , 
2017/5/6, 23, 10, 36, 19, 2, 
2017/5/7, 23, 17, 32, 27, 3, 
2017/5/8, 36, 23, 31, 32, 3, 
2017/5/9, 44, 14, 29, 20, 2, 
2017/5/10, 27, 9, 23, 23, 2, 
2017/5/11, 21, 10, 23, 24, 2, 
2017/5/12, 24, 11, 26, 19, 2, 
2017/5/13, 26, 12, 29, 20, 2, 
2017/5/14, 29, 15, 36, 22, 3, 
2017/5/15, 34, 20, 36, 31, 3, 
2017/5/16, 44, 19, 36, 28, 3, 
2017/5/17, 40, 14, 25, 21, 3, 
2017/5/18, 36, 11, 30, 23, 3, 
2017/5/19, 27, 12, 40, 21, 3, 
2017/5/20, 30, 17, 27, 29, 3, 
2017/5/21, 35, 27, 35, 32, 3, 
2017/5/22, 47, 25, 38, 26, 3, 
2017/5/23, 42, 22, 38, 27, 3, 
2017/5/24, 39, 27, 39, 31, 3, 
2017/5/25, 47, 38, 33, 32, 3, 
2017/5/26, 52, 31, 35, 23, 3, 
2017/5/27, 46, 25, 37, 16, 3, 
2017/5/28, 39, 22, 27, 23, 3, 
2017/5/29, 43, 17, 34, 20, 3, 
2017/5/30, 40, 18, 34, 24, 3, 
2017/5/31, 35, 24, 39, 26, 3, 
2017/6/1, 47, 31, 33, 35, 3, 
2017/6/2, 50, 21, 32, 17, , 
2017/6/3, 45, 14, 29, 12, , 
2017/6/4, 34, 13, 27, 21, , 
2017/6/5, 26, 13, 31, 20, 3, 
2017/6/6, 24, 18, 38, 24, 4, 
2017/6/7, 32, 32, 36, 31, 4, 
2017/6/8, 51, 29, 33, 31, 3, 
2017/6/9, 45, 28, 40, 27, 3, 
2017/6/10, 49, 34, 44, 29, 4, 
2017/6/11, 55, 27, 37, 29, 4, 
2017/6/12, 47, 25, 41, 24, 3, 
2017/6/13, 44, 37, 40, 35, 4, 
2017/6/14, 54, 45, 32, 44, 4, 
2017/6/15, 67, 31, 42, 29, 3, 
2017/6/16, 49, 31, 45, 30, 4, 
2017/6/17, 63, 22, 50, 20, , 
2017/6/18, 48, 31, 37, 24, 4, 
2017/6/19, 47, 24, 37, 24, 3, 
2017/6/20, 47, 26, 37, 28, 4, 
2017/6/21, 50, 34, 37, 39, 4, 
2017/6/22, 59, 29, 30, 36, 4, 
2017/6/23, 51, 25, 27, 27, 4, 
2017/6/24, 43, 28, 30, 23, 4, 
2017/6/25, 47, 22, 29, 24, , 
2017/6/26, 42, 18, 24, 28, 4, 
2017/6/27, 42, 12, 19, 20, , 
2017/6/28, 26, 9, 26, 18, , 
2017/6/29, 22, 7, 24, 15, 4, 
2017/6/30, 19, 7, 30, 8, 4, 
2017/1/2, 68, 33, 6, 35, 6, 
2017/1/3, 80, 37, 5, 40, 6, 
2017/1/4, 86, 31, 5, 35, 5, 
2017/1/5, 70, 22, 14, 38, 7, 
2017/1/6, 56, 17, 10, 33, 5, 
2017/1/7, 45, 28, 4, 36, 6, 
2017/1/8, 72, 22, 6, 40, 6, 
2017/1/9, 55, 33, 3, 44, 8, 
2017/1/10, 79, 14, 12, 34, 6, 
2017/1/11, 38, 24, 6, 36, 5, 
2017/1/12, 60, 9, 19, 23, 5, 
2017/1/13, 25, 8, 19, 28, 5, 
2017/1/14, 20, 9, 22, 27, 4, 
2017/1/15, 23, 15, 14, 37, 5, 
2017/1/16, 38, 8, 20, 25, 5, 
2017/1/17, 18, 7, 24, 23, 5, 
