fecha,pm10,no2,intensidad,PCA1,PCA2,PCA3,PCA4
2018-02-01,5.0,20.0,311.5,15.44781737250962,6.147739888533273,-6.894458542479313,-2.9598598547625543
2018-02-02,7.0,18.5,321.5,80.07778911852846,-8.75683194643837,3.017552787801758,-3.3396573588664977
2018-02-03,5.0,15.0,205.0,10.689621362145756,1.8009066339433613,-8.83866282969703,-1.1766781732904086
2018-02-04,4.5,19.5,157.5,-9.987442877249363,17.92872272680132,-17.12154656585146,11.002328865351432
2018-02-05,7.0,19.5,274.5,-9.18029818748461,21.118100992337496,-17.466029993715996,6.882581455094031
2018-02-06,8.0,23.0,302.75,-14.10898911151901,13.54227025014761,-12.76360760288613,-6.207803208944922
2018-02-07,9.5,26.0,308.5,-10.308519060955284,5.673460668903045,-13.877439372635488,-5.9535848640096205
2018-02-08,18.0,35.5,311.0,-12.212708735288924,0.6726644674796719,-15.017327061473859,-4.549460226215878
2018-02-09,6.5,19.0,320.5,-10.56681717016091,-0.9886395510566816,-14.721131506642552,-2.985216431660157
2018-02-10,13.0,24.5,205.5,-13.314582383608297,-2.276945635933412,-11.957628386834525,-3.744629475735736
2018-02-11,6.5,21.0,158.0,9.015549779199304,-4.63114828661018,-6.1854783747243385,-2.4835791087235743
2018-02-12,11.0,24.0,300.25,12.301163330726514,-4.282476837203467,-7.120686445534034,-1.9560414948630254
2018-02-13,7.5,17.5,308.0,6.258365412122279,-1.5333603231498505,-10.57540528854992,-2.6889588199376115
2018-02-14,15.0,24.0,314.0,6.483105320348216,-3.3941589379434216,-8.624158141939327,0.7657944661457051
2018-02-15,20.5,23.5,295.0,5.4174514333401875,-9.204244154107082,-9.682936931407237,2.5811041251750058
2018-02-16,21.0,19.0,298.5,3.6934945242833113,-9.312811090690404,-5.491829743513742,0.649792030032663
2018-02-17,7.5,13.0,192.0,-12.065252768467582,-3.8392596290916075,-9.516432544652004,0.4020148085835456
2018-02-18,6.5,19.0,156.0,-11.996696559828967,-4.0248602974370264,-9.726454564519532,-2.8387646981043018
2018-02-19,8.0,20.5,308.5,-15.506584361929043,1.1553908244121474,-7.37598276993845,-2.3124641577836496
2018-02-20,7.0,18.0,305.0,-13.877060704466361,4.231978154657725,-6.846098209487932,-3.8736874622306803
2018-02-21,12.0,24.0,308.0,-12.225951739140918,10.662452561884555,-8.654704369899612,-6.3497967019713
2018-02-22,14.0,26.5,307.5,-10.425799840077076,13.15509333330678,-10.46089411912598,-7.482586634536568
2018-02-23,19.0,30.5,317.5,-6.903779334795711,15.691089497196227,-9.874127605414815,-8.264556764788928
2018-02-24,23.0,31.0,209.0,1.39772886100114,12.478055599028757,-7.9725639026435005,-7.404560360184025
2018-02-25,24.5,41.0,160.0,5.085491564313763,6.801322164396064,-6.1166393825538705,-5.687785069438916
2018-02-26,19.0,30.5,301.5,-8.595393587620944,15.288245113776172,-6.662051116904833,-5.902131765234556
2018-02-27,13.0,30.5,309.0,-8.709119501575254,25.76353035516075,-15.465189800755361,9.636505313771188
2018-02-28,6.0,19.0,313.5,8.93098231103146,32.55832640316085,-7.666450158720554,10.249133806277309
2018-03-01,7.0,24.5,318.5,14.690323259832219,42.345115172597694,-4.3847418777774365,6.451199837319038
2018-03-02,6.0,15.5,329.5,10.965671135853889,31.209406732443508,-8.429009917769092,6.796469374707083
2018-03-03,5.5,14.0,211.5,12.531915396688692,26.80968793255878,-3.9395475310960886,4.753379453229237
2018-03-04,5.5,16.5,162.25,5.572059411688096,27.39338774375958,-3.7180260556839038,-2.4342931094825957
2018-03-05,5.5,17.5,308.25,11.578956336333574,29.395503434403366,-5.611038305795691,-5.044021907601048
2018-03-06,6.0,16.0,308.0,9.794825163310557,20.573212347316126,-5.4486268765182055,-4.607495964995521
2018-03-07,10.0,24.0,312.75,9.08458294907771,11.758766951915117,-5.843797690806769,-3.549440176212504
2018-03-08,12.0,26.0,308.5,1.129880322362461,11.054334319555664,-9.035012725290398,-1.2283676188261043
2018-03-09,7.0,21.0,324.0,-0.7449317315369157,14.08283623394246,-7.8638900698744925,6.4140230180405
2018-03-10,6.5,10.5,171.0,8.668802837624787,22.427263028333414,-7.276991138308819,17.482992447281593
2018-03-11,6.5,12.0,161.0,9.17373234089791,18.35331716856213,-3.8591711623093135,-5.165609826390633
2018-03-12,9.5,19.5,316.0,6.8376179430263475,7.194520909355905,-3.6340307318219445,-3.1952234067508134
2018-03-13,9.5,22.0,297.0,5.275668827055044,3.681167746821839,-5.327460501637661,-0.8868986966874133
2018-03-14,6.0,16.5,312.0,8.60377909008049,20.576828770014597,-8.428008780490565,16.911450025200274
2018-03-15,6.0,14.5,320.5,9.341321918808772,20.472560556862856,-2.112575718852804,-7.349188206075384
2018-03-16,5.5,12.5,326.5,9.626302383455766,15.978583804926707,-4.06837746534876,-3.362212740438995
2018-03-17,5.0,11.0,204.5,12.076252581778599,20.9411993669496,-7.4633345789591115,0.9804538566089688
2018-03-18,6.0,15.5,163.0,13.398923530383293,14.615217633026491,-2.733496144781104,-6.401712424283751
2018-03-19,5.5,14.0,316.5,15.27723897719905,16.387682074132858,-6.368310811824564,-0.8330054778659992
2018-03-20,7.5,15.0,312.5,-11.284739307898889,8.742179019539734,-10.103729992950498,-5.678966427312442
2018-03-21,10.0,23.0,313.25,14.486724083088015,-7.674379779400548,-5.259836230967814,-2.8213377867145226
2018-03-22,15.0,26.5,320.0,7.882909016543123,-6.282014636806266,-7.67931414596668,-3.1372200560200647
2018-03-23,7.0,7.0,308.0,11.685123580430682,13.800253643179357,-6.494492114189471,0.4086623627138867
2018-03-24,4.5,8.5,184.0,15.568418893201022,19.28115030285811,-3.431822649948016,-6.309673705878129
2018-03-25,7.0,19.5,148.0,11.997387904713614,6.6157914268419304,-4.274840911858427,-3.8303620654265256
2018-03-26,9.0,18.0,263.5,11.509893166956426,-5.6594794183510775,-3.9428110916576444,-2.3843288754129
2018-03-27,13.5,21.0,262.0,6.09152762366676,-8.70108835610173,-0.045571000129584746,-0.6425512272912418
2018-03-28,8.5,7.0,248.0,4.614505845344898,-0.28876320642669634,0.6121797911566413,-2.212414819859516
2018-03-29,6.0,6.0,122.0,7.105932758373753,10.284064695855273,-1.4332914285113296,-4.127791960303726
2018-03-30,4.0,7.5,111.5,8.892330330142585,17.02456333274177,-3.923348503570841,-5.245463670640521
2018-03-31,7.5,15.0,137.0,9.052973818892943,7.732039678545028,-3.4147117849046706,-5.423192239695111
2018-04-01,9.0,20.0,138.5,-5.794427457141245,4.645636560237818,-5.727167574918513,-2.8263715839318695
2018-04-02,8.0,12.0,283.5,6.835733059599041,11.308776985253987,0.7867556561583855,-2.265543990353084
2018-04-03,7.0,9.0,307.0,4.3864061795035525,12.348268099631785,-1.2737719714218174,-4.140732492429107
2018-04-04,11.0,23.0,314.5,7.076070463051316,3.8325533434551082,-2.680816863854782,-2.946724930409768
2018-04-05,14.0,31.0,320.5,-7.760904748527393,0.7377783767613892,-4.81730836673645,-2.735587358492794
2018-04-06,10.0,18.0,325.5,-3.755377303161828,11.520827481911555,-4.277954828391168,1.1372912035763327
2018-04-07,6.0,9.0,213.0,7.739474664394188,13.282457265838515,-6.074512572408855,0.4395497661123721
2018-04-08,5.0,12.0,170.0,10.020975532602515,11.975443655771857,-1.8803723242622785,-2.9847446764703394
2018-04-09,4.0,20.0,306.25,7.98143353435426,14.603850595409467,-7.956924204307953,-2.7142992143021827
2018-04-10,5.0,16.0,313.0,11.234992128005615,25.54559207378643,-10.362541828948551,7.706656446333241
2018-04-11,6.0,17.0,298.5,14.580700704391631,23.22836768970489,-5.6359364620380825,-5.343766710647408
2018-04-12,6.0,20.0,320.0,10.391824680135157,15.78556614269499,-6.865110340769404,2.6508819045960226
2018-04-13,8.0,19.0,323.5,7.276308124671874,12.222453223215089,-3.406440386654183,-4.570924748389551
2018-04-14,8.0,12.0,211.0,5.800404238299323,0.5901228114376277,-2.6211395621609945,-3.3873799108985136
2018-04-15,7.0,13.0,160.0,42.680418026730315,-2.3939911597270136,3.0129277668643493,8.848797343398246
2018-04-16,12.0,25.0,305.75,10.961715618737147,-3.0092343268521566,-0.3715209466371731,-2.7866325385826283
2018-04-17,15.0,27.0,310.5,4.0775591264663005,-10.858731508540778,-0.22142613479660403,-0.5409090383241891
2018-04-18,19.0,17.0,312.0,-6.892375668043883,-8.196046711572103,0.6702851047022937,-0.5833190417464245
2018-04-19,26.0,12.0,317.5,-9.88462526368569,-5.327807051368911,0.5345922621364657,-0.9625763358482877
2018-04-20,27.0,13.0,326.0,-8.105368793240407,-1.874393989186848,0.35785595414770427,-1.2659715848759125
2018-04-21,25.0,18.0,206.25,-15.008856373209325,1.4375539776712396,-4.38165509064056,0.9936083359517224
2018-04-22,23.0,21.0,166.0,-10.346781894873635,2.433915264514283,0.026983798221632525,-0.768719672026366
2018-04-23,24.0,19.0,307.0,-13.927580768276682,0.6627165707260767,0.5485751292922167,0.5299018725804585
2018-04-24,23.0,23.0,312.25,-7.038490394624822,0.011908716173318103,1.7595899407146995,0.5268365845546568
2018-04-25,24.0,22.0,313.5,-4.234894808915988,0.7275431274199988,4.896717840255987,-1.2651440730734387
2018-04-26,22.0,15.0,320.0,4.585412593665273,-1.5234861578467664,5.019844378569134,-1.582951620046679
2018-04-27,14.0,8.0,320.5,3.656448572319894,4.235199961237361,5.341664162959992,-2.8721761614874946
2018-04-28,9.0,7.0,178.75,6.390488772511268,9.984714656688263,1.2329367349968363,0.8316151430554752
2018-04-29,6.0,12.0,131.0,7.765099029718628,10.502825737448722,-5.6435512952347855,-1.1374278287356663
2018-04-30,5.0,10.0,230.0,9.393321845751489,3.1932365309127557,-5.6205043100555745,-2.001711944262238
2018-05-01,7.0,13.0,124.0,-8.12376194092181,3.9417765157249653,-4.7981008774748775,-4.548980277072775
2018-05-02,8.0,20.0,142.5,7.282081950399626,0.9800114838392486,-1.7569095494107032,-2.980844676462534
2018-05-03,8.0,11.0,311.0,-12.351685463543362,5.694766638362107,-2.2286482946054513,-3.2303230708876884
2018-05-04,11.0,10.0,321.5,-13.321250722675007,5.569420893900498,-2.433844416536113,-4.567696349141445
2018-05-05,12.0,8.0,217.0,-7.359247259861578,2.4389885041711135,1.277356624216708,-3.146823744595213
2018-05-06,13.0,20.0,176.0,-11.688822456873302,2.3980853880819963,1.9857814383255397,-1.1499467057192188
2018-05-07,14.0,28.0,306.25,-9.885535719178954,4.418161319727873,-0.646524389083754,0.9474150061219723
2018-05-08,16.0,21.0,313.5,-13.683715369164497,7.485930495093387,1.2694284548642796,-1.7246298300974632
2018-05-09,12.0,14.0,307.0,10.636727497965685,4.469615659593372,6.970203546534012,-2.5933472247531912
2018-05-10,14.0,20.0,321.0,-14.127664041126394,5.686810448082364,2.126077148975646,-2.4915930985865695
2018-05-11,13.0,9.0,324.0,5.517645451091118,-1.9149018436053784,5.146959975191094,-1.4101932755538045
2018-05-12,7.0,7.0,196.0,5.700518964053198,-0.09750461209422442,0.3441417323441437,-1.622540165441677
2018-05-13,6.0,14.0,155.75,6.054291888194699,-5.5769977519418354,-1.9869766155499873,-2.9184024355437517
2018-05-14,7.0,7.0,293.0,-12.534153816121858,-0.6179413692354682,-2.5804039958388287,-1.9703721614970988
2018-05-15,11.0,12.0,161.5,-15.28153148594206,2.2767812950231154,-0.9534618917076667,-3.2984386297097696
2018-05-16,12.0,16.0,306.5,-15.300170047854882,4.637044337616129,1.860606237054142,-3.1393601062637706
2018-05-17,14.0,17.0,315.5,-14.296455340401405,5.458554436806023,2.591965188038752,-1.5799614930328716
2018-05-18,13.0,13.0,318.0,-2.652311869436566,1.3762012669901613,1.9918897889487166,0.06319016753486019
2018-05-19,10.0,8.0,199.25,-15.426329100487967,3.4194378766665885,0.7294304860316118,-0.9633130999775285
2018-05-20,12.0,19.0,164.0,-10.78440415002948,5.896514171727264,0.8728215392905614,-1.8485492827018777
2018-05-21,12.0,25.0,307.0,-10.517707264739956,7.956932919900677,1.4318782232417497,-1.3383395576726835
2018-05-22,14.0,24.0,305.75,13.214685183839673,-0.33680557302296954,3.857063181650997,0.37584945694606864
2018-05-23,14.0,20.0,305.0,2.9933362055146655,1.7283034308165461,6.233521771759331,-0.8831457414816435
2018-05-24,13.0,24.0,312.5,-6.137697175960253,12.428858686321421,0.19520057122604278,24.3655918791328
2018-05-25,11.0,17.0,322.0,7.434777536541923,4.567284899044464,0.09168877734643571,5.205131080396273
2018-05-26,12.0,16.0,188.75,2.6961402795403955,2.519130093863992,2.4397866160373307,-1.7641560174027913
2018-05-27,12.0,21.0,168.5,5.476644908947613,3.566082470903574,5.512200821671281,-0.048131257090094
2018-05-28,14.0,23.0,300.0,6.336095311532161,4.619546447893335,-0.5573644090027582,9.77224291134142
2018-05-29,12.0,20.0,307.75,6.697118482122369,3.7997558319517486,1.7295867707398969,-0.24369673606235326
2018-05-30,13.0,17.0,316.5,7.084697561883826,2.2295376034399155,0.6188730548274227,-0.03435759679994611
2018-05-31,18.0,23.0,336.0,8.90394825307158,-3.490797398506696,4.616094592758663,-1.295673379270131
2018-06-01,13.0,10.0,325.25,-13.194361878243551,2.4749907775142286,1.5547477079552199,-0.10032952236622009
2018-06-02,14.0,12.0,203.0,-1.4185211834034355,2.4378319368639643,0.41813429135518304,8.692306178260539
2018-06-03,11.0,11.0,168.25,4.201406714698132,0.9341813867164583,4.2458208662678105,-1.9566807580359684
2018-06-04,11.0,12.0,307.5,4.71131865401543,2.3482869052252435,3.011638508556336,-3.1225046233791067
2018-06-05,9.0,16.0,310.0,8.284723553480577,3.822091418888616,1.2557277701481655,0.1853504894060128
2018-06-06,15.0,20.0,317.0,13.610763580277904,0.32765461651426064,1.9632680863486687,1.9468847031093963
2018-06-07,15.0,19.0,316.0,4.054967897768393,-0.6939024698879094,2.2896609625615536,2.03715111290877
2018-06-08,12.0,14.0,324.5,4.674106324261505,5.459730507978304,-0.30904138194854747,3.077506810866662
2018-06-09,12.0,12.0,205.0,4.966178490590136,2.7258358700049725,1.6574845992241003,-1.5227261516917747
2018-06-10,10.0,12.0,165.75,5.491310940491485,4.1383830942745385,0.08266595744925405,-0.6439314372336156
2018-06-11,11.0,18.0,305.0,6.697215835382846,1.864851394660116,2.4626204467636605,-1.0221055843565214
2018-06-12,12.0,12.0,311.0,8.374656564751511,-2.7874074004079272,5.524616124185366,-1.4994723507496386
2018-06-13,14.0,13.0,315.25,7.894813851780409,-4.564858734848636,6.266468720542742,-1.2076805831637725
2018-06-14,17.0,20.0,315.5,-13.253316081842241,0.8474970458300288,3.300434201207171,-2.1590534582795193
2018-06-15,15.0,11.0,309.5,-14.362189546869175,2.5664701564006522,5.75673945398736,-1.829168908309448
2018-06-16,14.0,7.0,194.0,-15.940426618519023,1.1204917630780085,7.082069798329643,-0.8947086281765169
2018-06-17,13.0,11.0,165.0,-13.758450681302206,-4.225098300976329,6.240437387938629,-0.1393976348606965
2018-06-18,15.0,13.0,304.0,-14.83787279303925,-3.9283817190818393,6.952689557214076,0.11094368677064992
2018-06-19,20.0,15.0,313.0,-16.606242538544016,-2.0737745214383194,7.235634582974198,-0.2712141472420329
2018-06-20,23.0,17.0,303.0,-8.816129787779856,-1.8821223953358825,10.236938139292151,0.20684744464838017
2018-06-21,23.0,20.0,320.0,-11.928655409536903,-2.1717850465294735,9.854842281597346,0.2760739708102247
2018-06-22,23.0,12.0,317.0,-13.727693883151424,-0.6525339808208648,10.137393256942117,0.12160287325547131
2018-06-23,34.0,12.0,188.75,-15.672898014906046,0.821964144470842,11.132432456348726,0.21498591487340316
2018-06-24,47.5,21.5,160.0,-13.605900384743068,1.5121503730879793,11.837939678606341,0.7420254135232787
2018-06-25,49.5,19.5,289.0,-4.782246675630606,0.34525157780604654,13.228166405003298,1.2433048003897624
2018-06-26,43.0,19.5,302.0,2.9124165408468072,-2.0363634051297783,13.921555305937366,0.6010274159309853
2018-06-27,31.0,18.0,305.0,4.346770728926457,-1.5496159657924709,12.160990082886777,1.0495910856134543
2018-06-28,26.5,14.5,311.25,3.500872885547421,3.7811755715723283,11.345691577227148,-0.3200429895275061
2018-06-29,25.0,9.0,306.5,-13.315391931877146,11.263913388156478,9.851607379563939,-2.2638504794093928
2018-06-30,17.0,6.5,183.5,-3.408892563071449,8.69382452111811,9.166425352018374,-0.9987368268204028
2018-07-01,17.0,13.5,144.0,5.785489711542464,3.085945635863302,9.534295565729813,-1.7518691704668379
2018-07-02,19.5,19.5,290.0,3.218633578917511,-0.44098115469333093,8.335822126339528,-1.4619557953586098
2018-07-03,20.5,19.5,291.0,5.556106149862692,-3.4167336081283235,9.094939389062288,-0.7002024210834845
2018-07-04,17.5,16.5,297.0,2.0488909011903815,-1.2949889891703137,8.301658729538975,-1.2698923338957986
2018-07-05,19.0,17.5,300.5,-13.41501312821213,-3.3764645837567975,4.981632260997908,-0.020902596699471917
2018-07-06,22.5,15.0,280.5,-15.487440569185397,-1.7943390569494175,6.932140302449561,0.6460856577275326
2018-07-07,22.5,10.0,163.5,-11.61578159707983,-0.8288860664173325,9.6990083327859,0.45003543039845967
2018-07-08,22.0,17.0,147.0,-15.059656817309046,-1.7277193013440044,10.641995165571025,0.5921493618974358
2018-07-09,23.5,15.5,284.0,-14.896749855358635,-0.9202440723507164,10.71946814433274,0.48537089067061495
2018-07-10,25.5,17.5,281.0,-15.490071389362141,1.0702603151182783,10.479558659260254,0.3410391303416206
2018-07-11,24.0,17.0,279.5,1.8500518242451283,1.3086087216242188,12.218044169101244,-0.13998580589552087
2018-07-12,30.5,15.5,288.0,-16.77004056327094,4.06562291313351,9.420584980874688,-1.1564640773722936
2018-07-13,30.0,14.5,278.25,-14.112202975373709,2.6081001972361006,10.283960430746143,-0.5417365672067754
2018-07-14,23.5,9.0,164.25,1.1965126822048087,-2.440064159080617,11.511703557973894,0.13554804713619825
2018-07-15,18.5,12.5,138.0,2.7928876063365213,-1.7096593911709914,9.420542199162005,-0.9405377551031513
2018-07-16,21.0,18.0,275.5,7.15691403938574,-5.155178240425695,9.879731095366997,-0.15151373227737547
2018-07-17,30.0,19.0,275.75,-9.381764498573837,0.2569861919799032,10.095314731070628,-0.30655699878781467
2018-07-18,28.5,24.0,276.0,3.5293920695253935,0.37712174314152447,13.432377543218369,-0.38596429355096323
2018-07-19,27.5,20.0,274.0,3.532612348539764,-0.9658165618550256,11.808673203518726,-0.43735868546664564
2018-07-20,18.0,6.5,260.75,0.1550028101912514,1.7910980071107452,10.729560534455494,-1.1268134250872153
2018-07-21,16.0,9.0,153.0,-17.21770304156651,4.360610659726697,6.374404217184842,-1.1351948548055502
2018-07-22,23.0,17.5,132.0,-12.546786062311106,3.26382673818971,7.766142459891922,-0.4023849025559275
2018-07-23,23.5,19.0,264.0,1.2207598195618863,-0.871305222555195,13.266891894231522,0.08150837352461615
2018-07-24,26.0,23.5,265.0,2.6525321582056423,0.3216564829909265,12.390291489283728,-0.537667492833774
2018-07-25,31.0,26.0,268.25,1.622741315151219,0.0660380997507546,11.96371605406029,-0.41886121324169556
2018-07-26,28.5,24.5,271.25,2.6599399390315472,1.120356847880868,13.181256821675346,-0.47535331032221406
2018-07-27,21.0,11.0,257.0,3.8901658764306797,1.898643285573401,13.070214401824394,-0.4063044501166092
2018-07-28,18.5,8.0,141.75,3.738498195439524,0.4426260983553477,12.255247383775512,-0.6975732543128436
2018-07-29,20.5,19.5,125.5,0.5202647595597375,-0.6526408341025784,11.519509265403999,-0.21315684450842654
2018-07-30,21.5,20.0,241.5,2.0113341447870434,-2.846105630681254,12.220044101922456,0.3146397246275981
2018-07-31,27.0,27.5,245.0,-0.1959921513930409,-2.604730212977596,13.281088156556388,0.6331648785786822
2018-08-01,35.0,31.0,232.0,-14.05890047462809,-0.395494657960957,12.16342354544478,0.6899561260787354
2018-08-02,49.5,19.0,236.5,-15.592121051593407,-1.8264490026012266,13.372479944702738,1.7986837268426321
2018-08-03,54.0,10.0,223.0,-18.515271171026594,-0.34194926342624543,14.072082723001289,2.216048945864461
2018-08-04,46.5,8.0,133.0,-2.8942443479596127,-4.254548791652252,14.928690123855604,2.247782203874757
2018-08-05,49.5,19.5,116.0,-16.116304854743916,0.3840456365494303,13.160221108328072,1.069851703483395
2018-08-06,66.0,17.5,201.0,-4.69512111667355,1.3586391544550325,13.984421729046561,2.0069535992601795
2018-08-07,52.0,13.0,205.0,2.8095840335791222,3.938719364810019,15.777426718726092,0.0708909661050037
2018-08-08,31.5,11.5,204.0,3.2708810787811653,4.585217741712727,14.017771002411301,-0.7768594889617881
2018-08-09,25.5,9.5,203.0,-14.748767972202016,2.264386706553302,7.845893459966821,-0.9954118948962991
2018-08-10,32.0,10.5,192.0,-17.568995046819825,-2.818293046309274,5.956803269729091,0.8370762434068812
2018-08-11,39.0,14.0,121.5,-6.743474638196507,-5.933613079851603,11.15681532756432,2.3543867397545233
2018-08-12,31.0,13.5,107.5,4.0660287719529595,-0.9070812012177069,14.771357767972448,1.0757549050049082
2018-08-13,19.5,10.5,184.0,6.44290667762398,-0.1717361034184985,13.735145287631871,-0.09393110249659582
2018-08-14,20.0,7.0,186.5,-17.311260615512406,0.7030719605009476,8.558317731899914,-0.2031786688821389
2018-08-15,27.5,12.5,110.5,-12.366556539986625,0.601097823864352,9.670941005951931,0.12687832337576715
2018-08-16,22.5,10.5,180.5,-2.431987530740984,-0.028037188409227386,11.054509870076126,1.7657447095431316
2018-08-17,15.5,4.5,176.0,-15.180181581984648,0.9343925055085225,8.613232508916516,-0.01002575322017594
2018-08-18,17.0,11.0,114.0,-16.05200879946574,-0.36094879579686673,6.00722540079438,0.038935355436737706
2018-08-19,20.5,14.5,105.5,-15.916526544207358,-3.339793358181184,7.482184427908822,1.4116855190522875
2018-08-20,21.0,20.0,187.5,-11.047270182387559,-3.443784023169302,9.142474193581982,0.8264003117938932
2018-08-21,23.5,16.0,188.5,-13.554704662518915,0.30349450873899086,10.183333777816708,0.446831942534949
2018-08-22,28.0,23.0,192.5,-7.705663069631237,-1.0665637212735224,10.495190885775461,1.8531732317420146
2018-08-23,25.5,15.5,194.75,2.9280546177438875,-3.7983489779474002,11.608724867865282,1.9332817776202347
2018-08-24,21.0,9.5,186.0,3.8625003187543387,-4.005579938691456,12.141043102488963,1.2409943590528056
2018-08-25,20.5,10.0,124.0,-13.75383158665912,2.85022760984245,8.461268153116151,-0.5491192397408086
2018-08-26,23.0,24.5,113.0,-12.907107827505142,1.4045621375894688,7.706533380007318,-0.44953206790536127
2018-08-27,39.0,22.0,217.0,-0.7370145870931312,-1.0784972829978319,11.995121660657585,1.5425219455413328
2018-08-28,38.0,21.0,228.0,2.4613588143825544,-0.24426996528257927,12.736439797462975,0.9551058516885101
2018-08-29,33.0,17.0,227.0,-15.33498228678692,-0.08645436622089887,8.10940739660701,0.1532705587836687
2018-08-30,30.5,17.0,235.5,-17.63976102871263,-1.4109397014197027,7.867505404008601,0.7002000064937335
2018-08-31,27.0,14.0,241.75,-16.63688921715367,-0.21767777943071623,9.448551417001985,0.7288075320648928
2018-09-01,35.0,15.0,156.0,-15.65221425237596,-0.5984834065658184,9.122932323102603,1.3613935626314089
2018-09-02,49.0,18.0,141.0,3.116275672575768,-1.038729585722502,13.578501014154668,2.973524700729534
2018-09-03,48.5,20.0,278.5,-9.118256331014713,6.562648540879744,9.480639549021136,1.2258148085544105
2018-09-04,42.5,16.5,285.25,-0.42642346094415784,2.951906909427949,8.980065944176589,-0.20223441242918822
2018-09-05,34.0,19.0,254.0,4.4530061939966865,0.8222321847172058,8.428606518674224,-0.20690841688890294
2018-09-06,26.0,14.0,299.5,-15.758646615860043,4.458510239115942,3.562265208526084,0.5853977537036825
2018-09-07,21.5,15.0,301.0,-13.033843099321661,3.518338851980852,4.989973180718572,-0.0015037921950167455
2018-09-08,19.5,20.0,171.5,-14.56321968928402,0.9826108961994003,-2.1805227678056647,4.491652851892684
2018-09-09,15.0,14.0,147.5,-10.094867651334086,-3.9292774990870085,2.8445210711318696,1.5182314665422771
2018-09-10,17.5,17.0,302.0,-11.79765435046154,-6.7116416095728395,3.605486910319765,2.1803905510992356
2018-09-11,23.5,23.5,300.0,-15.87945113014093,-6.33248298708177,3.7404566937185506,1.8351349179282561
2018-09-12,26.0,31.0,302.5,-17.88440145514612,-5.576604007273228,4.099273991579322,1.7773154776768731
2018-09-13,24.0,23.0,307.0,-6.961274278678738,-4.358448807570977,8.18836764073593,1.6194771124992808
2018-09-14,22.0,12.0,306.25,-13.474023315120741,-1.5418230597873734,7.287695836295727,1.4735915602478247
2018-09-15,15.0,15.5,177.5,-10.657326067025105,-3.202747684973082,7.2804544258744475,1.3842077909995796
2018-09-16,25.5,21.5,149.5,-3.1647537665133583,-6.762141747432634,7.275646425016157,1.9540098169322997
2018-09-17,26.5,25.0,302.0,-6.11472945261181,-0.5807476952402825,7.724164296048388,1.925205311941911
2018-09-18,26.5,31.0,299.0,4.516473486605216,-4.481730664725073,7.300317862604372,2.4525992723429137
2018-09-19,31.0,31.5,300.75,0.5315711431531792,-8.280589304881328,8.006804848090344,2.1438051194812298
2018-09-20,30.0,30.0,308.0,-2.1466730566711925,-5.852338648520492,8.460923422515862,2.176272747246897
2018-09-21,26.0,21.5,314.25,-14.658252710688894,-3.2761271827180374,6.142469361234769,1.7937835369605641
2018-09-22,24.5,21.5,189.5,-0.022212314520039352,-9.849741646730399,9.45553808172225,3.273652066852797
2018-09-23,17.5,15.5,159.0,-17.577825343321628,-6.7123343795668475,7.116026138124946,2.5073719138614936
2018-09-24,21.5,23.0,302.0,1.0153552921150262,-9.503453859575133,10.020570365190041,2.85801041737325
2018-09-25,24.0,12.5,304.0,-9.126572368649663,-6.692610573712048,6.260727866364902,1.751427854257763
2018-09-26,28.0,26.5,307.5,-8.524970733857874,-12.18049926541634,1.5579023477984244,6.68407571579559
2018-09-27,30.5,30.5,309.5,-11.901263583799633,-13.374421637842522,2.246130945382775,2.778622361206205
2018-09-28,28.5,26.0,319.0,-12.387570965992985,-4.541687499365122,3.6684045859667416,0.9159871510920897
2018-09-29,26.5,23.0,194.5,-14.67059556628934,0.2092483810633821,4.365558729426442,-0.08019028066053546
2018-09-30,19.0,15.5,158.5,-14.641927134571109,0.2185590925307301,4.273826108035253,0.40588531974611886
2018-10-01,19.0,23.0,307.5,-15.709967592391065,-2.2822434554649718,1.7562302629117839,0.004608583704876954
2018-10-02,21.5,26.0,307.25,14.133423507750944,-11.361386348639394,3.820865004008189,0.8238124913064561
2018-10-03,24.0,32.0,308.25,-15.487153646142167,-6.230070142032155,1.6173466465850614,0.8196863895259657
2018-10-04,33.0,37.0,316.0,-10.889784508944519,-3.106132431300666,2.515868174343998,0.16965579633126687
2018-10-05,31.5,29.5,316.5,2.1379686084928515,-2.8607105507708517,5.289486827622132,-0.04613195044768093
2018-10-06,21.0,6.5,200.0,2.6989154936881548,-0.03810322747017371,5.70788519880481,-0.592822708138327
2018-10-07,16.0,17.0,162.0,-16.202878543251618,1.84008321956046,-2.301142049884828,-2.2723540318019015
2018-10-08,16.0,15.0,300.0,-8.172579657931678,0.4417566259370556,-2.876200754717299,-1.9594229867789217
2018-10-09,17.0,24.0,309.0,-8.134089509039905,6.94164942667859,-1.7481562164213265,-0.10310717929100086
2018-10-10,25.0,24.0,312.5,-11.525975232613844,10.78252826652813,-2.143314275983135,0.38479812803794716
2018-10-11,19.0,18.0,319.0,4.081862780835507,2.8078329661653165,-0.14175489399708138,4.3801631975803
2018-10-12,21.0,27.0,147.0,1.9956245249988465,-7.1960933947143815,0.4948429808780574,3.571682120649892
2018-10-13,17.0,11.0,162.0,76.46547125799566,-14.480940291280445,16.18330283229693,3.934046725837122
2018-10-14,12.0,18.0,144.5,9.623805650856426,9.935932016765454,1.2769538254191615,-2.773668166853497
