date, pm10, o3, no2, so2, co
2014/12/17, 21, 8, 24, 2, 
2014/12/18, 18, 9, 15, , 
2014/12/19, 14, 7, 15, , 
2014/12/20, 14, 10, 13, 1, 
2014/12/21, 11, , 23, 1, 
2014/12/22, 25, 6, 30, 1, 
2014/12/23, 25, 3, 34, 2, 
2014/12/24, 29, 13, 21, 1, 
2014/12/25, 16, 13, 14, , 
2014/12/26, 11, 14, 16, , 
2014/12/27, 19, 22, 18, , 
2014/12/28, 13, , , , 
2014/9/25, 41, 15, 31, 3, 
2014/9/26, 43, 28, 27, 1, 
2014/9/27, 32, 22, 23, 1, 
2014/9/28, 19, 14, 30, 5, 
2014/9/29, 30, 17, 28, , 
2014/9/30, 25, 8, 31, 2, 
2021/1/13, , 15, 14, , 
2020/11/15, , 14, 19, 1, 
2020/11/16, , 12, 23, 1, 
2020/9/12, , 36, 20, , 
2020/3/31, , 32, 5, , 
2019/12/31, , 9, 17, , 
2019/11/20, , 10, 28, 2, 
2019/7/8, , 24, 29, 1, 
2019/4/1, , 40, 25, 1, 
2019/4/2, , 32, 24, 1, 
2019/4/3, , 29, 20, 1, 
2019/4/4, , 28, 20, 1, 
2019/4/5, , 27, 27, 1, 
2019/4/6, , 30, 12, , 
2019/4/7, , 32, 14, , 
2019/4/8, , 25, 24, 1, 
2019/4/9, , 27, 25, 1, 
2019/4/10, , 24, 23, 1, 
2019/4/11, , 22, 26, 2, 
2019/4/12, , 27, 27, 2, 
2019/4/13, , 38, 21, 1, 
2019/4/14, , 36, 21, 1, 
2019/4/15, , 35, 20, 1, 
2019/4/16, , 35, 20, 1, 
2019/4/17, , 33, 20, 1, 
2019/4/18, , 38, 15, 1, 
2019/4/19, , 49, 9, , 
2019/4/20, , 52, 11, 1, 
2019/4/21, , 46, 9, , 
2019/4/22, , 45, 11, , 
2019/4/23, , 25, 23, 1, 
2019/4/24, , 35, 16, 1, 
2019/4/25, , 31, 19, , 
2019/4/26, , 29, 16, , 
2019/4/27, , 30, 23, 1, 
2019/4/28, , 18, 20, 2, 
2019/4/29, , 25, 22, 2, 
2019/4/30, , 26, 18, , 
2019/5/1, , 20, 12, , 
2019/5/2, , 30, 28, 1, 
2019/5/3, , 30, 29, , 
2019/5/4, , 32, 14, , 
2019/5/23, , 27, 28, 1, 
2019/5/31, , 19, 31, 2, 
2018/12/31, , 14, 26, 5, 
2019/1/13, , 18, 21, 1, 
2019/2/1, , 30, 13, , 
2019/2/2, , 28, 13, , 
2019/2/3, , 23, 24, 1, 
2019/2/4, , 11, 28, , 
2019/2/5, , 4, 35, 1, 
2019/2/6, , 8, 29, 1, 
2019/2/7, , 16, 26, 1, 
2019/2/8, , 10, 24, 1, 
2019/2/9, , 21, 20, , 
2019/2/10, , 21, 23, , 
2019/2/11, , 14, 27, , 
2019/2/12, , 18, 24, 1, 
2019/2/13, , 23, 25, , 
2019/2/14, , 17, 38, 1, 
2019/2/15, , 15, 38, 1, 
2019/2/16, , 25, 30, 1, 
2019/2/17, , 29, 25, , 
2019/2/18, , 27, 25, , 
2019/2/19, , 19, 28, 1, 
2019/2/20, , 22, 27, 1, 
2019/2/21, , 12, 36, 1, 
2019/2/22, , 24, 31, 1, 
2019/2/23, , 29, 20, , 
2019/2/24, , 19, 34, 1, 
2019/2/25, , 23, 40, 1, 
2019/2/26, , 13, 36, 1, 
2019/2/27, , 15, 43, 1, 
2019/2/28, , , 35, 1, 
2019/3/1, , , 17, , 
2019/3/3, , 24, 23, 1, 
2019/3/4, , 24, 17, 3, 
2019/3/5, , 13, 25, 2, 
2019/3/6, , 30, 14, , 
2019/3/7, , 22, 24, 2, 
2019/3/8, , 29, 23, 1, 
2019/3/9, , 30, 22, 1, 
2019/3/10, , 26, 16, 1, 
2019/3/11, , 29, 17, 1, 
2019/3/12, , 25, 22, , 
2019/3/13, , 23, 19, , 
2019/3/14, , 25, 24, 1, 
2019/3/15, , 32, 21, 1, 
2019/3/16, , 32, 22, 1, 
2019/3/17, , 28, 21, 1, 
2019/3/18, , 28, 21, 1, 
2019/3/19, , 30, 23, , 
2019/3/20, , 34, 25, , 
2019/3/21, , 35, 32, , 
2019/3/22, , 35, 39, 1, 
2019/3/23, , 37, 33, 1, 
2019/3/24, , 33, 38, 2, 
2019/3/25, , 31, 20, , 
2019/3/26, , 29, 26, 1, 
2019/3/27, , 29, 31, 1, 
2019/3/28, , 38, 22, , 
2019/3/29, , 39, 17, , 
2019/3/30, , 39, 14, , 
2018/7/1, , 27, 17, 4, 
2018/8/6, , 29, 34, 6, 
2018/8/18, , 36, 15, 1, 
2018/8/19, , 36, 19, 1, 
2018/9/9, , 35, 18, , 
2018/4/14, , 27, 21, , 
2018/4/15, , 17, 40, 1, 
2017/12/31, , 23, 8, , 
2018/1/28, , 15, 26, , 
2017/11/8, , 3, 39, , 
2017/11/22, , 9, 34, , 
2017/12/26, , 21, 16, , 
2017/9/9, , 9, 27, , 
2017/3/26, , 25, 35, , 
2016/10/9, , 10, 26, , 
2016/11/27, , 6, 36, , 
2016/12/4, , 18, 28, , 
2016/7/30, , 35, 15, , 
2016/9/19, , 20, 25, , 
2016/5/3, , 30, 24, , 
2016/5/4, , 38, 23, , 
2016/1/7, , 8, 25, , 
2016/3/13, , 22, 30, , 
2015/11/29, , 12, 33, , 
2015/12/17, , 2, 34, , 
2016/1/2, , 15, 11, , 
2015/4/6, , 27, 17, , 
2014/12/31, , 19, 23, 1, 
2015/1/16, , 17, 19, 1, 
2015/1/21, , 8, 26, , 
2015/2/10, , 6, 48, , 
2015/3/21, , 14, 28, , 
2015/3/29, , 11, 29, , 
2014/10/27, , 18, 26, , 
2014/11/2, , 21, 26, , 
2014/11/9, , 11, 24, 1, 
2014/9/24, , 19, 25, 1, 
2019/3/2, , , 21, 1, 
